,회사명,거래소코드,회계년도,배당금_현금,상장협 산업분류 코드(중분류),자산,장기차입금,매출액,영업활동으로 인한 현금흐름,매출액증가율,총자산자연로그,배당금지급_여부,산업매출액증가율,WW지수
1,(주)CMG제약,058820,2022,0.0,32100,213260.0,6000.0,82197.0,4938.0,0.1831162288593019,12.27026735757217,0,0.10024222681444007,-53.75923864481857
3,(주)ES큐브,050120,2022,0.0,74600,121705.0,0.0,75214.0,-53485.0,-0.40205267634970226,11.709355362766015,0,0.22369243083476922,-43.83319150119165
5,(주)가비아,079940,2022,919126.0,105800,368323.0,42437.0,239154.0,70190.0,0.19312722320061065,12.81671554957371,1,0.09154042760427497,-63.82798057593152
7,(주)가온칩스,399720,2022,0.0,32600,73181.0,3490.0,43321.0,5920.0,0.34387020722173967,11.200691103415608,0,0.06811149574196777,-50.4278477386258
9,(주)강스템바이오텍,217730,2022,0.0,32100,80592.0,5230.0,16301.0,-18864.0,0.3140669085046352,11.297154667985431,0,0.10024222681444007,-47.51794710247643
11,(주)강원에너지,114190,2022,0.0,32500,84439.0,7225.0,71380.0,-3889.0,0.6162851255575935,11.343784659163566,0,0.28512660146741625,-48.56255523455409
13,(주)고려시멘트,198440,2022,0.0,32300,137163.0,0.0,69905.0,-13165.0,0.06444048543541486,11.828925278603629,0,0.1466918239658199,-49.903132000458875
15,(주)고바이오랩,348150,2022,0.0,137000,123930.0,6000.0,11606.0,-16556.0,3.011752506049084,11.72747216905892,0,0.05575074822007892,-60.256000338556206
17,(주)고영테크놀러지,098460,2022,9383404.0,32900,391686.0,0.0,275360.0,29302.0,0.11346092413698286,12.878215777376166,1,0.12395095719486701,-62.67773320245923
19,(주)골드앤에스,035290,2022,0.0,105800,18721.0,0.0,9489.0,-572.0,-0.2974753831346709,9.837401167408268,0,0.09154042760427497,-41.031648231107525
21,(주)골드퍼시픽,038530,2022,0.0,74600,82472.0,0.0,33648.0,3784.0,2.8578307727585415,11.320214120776221,0,0.22369243083476922,-57.9472154148217
23,(주)골프존,215000,2022,27581067.0,105800,589528.0,0.0,617514.0,133925.0,0.4024591876595474,13.287077495711133,1,0.09154042760427497,-67.2053124790919
25,(주)골프존뉴딘홀딩스,121440,2022,6969750.0,74600,1008824.0,116879.0,488755.0,17981.0,0.17014654514026054,13.8242958539922,1,0.22369243083476922,-65.25964872520085
27,(주)공구우먼,366030,2022,4007448.0,74700,63198.0,0.0,58687.0,10510.0,0.24021555367709213,11.054027934064598,1,0.18248451314600161,-55.3304901666665
29,(주)광림,014200,2022,0.0,33000,278084.0,0.0,206957.0,10028.0,0.09829384137766338,12.535678505305539,0,0.17408855123907996,-54.053466166880824
31,(주)광무,029480,2022,0.0,32600,135972.0,439.0,78221.0,-35153.0,3.1343023255813955,11.820204261168566,0,0.06811149574196777,-59.92480592928733
33,(주)구영테크,053270,2022,752022.0,33000,240120.0,27724.0,274208.0,22115.0,0.34813518323680664,12.38889407736578,1,0.17408855123907996,-60.74954812030238
35,(주)국보디자인,066620,2022,2749074.0,64200,273481.0,0.0,378388.0,23644.0,0.17137833252844956,12.518987428595565,1,0.39070383927596947,-58.68493684882129
37,(주)국순당,043650,2022,3305498.0,31100,253846.0,27.0,74619.0,3804.0,0.1440946934269637,12.444483062914383,1,0.1627485045513654,-59.93616651263274
39,(주)국영지앤엠,006050,2022,0.0,32300,66153.0,0.0,63599.0,-4155.0,0.15571506451026712,11.099725519988677,0,0.1466918239658199,-47.315977028848486
41,(주)국전약품,307750,2022,0.0,32100,196097.0,19066.0,103711.0,-6019.0,0.21506900672493381,12.186364713750232,0,0.10024222681444007,-52.86678268730515
43,(주)그래디언트,035080,2022,2925601.0,74700,1769400.0,150.0,3584846.0,19831.0,0.15054602734854666,14.386151064031422,1,0.18248451314600161,-68.26644627869165
45,(주)그리티,204020,2022,600650.0,31400,88502.0,0.0,143116.0,795.0,0.31655397635803323,11.390780429610727,1,0.1681073452703214,-55.79442180117478
47,(주)그린플러스,186230,2022,0.0,32400,105974.0,7525.0,83007.0,8620.0,-0.002775174799971167,11.570949059988537,0,0.19117699359623958,-49.54354107949833
49,(주)글로벌스탠다드테크놀로지,083450,2022,2700755.0,32900,251831.0,2975.0,312848.0,31484.0,0.027459300397061286,12.436513506596738,1,0.12395095719486701,-60.865344106687836
51,(주)금화피에스시,036190,2022,7677527.0,64200,400011.0,35856.0,248348.0,8939.0,0.04022283189176737,12.899247325712,1,0.39070383927596947,-59.12740681839864
53,(주)기가레인,049080,2022,0.0,32900,91738.0,2662.0,54726.0,1162.0,-0.2359158370914371,11.426691967172298,0,0.12395095719486701,-48.241768093888076
55,(주)기산텔레콤,035460,2022,0.0,32600,74449.0,86.0,67803.0,-3773.0,0.0958060606060606,11.217869606188502,0,0.06811149574196777,-48.53560560754258
57,(주)까스텔바작,308100,2022,0.0,74700,118877.0,0.0,61761.0,-1843.0,-0.1729360562437228,11.685844624101536,0,0.18248451314600161,-48.810016997646976
59,(주)꿈비,407400,2022,0.0,33200,15964.0,1983.0,27182.0,-3332.0,0.30082312404287903,9.678091466168624,0,-0.0022787797565524156,-41.49952272933754
61,(주)나노,187790,2022,0.0,32000,69925.0,390.0,66805.0,5890.0,0.30300370587087966,11.15517851807016,0,0.23511295413395092,-48.49995504152294
63,(주)나노브릭,286750,2022,0.0,32000,28136.0,0.0,7139.0,-1096.0,0.019274700171330667,10.244805174153818,0,0.23511295413395092,-42.39197383620291
65,(주)나노신소재,121600,2022,150007.0,32000,213761.0,0.0,79912.0,19419.0,0.30855262080597357,12.272613847463187,1,0.23511295413395092,-59.70796744420972
67,(주)나노엔텍,039860,2022,0.0,32700,63277.0,0.0,35201.0,8044.0,-0.0162921976302258,11.055277192973856,0,0.175691303856638,-47.95097041269165
69,(주)나래나노텍,137080,2022,1105942.0,32900,185445.0,4200.0,88040.0,-17135.0,-0.3485901163866137,12.130513621109136,1,0.12395095719486701,-56.20149928099944
71,(주)나무가,190510,2022,0.0,32600,219097.0,0.0,519343.0,77001.0,0.032690200694766185,12.297269833111907,0,0.06811149574196777,-56.7258341027252
73,(주)나스미디어,089600,2022,7197408.0,137100,518025.0,0.0,152394.0,22015.0,0.22739024331311763,13.157778782625284,1,0.5009612897653474,-60.16701867490089
75,(주)나이벡,138610,2022,0.0,32100,75204.0,916.0,21670.0,5440.0,0.5904587155963302,11.227959700012676,0,0.10024222681444007,-51.079841902814806
77,(주)나이스디앤비,130580,2022,2802800.0,147500,106588.0,0.0,92190.0,16820.0,0.03953362500563799,11.57672621402089,1,0.08138671593354112,-57.88183383798161
79,(주)나인테크,267320,2022,0.0,32900,143579.0,12344.0,88818.0,5769.0,0.40802155992390615,11.874640685347897,0,0.12395095719486701,-52.597287935816205
81,(주)내츄럴엔도텍,168330,2022,0.0,137000,39809.0,0.0,13951.0,-4543.0,-0.05069406641262929,10.591848296362112,0,0.05575074822007892,-44.81955434376618
83,(주)네오리진,094860,2022,0.0,105800,48228.0,0.0,36692.0,-2079.0,0.7772826350205861,10.783695044237202,0,0.09154042760427497,-48.84275463763771
85,(주)네오셈,253590,2022,1271488.0,32900,130813.0,1202.0,74673.0,13276.0,1.0086346029696578,11.781524101445742,1,0.12395095719486701,-61.208875442108756
87,(주)네오오토,212560,2022,787456.0,33000,154736.0,9708.0,164034.0,26526.0,0.15224782242202867,11.949475717956744,1,0.17408855123907996,-58.96309508757073
89,(주)네오위즈,095660,2022,0.0,105800,560087.0,0.0,294567.0,43235.0,0.1277450229709035,13.235847407787517,0,0.09154042760427497,-58.453583430980416
91,(주)네오위즈홀딩스,042420,2022,0.0,105800,804421.0,0.0,297977.0,31324.0,0.10639680382590357,13.597878042954587,0,0.09154042760427497,-59.62369210164589
93,(주)네오크레마,311390,2022,0.0,31000,78376.0,1350.0,26703.0,-351.0,-0.1065346137116472,11.269273037024478,0,0.201833750952889,-47.07630062091146
95,(주)네오티스,085910,2022,3317621.0,33000,144767.0,685.0,80372.0,8353.0,0.2180713214009669,11.88288083240799,1,0.17408855123907996,-57.987351894171844
97,(주)네오팜,092730,2022,5474440.0,32000,155347.0,0.0,85033.0,18161.0,-0.03295765998339607,11.95341660340203,1,0.23511295413395092,-57.34537392479789
99,(주)네오펙트,290660,2022,0.0,32700,50371.0,4537.0,26202.0,-5702.0,0.1314448570688315,10.827170891629782,0,0.175691303856638,-45.08828661446185
101,(주)네온테크,306620,2022,0.0,32900,90527.0,3907.0,52890.0,-1419.0,0.0603448275862069,11.413403427734167,0,0.12395095719486701,-48.932608164358754
103,(주)네이블커뮤니케이션즈,153460,2022,0.0,105800,36627.0,0.0,18299.0,7228.0,0.125122970978849,10.508540952336965,0,0.09154042760427497,-47.5375991390406
105,(주)네이처셀,007390,2022,0.0,32100,94021.0,0.0,21554.0,-14866.0,-0.02927400468384075,11.451273440556445,0,0.10024222681444007,-47.82183953100962
107,(주)네패스,033640,2022,0.0,32600,1131933.0,190112.0,588039.0,97639.0,0.4055577997308583,13.939437348714478,0,0.06811149574196777,-62.49049084401411
109,(주)네패스아크,330860,2022,0.0,137300,457968.0,109105.0,153861.0,89052.0,0.3472116420184402,13.034554591659736,0,0.24870623355418753,-57.2996767444903
111,(주)넥스턴바이오사이언스,089140,2022,0.0,32900,200257.0,64375.0,28990.0,-1191.0,0.7081074711289183,12.207356820624268,0,0.12395095719486701,-54.19725540673196
113,(주)넥스트아이,137940,2022,0.0,32700,129128.0,1330.0,32196.0,-2910.0,0.12212463404433292,11.768559439453115,0,0.175691303856638,-50.1903411687324
115,(주)넥스트엔터테인먼트월드,160550,2022,0.0,105900,332919.0,29700.0,155617.0,-9078.0,0.06545389813565937,12.715654496130902,0,0.28411202943358577,-52.84454502371497
117,(주)넥스트칩,396270,2022,0.0,32600,44741.0,0.0,12869.0,-31609.0,-0.47406923045486127,10.708645586157767,0,0.06811149574196777,-38.33501606834687
119,(주)넥스틴,348210,2022,4932296.0,32900,121192.0,0.0,114943.0,51113.0,1.0126950218004167,11.70513134383816,1,0.12395095719486701,-63.820656299766995
121,(주)넥슨게임즈,225570,2022,0.0,105800,325549.0,0.0,132375.0,29069.0,1.0983926193646567,12.693268266935517,0,0.09154042760427497,-59.57360158038922
123,(주)넵튠,217270,2022,0.0,105800,426277.0,0.0,29467.0,-29579.0,0.45250653127618673,12.962844648682278,0,0.09154042760427497,-57.055135659236825
125,(주)노랑풍선,104620,2022,0.0,147500,93000.0,70.0,22005.0,-22.0,6.515368852459017,11.440354772135393,0,0.08138671593354112,-72.30747414514683
127,(주)노바렉스,194700,2022,2655332.0,31000,270581.0,14500.0,281675.0,20107.0,0.01034829082822196,12.508326777915176,1,0.201833750952889,-59.77784219705451
129,(주)노바텍,285490,2022,2048576.0,33300,145602.0,0.0,110494.0,43690.0,0.2209281767955801,11.888632150914118,1,0.16049121741451877,-60.3768071571086
131,(주)노블엠앤비,106520,2022,0.0,32700,79075.0,14.0,14950.0,1314.0,-0.27335471954894525,11.27815204817385,0,0.175691303856638,-47.02592032952049
133,(주)노터스,278650,2022,0.0,137000,170199.0,7466.0,86277.0,6481.0,0.33964256323463193,12.044723619663491,0,0.05575074822007892,-53.87127452803608
135,(주)녹십자엠에스,142280,2022,0.0,32100,96471.0,0.0,113109.0,10880.0,0.11245635603639045,11.476997724027738,0,0.10024222681444007,-50.896214576826026
137,(주)녹십자웰빙,234690,2022,1775228.0,32100,150243.0,0.0,109729.0,1824.0,0.20623735819189165,11.92000926229385,1,0.10024222681444007,-58.45787782147318
139,(주)녹원씨엔아이,065560,2022,0.0,31800,120699.0,2521.0,59365.0,-3947.0,2.842892283790782,11.70105512204716,0,0.601102266891644,-54.962079645405794
141,(주)누리플랜,069140,2022,0.0,32500,142476.0,11852.0,131153.0,1447.0,-0.016519691652419087,11.866928843453792,0,0.28512660146741625,-49.16610665909531
143,(주)누리플렉스,040160,2022,0.0,105800,153799.0,2917.0,124720.0,12236.0,0.4572987626047229,11.943401834081957,0,0.09154042760427497,-53.90195342011459
147,(주)뉴로메카,348340,2022,0.0,32900,43830.0,0.0,9755.0,-7999.0,0.3270303360087063,10.688073793412855,0,0.12395095719486701,-45.2470759131506
150,(주)뉴보텍,060260,2022,0.0,32200,52378.0,2892.0,45984.0,-529.0,-0.021012965446765026,10.866241934820323,0,0.0634554390446139,-46.88281730398721
152,(주)뉴인텍,012340,2022,0.0,32600,81431.0,3399.0,75322.0,-3086.0,0.09050107860028087,11.30751131487208,0,0.06811149574196777,-48.94254674753577
154,(주)뉴트리,270870,2022,2248712.0,31000,146684.0,0.0,198647.0,-3633.0,-0.19735018526075906,11.896035892061596,1,0.201833750952889,-55.56774351692526
156,(주)뉴파워프라즈마,144960,2022,2063920.0,32900,633280.0,59469.0,352879.0,35692.0,0.1381321137490284,13.358667941396337,1,0.12395095719486701,-64.51297916025328
158,(주)뉴프렉스,085670,2022,0.0,32600,175103.0,3491.0,260297.0,23749.0,0.5163167583185758,12.073129651193993,0,0.06811149574196777,-55.42649607717719
160,(주)다날,064260,2022,0.0,105800,749395.0,179973.0,294948.0,-80443.0,0.03291192435650499,13.527021493315196,0,0.09154042760427497,-57.219213007782244
162,(주)다보링크,340360,2022,0.0,32600,35143.0,105.0,64859.0,-1656.0,-0.16360611765919583,10.467180730891574,0,0.06811149574196777,-44.35315416983375
164,(주)다산네트웍스,039560,2022,0.0,32600,469162.0,15520.0,80714.0,-58226.0,-0.8279092576009551,13.058703403564373,0,0.06811149574196777,-52.66703866833734
166,(주)다우데이타,032190,2022,11490000.0,74600,49874926.0,1404094.0,9747211.0,-1936430.0,0.48132690096464253,17.725028949463926,1,0.22369243083476922,-83.18067483334279
168,(주)다원시스,068240,2022,0.0,32800,672878.0,75591.0,209189.0,-149474.0,-0.29197438518348034,13.419319314333721,0,0.5706567175606515,-49.94499655749237
170,(주)대동스틸,048470,2022,297657.0,32400,95509.0,78.0,182453.0,17897.0,0.10299487353097644,11.466975762866129,1,0.19117699359623958,-56.76866294383453
172,(주)대륙제관,004780,2022,1590320.0,32500,185247.0,900.0,275980.0,11934.0,0.1696992044621325,12.12944534869522,1,0.28512660146741625,-57.83125389326471
174,(주)대림제지,017650,2022,880000.0,31700,297462.0,4836.0,187353.0,31409.0,0.03363750717217637,12.603041764717073,1,0.19720450320546234,-60.68635689087893
176,(주)대명소노시즌,007720,2022,0.0,74600,168960.0,0.0,170973.0,-24041.0,0.13685659381212972,12.037417279500033,0,0.22369243083476922,-49.86714946230219
178,(주)대성미생물연구소,036480,2022,285000.0,32100,65109.0,15500.0,25500.0,1155.0,0.06263282910363796,11.083818067489096,1,0.10024222681444007,-53.827042095665476
180,(주)대성파인텍,104040,2022,0.0,33000,80094.0,2786.0,27255.0,-585.0,-0.1703448905664972,11.290956223883788,0,0.17408855123907996,-47.16878472244686
182,(주)대성하이텍,129920,2022,0.0,32900,156515.0,18231.0,128372.0,-2839.0,0.14028371188232264,11.960907131014716,0,0.12395095719486701,-51.4450114104027
184,(주)대원,007680,2022,4033942.0,64100,539386.0,3504.0,358312.0,-8110.0,0.21186457875333986,13.198186734586383,1,0.19444037847982112,-62.87978952641456
186,(주)대유,290380,2022,0.0,32000,142367.0,0.0,35354.0,208.0,-0.026784485369009278,11.866163509530752,0,0.23511295413395092,-49.732516826863176
188,(주)대유에이피,290120,2022,2359732.0,33000,232932.0,8000.0,225953.0,19868.0,0.2626246821826716,12.358501844459092,1,0.17408855123907996,-60.424954268960676
190,(주)대창솔루션,096350,2022,0.0,32500,124178.0,4815.0,52756.0,-2953.0,0.07153593045456393,11.729471299136103,0,0.28512660146741625,-48.653929214824544
192,(주)대창스틸,140520,2022,3166175.0,32400,239911.0,3000.0,398516.0,-5965.0,0.3454151375914491,12.388023300215112,1,0.19117699359623958,-59.71373360961124
194,(주)대한과학,131220,2022,447144.0,74600,59453.0,2500.0,72280.0,4512.0,0.09050859220591119,10.992941363419327,1,0.22369243083476922,-53.20637034649906
196,(주)대호특수강,021040,2022,0.0,32400,217963.0,9136.0,306846.0,5857.0,0.44594766529539,12.292080602595705,0,0.19117699359623958,-53.85247481876376
198,(주)더 미동,161570,2022,0.0,32600,30904.0,0.0,7540.0,-2079.0,-0.28354237932345117,10.338640904346118,0,0.06811149574196777,-43.19070150597635
200,(주)더네이쳐홀딩스,298540,2022,5817862.0,31400,567143.0,9600.0,497852.0,34184.0,0.344372345222954,13.248366755497196,1,0.1681073452703214,-64.49636918629078
202,(주)더블유에스아이,299170,2022,0.0,74600,57465.0,0.0,27129.0,4587.0,-0.02329349078341014,10.95893134580286,0,0.22369243083476922,-46.5824926652144
204,(주)더코디,224060,2022,0.0,32900,93638.0,29900.0,20112.0,-17019.0,-0.5566137566137566,11.447191562982905,0,0.12395095719486701,-44.83068034545613
206,(주)덕산테코피아,317330,2022,0.0,32000,298527.0,26040.0,111005.0,12254.0,-0.012261640995524233,12.606615659985541,0,0.23511295413395092,-53.21840035926753
208,(주)덕신하우징,090410,2022,921681.0,32500,139113.0,4167.0,201608.0,26846.0,0.31869914444938646,11.843041831488538,1,0.28512660146741625,-58.209752441122745
210,(주)데이타솔루션,263800,2022,0.0,74600,69561.0,250.0,99119.0,4853.0,-0.013554801405240792,11.14995934444309,0,0.22369243083476922,-47.35804073514739
212,(주)덱스터스튜디오,206560,2022,0.0,105900,91914.0,4800.0,65906.0,3390.0,0.5318070889018013,11.428608636240751,0,0.28411202943358577,-49.47522133501606
214,(주)덴티스,261200,2022,0.0,32700,131070.0,11245.0,87087.0,5171.0,0.32469843780897767,11.78348681061359,0,0.175691303856638,-51.370583143540316
216,(주)동구바이오제약,006620,2022,3038590.0,32100,172059.0,0.0,194988.0,16819.0,0.2567789673152905,12.055592720232378,1,0.10024222681444007,-60.010400950994956
218,(주)동국알앤에스,075970,2022,1472000.0,32300,131312.0,0.0,118182.0,6570.0,0.1348268213287754,11.785331449869492,1,0.1466918239658199,-57.48640057225214
220,(주)동국에스엔씨,100130,2022,0.0,32500,503023.0,2690.0,477143.0,-44229.0,0.25969702409867573,13.128391173682614,0,0.28512660146741625,-54.95420909804892
222,(주)동방선기,099410,2022,0.0,33100,44315.0,0.0,24860.0,-396.0,0.08176319568339063,10.699078499172499,0,0.34094962022827735,-43.80311261671866
224,(주)동성화인텍,033500,2022,10082690.0,32000,344010.0,0.0,434152.0,9729.0,0.1893304551020576,12.748426005700459,1,0.23511295413395092,-60.81493739279307
226,(주)동아엘텍,088130,2022,1971169.0,32900,306358.0,0.0,213774.0,104.0,0.2308427519417783,12.632509631734823,1,0.12395095719486701,-61.32978144434155
228,(주)동양에스텍,060380,2022,965000.0,32400,143496.0,3227.0,232459.0,22074.0,-0.04120058734244044,11.87406243922885,1,0.19117699359623958,-57.70429529004411
230,(주)동우팜투테이블,088910,2022,0.0,31000,287177.0,12077.0,336847.0,2818.0,0.13920895547626697,12.567854029383886,0,0.201833750952889,-53.72806713474417
232,(주)동운아나텍,094170,2022,0.0,32600,63045.0,1767.0,50138.0,576.0,-0.010323523025601548,11.051604036107326,0,0.06811149574196777,-47.92047082696081
234,(주)동원개발,013120,2022,14529296.0,64100,1433996.0,260.0,601890.0,218722.0,0.4419911739761669,14.175975510737533,1,0.19444037847982112,-69.52557741089187
236,(주)동일기연,032960,2022,119938.0,32600,66428.0,0.0,26699.0,3656.0,0.02259757171856448,11.103873933326645,1,0.06811149574196777,-54.94223654753142
238,(주)동진쎄미켐,005290,2022,6683884.0,32000,1374304.0,112691.0,1457215.0,190056.0,0.2548308596346802,14.133457979111363,1,0.23511295413395092,-67.96723610502599
240,(주)두산테스나,131970,2022,2347340.0,137300,767017.0,152975.0,277656.0,168220.0,0.33755973485432406,13.550264244380172,1,0.24870623355418753,-66.04277734583668
242,(주)듀오백,073190,2022,0.0,33200,27136.0,630.0,31571.0,-1130.0,-0.18311426205754502,10.20861653859163,0,-0.0022787797565524156,-43.87255888253368
244,(주)드래곤플라이,030350,2022,0.0,105800,66022.0,0.0,7097.0,-8804.0,0.12704462442432904,11.097743298798683,0,0.09154042760427497,-47.12753398360258
246,(주)드림시큐리티,203650,2022,0.0,105800,390837.0,56365.0,224195.0,-25337.0,0.18301839998733582,12.876045872253567,0,0.09154042760427497,-55.4686694162899
248,(주)드림씨아이에스,223250,2022,0.0,137000,77966.0,0.0,38874.0,9083.0,0.4864069131648377,11.264028113204928,0,0.05575074822007892,-51.755635710349615
250,(주)드림어스컴퍼니,060570,2022,0.0,106300,271847.0,0.0,274372.0,21438.0,0.12360507639574264,12.512994687015658,0,0.09516924758647155,-55.23669893812053
252,(주)디딤이앤에프,217620,2022,0.0,95600,71892.0,13000.0,60864.0,605.0,-0.08646904315196999,11.182920271871925,0,-0.08646904315196999,-49.481035662281165
254,(주)디모아,016670,2022,0.0,74600,85171.0,0.0,36730.0,-190.0,0.05728267127230858,11.352416279289635,0,0.22369243083476922,-47.849157846843674
256,(주)디바이스이엔지,187870,2022,1442396.0,32900,168347.0,0.0,72740.0,-435.0,-0.41839639236255477,12.033782604412622,1,0.12395095719486701,-56.39644239022674
258,(주)디스플레이테크,066670,2022,784882.0,32600,173816.0,0.0,69066.0,1701.0,-0.4920646594201833,12.065752547415077,1,0.06811149574196777,-56.961402161508346
260,(주)디아크,078590,2022,0.0,33000,44022.0,0.0,43539.0,-237.0,0.0218023938042713,10.69244478794205,0,0.17408855123907996,-45.298370809237134
262,(주)디알젬,263690,2022,3492256.0,32700,126705.0,0.0,110165.0,7351.0,0.28472303206997085,11.749616828829707,1,0.175691303856638,-57.630744900738904
264,(주)디알텍,214680,2022,500.0,32700,120778.0,0.0,89481.0,5038.0,0.2732615222619065,11.701709428691837,1,0.175691303856638,-57.23147285688866
266,(주)디앤씨미디어,263720,2022,0.0,105800,93947.0,914.0,61214.0,5444.0,-0.09207677019370532,11.450486072453119,0,0.09154042760427497,-49.63304984544307
268,(주)디어유,376300,2022,0.0,105800,152541.0,0.0,49194.0,21004.0,0.22981925451863702,11.935188691354274,0,0.09154042760427497,-53.6385018372484
270,(주)디에스앤엘,141020,2022,0.0,74700,17355.0,0.0,39792.0,-3116.0,12.076569175156095,9.761635928295886,0,0.18248451314600161,-81.7239904855564
272,(주)디에스케이,109740,2022,0.0,32900,193829.0,0.0,48232.0,635.0,-0.03131087947621056,12.174731606046924,0,0.12395095719486701,-52.2247435854316
274,(주)디에이테크놀로지,196490,2022,0.0,32900,131393.0,667.0,53206.0,-15642.0,0.17193832599118944,11.785948111163087,0,0.12395095719486701,-50.10166399710635
276,(주)디에이피,066900,2022,0.0,32600,264412.0,2700.0,333660.0,14968.0,0.08367408581441196,12.485263771708887,0,0.06811149574196777,-55.02697732789352
278,(주)디엔에이링크,127120,2022,0.0,137000,43507.0,5000.0,16981.0,910.0,-0.26143876130828114,10.680677123670845,0,0.05575074822007892,-45.46028276090052
280,(주)디엔에프,092070,2022,2314372.0,32000,190545.0,1307.0,135179.0,4207.0,0.0639324392393905,12.15764366612567,1,0.23511295413395092,-57.70575590852999
282,(주)디엠에스,068790,2022,3054908.0,32900,426334.0,0.0,317048.0,13242.0,0.40663904096826003,12.962978355613306,1,0.12395095719486701,-63.67868905260066
284,(주)디오,039840,2022,0.0,32700,330318.0,7344.0,131306.0,-1026.0,-0.12484253884041936,12.707811105806838,0,0.175691303856638,-53.610413636949026
286,(주)디와이디,219550,2022,0.0,74600,47281.0,0.0,20839.0,-4691.0,0.4834140091116173,10.763863802448526,0,0.22369243083476922,-45.868427468561954
288,(주)디이엔티,079810,2022,0.0,32900,89052.0,3024.0,50157.0,11481.0,0.1869231861422689,11.396975747758134,0,0.12395095719486701,-50.63852806053958
290,(주)디지아이,043360,2022,0.0,32600,47605.0,0.0,16078.0,2390.0,0.10206319830008911,10.770693076719791,0,0.06811149574196777,-47.51039724986288
292,(주)디지캡,197140,2022,277168.0,105800,53659.0,445.0,25793.0,4058.0,-0.09915479184129646,10.89040448795058,1,0.09154042760427497,-53.50780404816066
294,(주)디지털대성,068930,2022,5372892.0,168500,245354.0,0.0,210818.0,37762.0,0.07066387681306627,12.410457344625422,1,0.12502235849159696,-61.17867272664896
296,(주)디지틀조선일보,033130,2022,742305.0,106300,90955.0,0.0,34715.0,5620.0,0.03775559009924668,11.418120157696316,1,0.09516924758647155,-56.1634249834141
298,(주)디케이앤디,263020,2022,743992.0,32200,111288.0,180.0,110628.0,10524.0,0.46910481654117364,11.619876714739407,1,0.0634554390446139,-59.17922794325455
300,(주)디케이티,290550,2022,0.0,32600,200049.0,30328.0,363543.0,25154.0,0.15321879698771101,12.206317615522575,0,0.06811149574196777,-54.37518670532554
302,(주)디티앤씨,187220,2022,0.0,137200,227233.0,9147.0,110535.0,12809.0,0.13031874098843452,12.333731201760758,0,0.2380612717780435,-52.72473687845465
305,(주)딜리,131180,2022,1111474.0,32600,70130.0,0.0,37179.0,1286.0,0.053946025626488266,11.158105941530955,1,0.06811149574196777,-54.95661007424955
307,(주)딥노이드,315640,2022,0.0,105800,14527.0,0.0,3182.0,-3707.0,2.3707627118644066,9.583764265872883,0,0.09154042760427497,-47.21038181210373
309,(주)라닉스,317120,2022,0.0,32600,41975.0,0.0,10985.0,-1593.0,0.19207813347802496,10.644829481945742,0,0.06811149574196777,-46.46943036237533
311,(주)라온테크,232680,2022,623954.0,32900,46306.0,3286.0,59432.0,8061.0,0.6124586249932172,10.743026821311144,1,0.12395095719486701,-55.78373983746029
313,(주)라온텍,418420,2022,0.0,32600,12590.0,778.0,10916.0,404.0,0.8866228828206014,9.440658127038393,0,0.06811149574196777,-44.10957846518797
315,(주)라이온켐텍,171120,2022,3124799.0,32000,151838.0,0.0,152001.0,18388.0,0.010537442825231358,11.930569441997259,1,0.23511295413395092,-57.435269526196244
317,(주)라이트론,069540,2022,0.0,32600,89769.0,0.0,52558.0,2545.0,0.19068439772547066,11.404994983109765,0,0.06811149574196777,-50.41262601314192
319,(주)라이프시맨틱스,347700,2022,0.0,105800,26134.0,0.0,2819.0,-5120.0,-0.39167026327147175,10.170992427549091,0,0.09154042760427497,-40.66499673523446
321,(주)라파스,214260,2022,0.0,32000,96060.0,6691.0,23639.0,-3634.0,0.16224986479177933,11.472728275218815,0,0.23511295413395092,-48.15919484637555
323,(주)래몽래인,200350,2022,0.0,105900,71642.0,2500.0,44422.0,-5183.0,0.08282956318252731,11.179436773149567,0,0.28411202943358577,-45.849854477522975
325,(주)랩지노믹스,084650,2022,0.0,137000,250653.0,19200.0,144773.0,68955.0,-0.2847431165918175,12.431824791500933,0,0.05575074822007892,-55.477333767544614
327,(주)러셀,217500,2022,870236.0,32900,78431.0,0.0,41926.0,-6619.0,-0.2741343490304709,11.269974536348558,1,0.12395095719486701,-52.79614485206703
329,(주)레고켐바이오사이언스,141080,2022,0.0,137000,252530.0,0.0,33412.0,-7136.0,0.039027272444568835,12.439285332521168,0,0.05575074822007892,-54.04364522318787
332,(주)레드캡투어,038390,2022,7383014.0,147500,621856.0,138083.0,262065.0,-52792.0,0.14472356540996711,13.34046383366443,1,0.08138671593354112,-63.33558657237035
334,(주)레몬,294140,2022,0.0,32000,27753.0,0.0,39769.0,-903.0,0.19011850610485995,10.231099221439429,0,0.23511295413395092,-42.9880123040109
336,(주)레이,228670,2022,0.0,32700,222196.0,32608.0,128998.0,-8231.0,0.4279799858306766,12.311315154225452,0,0.175691303856638,-53.230384136480865
338,(주)레이언스,228850,2022,2578642.0,32700,261999.0,0.0,147161.0,16607.0,0.09358094049105285,12.476095965942056,1,0.175691303856638,-60.20711445935891
340,(주)레이크머티리얼즈,281740,2022,0.0,32000,213510.0,45556.0,131507.0,16996.0,0.6066044420553669,12.271438948961427,0,0.23511295413395092,-53.995609717159084
