,회사명,거래소코드,회계년도,설립일,WW지수,WWC변수,부채,MWW지수,MK지수,SA지수,매출액증가율차분
2665,(주)셀피글로벌,068940,2017,1998,-43.49676646754072,-43.49676646754072,10126.0,-42.99495230973246,-42.88932204917783,-2.2687879645829536,-1.2478426913714327
2666,(주)셀피글로벌,068940,2018,1998,-44.135501656457194,-44.135501656457194,10624.0,-43.323623927199556,-43.323623927199556,-2.2406864817732073,-14.037045542394166
2667,(주)셀피글로벌,068940,2019,1998,-45.112826500194366,-45.112826500194366,17371.0,-44.448429293661434,-44.273142017291825,-2.1594661381048166,-7.354809370033793
2668,(주)셀피글로벌,068940,2020,1998,-46.36279019790138,-46.36279019790138,14016.0,-45.885349617040305,-45.706666764921636,-2.122618122878376,12.999825160286136
2669,(주)셀피글로벌,068940,2021,1998,-45.61513338491425,-45.61513338491425,10763.0,-45.049014411839735,-45.049014411839735,-2.061634076309285,-10.310060564469945
2670,(주)소룩스,290690,2018,1996,-47.91643983355001,-47.91643983355001,17189.0,-47.80287315393658,-47.44729957446253,-2.085262397630731,-16.893659492720765
2671,(주)소룩스,290690,2019,1996,-47.632247638337745,-47.632247638337745,13385.0,-47.46917508561831,-47.25929265461493,-2.0271998067876185,18.866812163519782
2672,(주)소룩스,290690,2020,1996,-53.54361025817196,-2529076.943610258,13264.0,-53.32928527206732,-53.22723326587825,-1.921364099033128,-23.225835328141738
2673,(주)소룩스,290690,2021,1996,-54.00049349363824,-2559668.200493494,13240.0,-53.733250224056064,-53.67870440036662,-1.8581657953095885,7.356850682083962
2674,(주)소프트센,032680,2012,1988,-43.95940796140896,-43.95940796140896,0.0,-43.95940796140896,-43.95940796140896,-2.1481164433510473,76.22978608772641
2675,(주)소프트센,032680,2013,1988,-49.67735427374899,-49.67735427374899,5358.0,-49.403860678551986,-49.403860678551986,-1.9763704594329825,129.18585536937945
2676,(주)소프트센,032680,2014,1988,-57.259942640834936,-57.259942640834936,3713.0,-57.14597035446081,-57.14597035446081,-1.8353690150628017,226.56173255573958
2677,(주)소프트센,032680,2015,1988,-44.49763430559081,-44.49763430559081,0.0,-44.49763430559081,-44.49763430559081,-1.8824950153521147,-25.259008209336553
2678,(주)소프트센,032680,2016,1988,-49.4398216711966,-49.4398216711966,10587.0,-49.10241045283929,-49.10241045283929,-1.7635891752542214,61.1012568220795
2679,(주)소프트센,032680,2017,1988,-51.31110644702175,-51.31110644702175,3267.0,-51.225604203751566,-51.225604203751566,-1.6791236180432885,15.04355220039984
2680,(주)소프트센,032680,2018,1988,-46.79254731625615,-46.79254731625615,14783.0,-46.41155151350217,-46.41155151350217,-1.6355164873830674,-14.27977275298109
2681,(주)소프트센,032680,2019,1988,-51.819919057167205,-51.819919057167205,0.0,-51.819919057167205,-51.819919057167205,-1.665806260244744,-40.31364655721911
2682,(주)소프트센,032680,2020,1988,-46.405852887216,-46.405852887216,3640.0,-46.514321498863175,-46.405852887216,-1.5887970569556729,-27.494741571607793
2683,(주)소프트센,032680,2021,1988,-50.85818053559187,-50.85818053559187,14581.0,-50.65203100012512,-50.60458667038025,-1.461169104151032,-2.727187915725693
2684,(주)손오공,066910,2012,1996,-50.44707857665557,-50.44707857665557,27560.0,-49.63529394607198,-49.6327747166598,-2.2275870347678235,1.233776908919608
2685,(주)손오공,066910,2013,1996,-46.18059700473414,-46.18059700473414,25084.0,-46.2744208360731,-45.8239634839656,-2.2056556389492514,-44.754231058716094
2686,(주)손오공,066910,2014,1996,-47.50036435256255,-47.50036435256255,23010.0,-47.5851541755714,-47.09732231716432,-2.204234686650045,-3.9452256884968313
2687,(주)손오공,066910,2015,1996,-53.81092374910005,-53.81092374910005,15400.0,-53.937328243482064,-53.64238442325735,-2.1110063291414507,123.16313437877172
2688,(주)손오공,066910,2016,1996,-49.8271317087922,-49.8271317087922,13022.0,-49.85235399105383,-49.67182640840413,-2.0356725913824816,4.373967433410973
2689,(주)손오공,066910,2017,1996,-46.585540271343724,-46.585540271343724,9900.0,-46.728901688640335,-46.484138293255874,-2.0633587932154374,-27.605434814000173
2690,(주)손오공,066910,2018,1996,-46.190497772915066,-46.190497772915066,8888.0,-46.484942695832984,-46.13678146940977,-2.0743113319919475,-12.729172654494322
2691,(주)손오공,066910,2019,1996,-45.22761321613144,-45.22761321613144,10731.0,-45.40363425629085,-45.113344684813555,-1.9988678208942634,-37.41117322449216
2692,(주)손오공,066910,2020,1996,-47.156321605246575,-47.156321605246575,11290.0,-46.711282749519576,-46.711282749519576,-1.9678238502787453,5.579566775128959
2693,(주)손오공,066910,2021,1996,-44.791154213378164,-44.791154213378164,16884.0,-44.16290678704438,-44.16290678704438,-1.9162057363664111,-31.42993813639869
2694,(주)솔고바이오메디칼,043100,2012,1995,-46.82654289620466,-46.82654289620466,25494.0,-46.07490966346899,-46.05471616089488,-2.1980147141422735,-12.41320123565781
2695,(주)솔고바이오메디칼,043100,2013,1995,-46.237841299439324,-46.237841299439324,23212.0,-45.50447687447897,-45.492267192546315,-2.1687895141628237,-31.850305950795054
2696,(주)솔고바이오메디칼,043100,2014,1995,-47.70505917520421,-47.70505917520421,18952.0,-47.00540696425951,-47.00212781030962,-2.1564985235459933,-16.88296914984047
2697,(주)솔고바이오메디칼,043100,2015,1995,-44.646335068827284,-44.646335068827284,11322.0,-44.20368070402956,-44.20297471620692,-2.1268244116585073,-41.83375851081371
2698,(주)솔고바이오메디칼,043100,2016,1995,-44.746044854244005,-44.746044854244005,12132.0,-44.27077293280134,-44.24942582889177,-2.1034303334637467,-12.105701981336745
2699,(주)솔고바이오메디칼,043100,2017,1995,-46.00706439338313,-46.00706439338313,12944.0,-45.81426517184566,-45.70073938527415,-2.0073973724344585,-15.635234862878185
2700,(주)솔고바이오메디칼,043100,2018,1995,-47.56419015354895,-47.56419015354895,16617.0,-47.567965321334185,-47.33373713341473,-1.9344503455392976,-8.531778832665807
2701,(주)솔고바이오메디칼,043100,2019,1995,-44.98469027393487,-44.98469027393487,16645.0,-44.76012734771045,-44.56283038552818,-1.9561407055497169,-21.565587058316392
2702,(주)솔고바이오메디칼,043100,2020,1995,-47.87365399990489,-47.87365399990489,17483.0,-47.56399976830827,-47.39776859143645,-1.9135420810065797,9.149561152510358
2703,(주)솔고바이오메디칼,043100,2021,1995,-45.253615071840656,-45.253615071840656,17668.0,-44.65421913069223,-44.62625226561637,-1.8755559671593458,-16.480339454221017
2704,(주)솔루에타,154040,2012,2003,-47.885642899736176,-47.885642899736176,10906.0,-47.730909523104074,-47.55181387015117,-2.601613129534185,38.89370533701424
2705,(주)솔루에타,154040,2013,2003,-51.98275976200903,-51.98275976200903,8200.0,-51.90686529146332,-51.844435968917644,-2.4233056855363535,47.915355005694195
2706,(주)솔루에타,154040,2014,2003,-51.34715593673984,-51.34715593673984,3751.0,-51.26304396688557,-51.25461931198496,-2.4056571402869777,-5.111202194211143
2707,(주)솔루에타,154040,2015,2003,-51.43880258833619,-51.43880258833619,2313.0,-51.387761245815625,-51.38629091907635,-2.331730467880044,-18.628836777009244
2708,(주)솔루에타,154040,2016,2003,-57.14858971432194,-57.14858971432194,20759.0,-56.885220656058486,-56.885220656058486,-2.1270106740628862,100.10200890813398
2709,(주)솔루에타,154040,2017,2003,-52.91372791929335,-52.91372791929335,31290.0,-52.588263440584335,-52.588263440584335,-2.026432722256865,-0.46143310823133915
2710,(주)솔루에타,154040,2018,2003,-55.398970644176316,-55.398970644176316,49227.0,-54.97461128288156,-54.94304007932019,-1.9709336294522743,43.14856036538149
2711,(주)솔루에타,154040,2019,2003,-53.05866867879045,-53.05866867879045,59260.0,-52.67275988887729,-52.53072637016635,-1.9722676291986194,2.789850139480374
2712,(주)솔루에타,154040,2020,2003,-54.1538882826479,-54.1538882826479,62850.0,-53.53709528869112,-53.507519338675756,-1.916858553102347,-11.06889417288279
2713,(주)솔루에타,154040,2021,2003,-50.7066285308785,-50.7066285308785,58923.0,-49.94686489956428,-49.944920875125106,-1.9333067013527792,-50.93413739816355
2714,(주)솔본,035610,2012,1994,-52.27442577574893,-52.27442577574893,18015.0,-52.143724463557305,-52.112757352364724,-1.87506605294556,-17.544029402702396
2715,(주)솔본,035610,2013,1994,-50.925436645716225,-50.925436645716225,12485.0,-50.83972773484673,-50.81110084410876,-1.8561663811491467,-52.78567989840626
2716,(주)솔본,035610,2014,1994,-52.175206290530966,-52.175206290530966,9526.0,-52.109716659833396,-52.08699790636771,-1.8212805811210069,-28.96304338468768
2717,(주)솔본,035610,2015,1994,-51.56435822609834,-51.56435822609834,6847.0,-51.48824643956136,-51.48796649331104,-1.7693270883091348,-22.599496501775977
2718,(주)솔본,035610,2016,1994,-51.734162593787616,-51.734162593787616,5415.0,-51.67473173771988,-51.67473173771988,-1.7231410594609464,-10.127620726635014
2719,(주)솔본,035610,2017,1994,-52.71757243325439,-52.71757243325439,6205.0,-52.64805307474993,-52.64805307474993,-1.689489283501402,-12.797774335975697
2720,(주)솔본,035610,2018,1994,-54.09989220718836,-54.09989220718836,1145.0,-54.0877033290011,-54.0877033290011,-1.6336724718722708,11.25760887492693
2721,(주)솔본,035610,2019,1994,-54.11340114042573,-54.11340114042573,1189.0,-54.10140517607396,-54.10140517607396,-1.576830900461892,-6.804779471477129
2722,(주)솔본,035610,2020,1994,-54.71563903361052,-54.71563903361052,1186.0,-54.70420419191508,-54.70420419191508,-1.5223955512176666,0.34609308563269164
2723,(주)솔본,035610,2021,1994,-51.190502984308516,-51.190502984308516,1305.0,-51.179800832553134,-51.179800832553134,-1.4294721745530357,-26.303441712159703
2724,(주)솔트룩스,304100,2019,1981,-46.717492152075955,-46.717492152075955,0.0,-46.717492152075955,-46.717492152075955,-1.4495860865190946,6.890746185698285
2725,(주)솔트룩스,304100,2020,1981,-49.153951146158526,-49.153951146158526,0.0,-49.153951146158526,-49.153951146158526,-1.3290070024891851,11.072724149460155
2726,(주)솔트룩스,304100,2021,1981,-48.828683464808975,-48.828683464808975,11559.0,-48.52551740595899,-48.52551740595899,-1.2396259374313527,9.423918078038481
2727,(주)솔트웍스,222520,2015,2008,-38.77216590640984,-38.77216590640984,600.0,-38.563383802018784,-38.563383802018784,-2.877169069202102,28.640482846845472
2728,(주)쇼박스,086980,2012,1999,-53.37010786365079,-53.37010786365079,4000.0,-53.32376303606458,-53.32376303606458,-2.099750245907994,31.36183739238108
2729,(주)쇼박스,086980,2013,1999,-52.77508700721955,-52.77508700721955,0.0,-52.77508700721955,-52.77508700721955,-2.0837370738183414,6.190355784105425
2730,(주)쇼박스,086980,2014,1999,-48.30739986102508,-48.30739986102508,0.0,-48.30739986102508,-48.30739986102508,-2.0906557882930845,-32.773703591122505
2731,(주)쇼박스,086980,2015,1999,-65.84085184847113,-19344059.640851848,0.0,-65.84085184847113,-65.84085184847113,-1.9253887503071776,82.8108388940774
2732,(주)쇼박스,086980,2016,1999,-56.01474545865097,-19344049.814745456,0.0,-56.01474545865097,-56.01474545865097,-1.9137972513580457,-42.28571833579164
2733,(주)쇼박스,086980,2017,1999,-58.79837009578684,-19344052.598370098,0.0,-58.79837009578684,-58.79837009578684,-1.8643042006401156,-24.795896333152328
2734,(주)쇼박스,086980,2018,1999,-54.04449776565099,-19344047.844497766,0.0,-54.04449776565099,-54.04449776565099,-1.8623044460560363,-48.985153926408486
2735,(주)쇼박스,086980,2019,1999,-60.489546787030235,-19344054.289546788,0.0,-60.489546787030235,-60.489546787030235,-1.8474998993654939,23.748224568230476
2736,(주)쇼박스,086980,2020,1999,-49.30664432197793,-49.30664432197793,0.0,-49.30664432197793,-49.30664432197793,-1.834917696107679,-37.05919265996667
2737,(주)쇼박스,086980,2021,1999,-52.136237056576284,-52.136237056576284,0.0,-52.136237056576284,-52.136237056576284,-1.7767482913230053,-14.229138850499323
2738,(주)수산아이앤티,050960,2012,1998,-47.38933313845951,-47.38933313845951,0.0,-47.38933313845951,-47.38933313845951,-2.4701300687369474,6.69584018316934
2739,(주)수산아이앤티,050960,2013,1998,-47.469843603594306,-47.469843603594306,0.0,-47.469843603594306,-47.469843603594306,-2.4011746942643746,-1.277238918474221
2740,(주)수산아이앤티,050960,2014,1998,-47.66684091858428,-47.66684091858428,0.0,-47.66684091858428,-47.66684091858428,-2.3366712898529953,1.1692454653164117
2741,(주)수산아이앤티,050960,2015,1998,-46.861863370279224,-46.861863370279224,0.0,-46.861863370279224,-46.861863370279224,-2.2771924481820514,-12.693300113412622
2742,(주)수산아이앤티,050960,2016,1998,-55.590929297830805,-5232074.390929298,0.0,-55.590929297830805,-55.590929297830805,-2.1519148871313236,5.135881304832621
2743,(주)수산아이앤티,050960,2017,1998,-54.69885845426957,-5232073.498858455,0.0,-54.69885845426957,-54.69885845426957,-2.1059568883429796,-11.549324332034834
2744,(주)수산아이앤티,050960,2018,1998,-53.99444152828914,-3139262.7944415286,0.0,-53.99444152828914,-53.99444152828914,-2.055406944186206,-22.190398912390823
