,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,재고자산회전률,자기자본회전률,타인자본회전률,총자본회전률,외국인지분율,대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,업력,누적수익성비율,이자부담률,부채상환계수,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,EBITDA마진율,PBR변화율,ROA변화율,target_1,target_2,target_3,현금흐름/총부채비율,영업현금흐름-단기차입금,abs(영업현금흐름-당기순이익)/매출액
10,(주)ES큐브,050120,2018,31.99,58.92,6.62,도매 및 소매업,-1.11,-5.54,-5.61,22.89,2.29,0.81,2.52,3.84,0.47,0.9,0.31,3.33,19.16,30.781142463867862,-5.54467632742125,-2.8399961547440844,6.17515959657009,-153.84615384615387,41,0.1931851535608506,1.0113611859838274,0.0562456903013041,-0.0119895758287305,-0.0399241795995735,0.749590513495749,0.4945820998834841,-0.0660671878752301,519.0,1805.476,4.4451486790664605,-33.24993169480455,-440.00000000000006,0,0,0,-0.0323400988436255,-1348.0,0.1413635825139201
11,(주)가비아,079940,2012,15.52,44.62,20.11,정보통신업,10.15,21.3,12.54,41.64,-5.46,10.6,2.3,525.34,1.28,3.24,0.92,1.18,25.25,70.81583818682559,30.695130490736013,21.12152221263305,31.239030698648275,-6.857352401906858,13,0.3400903278784679,13.455870445344129,1.6392601726263871,0.155141063992023,0.1915056908685452,0.4887428309214364,0.6312333267640331,0.0892134436037304,7900.5,11981.644,9.6255321613716,-11.688320455099785,5.378151260504192,0,0,0,0.5028708315905548,10451.0,0.0551130933418286
12,(주)가비아,079940,2013,11.69,32.99,24.57,정보통신업,7.97,15.65,10.77,44.98,-3.97,10.6,1.89,413.22,1.11,2.89,0.8,7.57,25.26,-2.077496431780938,2.342958093197023,16.37967596912376,7.0221127338846845,-7.690288713910761,14,0.3801777904440376,16.43629213483146,1.303305416963649,0.1404456818406024,0.1812920934970852,0.354285138694975,0.7001778601571834,0.0970832282886299,7327.0,-7376.948,10.348845435508515,2.0034429066368853,-14.114832535885164,0,0,0,0.5661702973797004,11813.0,0.0467909898692625
13,(주)가비아,079940,2014,9.13,30.51,26.07,정보통신업,8.83,8.18,7.12,43.71,-0.32,11.97,2.17,1718.42,1.12,3.52,0.85,13.82,25.18,0.1376592528611531,13.803837229045222,10.072886297376094,8.015915642709166,19.178276940574357,15,0.3822962331547329,21.581378299120235,1.5772074582083155,0.1646371164150024,0.2017107618858166,0.2650660629554974,0.881830362883585,0.0759660659197921,7708.5,-10189.44,9.149654366421323,23.590210240721067,-33.89043639740018,0,0,0,0.7043500911695754,12724.0,0.1177516411378555
14,(주)가비아,079940,2015,5.72,24.95,37.14,정보통신업,11.15,11.99,8.38,45.36,-0.42,13.54,2.48,0.0,1.15,4.16,0.9,13.82,25.18,-0.4905792608965201,13.945941913666202,11.37067938021454,6.634599772690372,35.38112847429321,16,0.4103557221979026,48.62708571428571,12.42297810218978,0.1832664014769418,0.2101277700793243,0.2174398985644707,0.9184201568299044,0.091071734454997,9866.0,-12726.17,9.285142227411102,-0.2796870332437018,17.696629213483156,0,0,0,0.9177031212771029,18748.0,0.1170552870189527
15,(주)가비아,079940,2016,7.47,31.1,31.68,정보통신업,10.87,10.68,8.82,46.17,-0.36,15.1,2.55,149.85,1.14,4.02,0.89,12.71,24.51,17.07885256115069,11.489487064779755,14.098173515981737,19.71317637654403,10.5736188210415,17,0.3839757704873725,53.23473333333333,3.39796170212766,0.142062211340493,0.174898951839419,0.3775535248517512,0.6283806017631581,0.0854869353005238,11949.0,-4909.893,7.814922831501581,-28.21319495652454,5.250596658711211,0,0,0,0.5987937678003016,15671.0,0.0752894430362403
16,(주)가비아,079940,2017,7.2,33.52,27.52,정보통신업,9.81,8.88,7.46,48.1,-0.28,17.17,2.62,76.48,1.19,3.67,0.9,12.85,24.65,5.159409559946323,13.739613814971763,4.111430715357678,6.030350485305691,1.2989082795441869,18,0.3963398634008832,30.720801687763714,0.8947806316824383,0.1532804030498639,0.1759193928651327,0.4214489389146864,0.5956865948434208,0.0790655480833389,12630.5,-11117.175,6.264804075100243,-3.4556552152827056,-15.41950113378685,0,0,0,0.6105536642178822,18045.0,0.0927136932316852
17,(주)가비아,079940,2018,7.83,32.62,31.87,정보통신업,12.77,12.58,10.77,48.92,-0.28,19.02,2.72,70.39,1.2,3.64,0.9,17.49,24.79,8.041450321217988,10.764253385878265,14.30473387589217,13.538456924795511,43.07740717432348,19,0.3975475597757542,28.106164383561644,0.9287088378408962,0.1444126755634207,0.1698931079485426,0.4327369002635491,0.5684520720280506,0.1151999788696588,15450.0,-10995.013,6.375458330743894,-5.211686219184757,44.36997319034853,0,0,0,0.5870668134110004,13655.0,0.0507193462183829
18,(주)강스템바이오텍,217730,2018,23.79,53.83,39.53,제조업,-19.43,-37.79,-23.75,12.84,8.23,0.99,0.65,5.03,0.25,0.38,0.15,1.19,17.07,14.44553632171744,0.3503777510128107,94.35095171963074,55.075319392360015,0.3748509115692622,8,-0.7153728447686969,-10.29122105263158,-0.7022958120824653,-0.1568024701478263,-1.2522640480087288,0.0564183342730272,6.202470511244091,-0.175191955624778,-11716.0,13085.345,-106.67386797599563,14.985846744896516,2.783462955382725,0,0,0,-0.4480927653925741,-12882.0,0.3073649754500818
19,(주)강원에너지,114190,2012,13.56,147.2,30.82,제조업,13.01,24.85,10.05,19.75,-0.73,20.09,24.11,27.95,2.95,2.0,1.19,0.29,38.58,12.883435582822086,111.99649562949246,47.36756183168721,66.1572255626501,76.19119878603945,36,0.2877837280691926,60.259195979899495,1.9031233137597208,-0.0352349369244213,-0.0295385597956251,1.1382862527573727,0.5231239776826727,0.1155638710255663,9100.5,4018.047,11.26276638709132,36.80203985044612,-28.060128847530414,0,0,0,-0.0591721542803386,-3145.0,0.1138338139023771
