,회사명,거래소코드,회계년도,산업군,target_1,target_2,target_3,현금흐름 대 자산,현금흐름 대 매출액,현금흐름/총부채비율,총자본정상영업이익률,타인자본회전률,EBIT/총자산,이익잉여금,당기전기영업손익,TMD,누적수익성비율,EBITDA마진율,자기자본회전률,순운전자본비율,금융비용부담률,자기자본순이익률,자본금회전률,외국인지분율,abs(영업현금흐름-당기순이익)/매출액,총자본증가율,매출액총이익률,매출액증가율,대주주지분율,자기자본증가율,ROA변화율,정상영업이익증가율
2732,에쓰-오일(주),10950,2017,제조업,0.0,0.0,0.0,0.4192435331293915,-0.0659677278925034,0.082118514675044,1.1022825493709,0.4442133242418255,0.9040974577981128,1.5669468250438898,3.1418855356765056,-0.5756021702459503,0.1220654399213256,0.2654685016867911,0.8558038767730223,0.1742902032892948,-0.4158340005757023,1.490052707541548,1.1677478597832367,2.123210913334137,-1.3573055113875572,0.2926639023099234,-0.5805408009673001,1.090548402132832,1.1535481705108903,0.0528350828171246,-0.0425749905624439,-0.0835566157038165
2733,에쓰씨엔지니어링(주),23960,2012,건설업,0.0,0.0,0.0,-1.6955365286483053,-1.4538591058032078,-1.2126182479493517,-0.570572200635973,-0.9585108235912904,-0.4779995378544266,-0.2341375841197465,-0.3127990711803576,1.8150137688597725,-1.0249238720991989,-0.9429201717009746,0.5571012710544208,-0.9296932516841586,1.0979713434378149,-0.7942015188931759,1.0506059905424288,-1.72224951816035,0.5705598273006817,-0.5647818247159517,-0.4328717232549402,0.065257829252185,0.6720448467837498,-0.1232525920042873,0.1592181662589519,0.3707617121415061
2734,에쓰씨엔지니어링(주),23960,2013,건설업,0.0,0.0,0.0,0.3251211047988746,0.3359981079194612,-0.1156336730795224,-1.372381868059127,-1.1424481059165854,-1.1921642659213816,-0.2446681162423276,-0.2817272751468106,2.0258785305412013,-1.1014576538733545,-0.7140311190538188,0.4132002685946068,-1.0066182755206778,1.2737930860945654,-1.180294857209761,0.8524989234162408,-1.72224951816035,1.7717417697472948,-1.7685153147062658,-0.673580754056779,-1.499627414353739,0.9395742531658812,-0.4923393950841223,-1.8130182505945176,-1.280614531924051
2735,에쓰씨엔지니어링(주),23960,2014,건설업,0.0,0.0,0.0,-1.1645727298988215,-1.044906054930071,-0.848674831812977,-1.8207363153770024,-1.1572392385711534,-1.5398413131339166,-0.2994796450636975,-0.4414351558186954,2.100400847478928,-1.2572745056969072,-1.146919182004796,0.8653400588611209,-1.9185147562665996,1.312590531023243,-2.1578264982966493,0.8386482818266014,-1.6903346467316864,0.850925888597183,0.041166867171453,-0.7188616030728674,-0.1783647138902526,1.1991515900067966,-0.7982114186538367,-0.0774739462884486,-0.2741299831944695
2736,에쓰씨엔지니어링(주),23960,2015,건설업,0.0,0.0,0.0,-1.1866737381292858,-0.9727963806553408,-0.8880602182135551,-0.6609345541100546,-0.5620459975685438,-0.2489532012869926,-0.2933881800304191,-0.3476791297581775,1.5500475845006867,-1.211814476948131,-0.6967531036275695,1.3987380141760906,-0.9842336261433527,0.7333740324727578,0.8821340511950163,1.2706766541211203,-1.4259362949447891,-0.1842740924764964,1.0371148005617952,-0.5410577309089806,2.398851891015958,0.994973733760218,0.925409306057302,0.2006443628363203,0.3270532389251755
2737,에쓰씨엔지니어링(주),23960,2016,건설업,0.0,0.0,0.0,-0.714011202016834,-0.6295103869214572,-0.621329327857456,-1.177967219917675,-0.9585108235912904,-1.085959222375961,-0.3392726924497874,-0.2741437966395607,1.4838506024570912,-1.305335200345568,-1.0183741525302483,0.311096998351702,-1.1854148825994208,0.92212889964903,-1.926091051121468,1.0270029242718135,-1.2315739482564905,0.6644437616507328,-0.1432080377338669,-0.760976614511348,-1.82509820462337,0.994973733760218,0.4328819473491315,-0.7037584856794948,-1.5628201848273489
2738,에쓰씨엔지니어링(주),23960,2017,건설업,0.0,0.0,0.0,-0.1129795989902122,0.0428845716257095,-0.2506341684110014,-0.5903203554093902,-1.0556775289867433,-0.6462264655979301,-0.3573523830324189,-0.2655876498217592,1.5320305572078698,-1.3609738236845768,-0.6881901844115309,-0.2310057756317315,-1.2639897232358035,1.0941869180837736,-1.4097240117489995,0.8098826582973173,-1.257984526634434,1.2836703150126612,-0.8216988751296612,-0.5321442834943426,-1.398344233082207,0.7326799628138433,-0.0996956108879505,0.036746379288762,0.4312676812233396
2739,에쓰씨엔지니어링(주),23960,2018,건설업,0.0,0.0,0.0,0.5539522727319991,0.8029769167846812,0.0830205525957104,-0.9311265882304036,-0.9858437612766656,-0.9220774464459855,-0.3638733576086155,-0.235923270263945,1.5988821594113756,-1.379575525790462,-0.4966094261579752,-0.1535926814272366,-0.9983467098106584,0.9018413581564976,-0.5468598657296131,0.3341968599400889,-1.251312591664128,1.688183142153681,-0.3198840188731464,-0.4786790116731634,-0.1064994694698239,0.3124694174288278,-0.2058419288655727,0.0020795547208544,-0.5920867145079071
2740,에이치디씨랩스(주),39570,2016,건설업,0.0,0.0,0.0,-0.3137793569719049,-0.2596762338048942,-0.0505439239675127,0.3009762694919607,0.7171399167070653,0.7701747606131925,-0.1917673357873361,-0.1989767463446003,-1.2919199565189174,0.3303970661155616,0.1680200649865658,-0.7325981511841335,1.1401436343704137,-1.270331706123104,0.546194103464227,0.7774252743115609,0.1399188401487846,0.3672687493744886,0.3903573247339425,-0.381995199075887,0.2967145050900768,0.8291080412824966,0.0936179514705503,-0.0203703612578306,-0.0081632360565516
2741,에이치디씨랩스(주),39570,2018,건설업,0.0,0.0,0.0,1.3057157399959878,0.989326214900059,1.4708089794913184,0.1846266842058953,0.8858573055452886,1.070440178327702,-0.1775187873619757,-0.1930154604574221,-0.7403200163016157,0.5187540421256195,-0.0644235603127795,-0.4640572609232001,0.8228045833657063,-1.1699275922240475,0.6319980538741647,0.4860554574151531,-0.3070117410364209,0.0334417158525933,0.1315209587183203,-0.562071012646796,0.0640417254272276,0.8291080412824966,0.0325928235908336,-0.0352150328862534,-0.0367180026414026
2742,에이치디씨현대이피(주),89470,2012,제조업,0.0,0.0,0.0,-0.8693413394320944,-0.7267563173511572,-0.7090304423560255,0.4822584831938636,0.4027290886308511,0.4325925471075619,-0.1975899157886808,-0.1572502428255116,0.8026336846815048,-0.5479900516305046,-0.4442448816947543,1.9000762632128545,-0.0951523831596238,0.3032899129684787,1.0796035742016992,0.7970096965105434,-1.0869782801555123,-0.5317079666132069,1.153781816960966,-0.6850580893608118,0.4701694719852387,0.2430871018615898,0.1362409945311964,-0.0113652710362764,-0.0020662581434903
2743,에이치디씨현대이피(주),89470,2013,제조업,0.0,0.0,0.0,-0.4252377776294273,-0.537587204243855,-0.4822247014434554,0.5035300628706763,0.3022398079768975,0.5062699904787548,-0.188484526912324,-0.1455927915387145,0.6305610586453593,-0.4884683487404075,-0.3482529100751284,1.886660352773292,-0.0541898707077286,0.3085648679120034,1.1048561587267816,0.9103704969674788,-1.1386305079225718,-1.1332991699796588,0.5567824446586934,-0.6907973377528305,0.5299947537577641,0.2430871018615898,0.1664459865963427,-0.0273688880913468,0.0323396561119719
2744,에이치디씨현대이피(주),89470,2014,제조업,0.0,0.0,0.0,-0.1981613838425131,-0.4408568186826528,-0.3545626966522013,0.7182933029495719,0.2874412497053551,0.7203451490100363,-0.1778824451707322,-0.1263532638564188,0.4735310942419415,-0.3558311398323099,-0.2538122780740496,1.7096119500624252,-0.5570466809591726,0.2497817923642007,1.247910366512963,0.935658079846831,-0.5999245491103437,-1.263924066435753,0.0120905798641075,-0.6315100221952827,0.0592902611927629,0.2430871018615898,0.2054092979842883,0.0071052628267254,0.0432398263765033
2745,에이치디씨현대이피(주),89470,2015,제조업,0.0,0.0,0.0,1.011424912063091,0.1397268694561563,0.2951132633952362,1.4025177075717947,0.2650267950001146,1.5027993545808436,-0.1603143539582771,-0.0914063453598287,-0.1202971620852673,-0.0757207502994296,-0.0948140433095027,1.329091598777692,0.0399617590239895,0.1892395673181532,1.9973193000463725,0.8607373232670401,0.6356214165968139,-0.7794788131331052,-0.2182160484092132,-0.4131545790693174,-0.6151026340600418,0.2406496315820296,0.2381959523330074,0.0884353048869203,0.1009554784965861
