,회사명,거래소코드,회계년도,산업군,총자본순이익률,EBIT/총자산,총자본정상영업이익률,차입금의존도,순운전자본비율,현금흐름 대 매출액,EBITDA마진율,현금흐름 대 자산,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,타인자본회전률,WW지수,당기전기영업손익,금융비용부담률,총자본회전률,자본금회전률,FINDEP,총자본증가율,TMD,매출액총이익률,자기자본증가율,매출액증가율,합계_기말인원(명),정상영업이익증가율,자기자본순이익률,대주주지분율,target_1,target_2,target_3
1430,(주)에이티세미콘,89530,2018,제조업,0.2768509372086143,0.2971487423253033,0.4717236059542051,1.0757212846799664,-1.7145029921259385,0.5504995496563249,0.8205787846275611,1.5315061449304312,0.0058586901343134,-1.1998817061888134,-0.4254826227290398,0.2586553865234736,-0.017888030498328,0.2479606770917637,0.683726387857764,-0.7740713708332326,0.1943024243323395,-0.1152772639423937,0.4663446710807626,-0.3590582233140219,0.22571497475865,0.2676658306164871,1.5301576677679238,0.0720503568010009,0.1449578802976881,-1.177224711211711,0,0,0
1431,(주)에이팩트,200470,2015,"전문, 과학 및 기술 서비스업",-0.3240926931392473,-0.256462788024464,-1.2976462493310112,-0.0889325292486423,0.0505448604165468,1.0152082664913364,1.5561068775826754,0.5854543278659531,0.631782965112921,0.1365299532930323,-0.7216113711565271,1.1421962195162607,-0.5507708108856649,-0.0610900900493135,-1.1989415938024428,-0.8206911214667615,-0.1285428235001591,-0.8209589795356547,-0.3209759306699215,-1.7305924718449677,-0.309526743445253,-1.253827102982371,-0.4610301192903197,-0.9833218794062204,-0.0157851434799087,0.1578390378710104,0,0,0
1432,(주)에이팩트,200470,2016,"전문, 과학 및 기술 서비스업",-0.6062532065574262,-0.4803858119459145,-1.2419078582853964,-0.3285526881366545,0.1981838968445191,1.260893514088716,1.357020220904458,0.6089832848577019,1.1434096015437796,0.0714940601728867,-0.7154420222309544,1.30207277661261,-0.7575418351185017,-0.1861820672254638,-1.3350380744043857,-0.8552630713747718,-0.2556424509769813,-0.9570979975766616,-0.4895945550893218,-1.844282259642065,-0.398117703523196,-1.1035493552777595,-0.6308542375895302,0.0984047496188466,-0.059614262953773,-0.0647788210121803,0,0,0
1433,(주)에이팩트,200470,2017,"전문, 과학 및 기술 서비스업",0.0904085920591392,0.0197152154545329,0.0206315109803917,0.6084619748483426,-0.0057301086255053,1.3341514025369148,2.1752561824793406,0.6879898656820269,0.4373770677288203,-0.032797777383253,-0.8388290007424074,1.0510171322352286,-0.5379419517179341,-0.0807123609789057,-1.153576100268462,-0.8149291298154264,0.9172134208613448,1.4227440255504389,-0.2128205625106773,-0.1540537655309571,-0.149625538417127,1.131365406396543,-0.5756613991422868,0.6049307561280751,0.058822241033915,-0.7300587807960524,0,0,0
1434,(주)에이프로젠헬스케어앤게임즈,109960,2012,도매 및 소매업,-0.4081582148361089,-0.3842749953363861,-0.8893301288805766,0.3863141192125816,0.2772998827330514,0.0451367070717164,-0.4010726513128821,0.2815887463408966,-0.0984175086995449,0.104911922908416,-0.0923377807481167,2.1265243951636497,-0.6448850466287653,-0.0684484416479106,0.8198228684597068,-0.3523983454400775,-0.0369584864878329,-1.338243633945083,-0.2487729905078732,-0.110512995736324,-0.4142623890122069,-0.7704873238495369,-0.7709591351863789,0.3373094815432649,-0.0661396901707255,-0.6489898495264508,0,0,0
1435,(주)에이프로젠헬스케어앤게임즈,109960,2013,도매 및 소매업,-2.5522451840550726,-2.052625074118937,-2.8699873734782404,0.8825275315765065,-0.2483745339656482,0.1037720792979717,-0.9940271777221318,0.655321828874225,0.3256137171017702,-0.3541210896749194,0.0742346402423448,2.3494243219621245,-0.5903354437811035,-0.0439206029859203,1.8632292197412672,-0.3785892165825095,-0.0392781842379268,-1.2615971320800023,-0.1108123858160802,-0.3530108941758783,-1.3018762649617457,-0.3851083919047459,-0.8176607677186618,-0.896283987556272,-0.8706161089006874,-0.6998187826240583,0,0,0
1436,(주)에이프로젠헬스케어앤게임즈,109960,2018,도매 및 소매업,0.3459344847416788,0.0345197340219784,-0.4200906507756328,-0.8676980456346818,0.0809995495451867,0.9028290969179876,0.2788689379317556,-0.2441786994145924,0.2773340879331973,-0.519638858395208,-1.0856029577653132,-0.4101390888420117,-0.5854123241565121,-0.009581628859134,-1.7886930097441944,-0.9322642325335218,-0.2425311889850063,2.7007597913215338,-0.4973945386728259,0.3067527147955773,2.0270613900649708,2.1029965780494604,-0.8940816209533066,0.3700199413164227,0.0928632196823505,1.470383639378843,0,0,0
1437,(주)에코프로,86520,2012,"전문, 과학 및 기술 서비스업",-0.000315584821632,0.1168770553363331,0.0180390276759445,1.3957140385283324,-1.2037248907618994,0.5035027421833604,0.903612001430484,0.2781192764629213,0.0427214746789159,-0.2181422765169588,-1.0794336088397407,0.3712650561917492,-0.1371209568807667,1.3002049556911457,-0.949431379365548,-0.2984451508866676,0.5391356256571848,-0.323055195103607,0.2488882491646617,-0.2870950065701143,-0.120005141977364,-0.5328173889835935,-0.015241808754892,0.1702745370122318,0.0451188438783147,-1.0897217377778554,0,0,0
1438,(주)에코프로,86520,2013,"전문, 과학 및 기술 서비스업",-0.4148168700200187,-0.099797704510893,-0.3086138686844031,1.4071958378083829,-1.2421242814023583,1.2813910225167346,1.1771497683141334,0.6853230719276904,0.8845637768962105,-0.3102682461029785,-1.215159285202339,0.4768728690402345,-0.2366254695850985,1.6534058324238057,-1.2443070873364237,-0.4875432405350265,-0.0051540629405913,-0.2454161880652949,0.0838699219112404,-0.2405305722064093,-0.1766746436500538,-1.0598083063732655,0.0229686178624303,-0.2438449855658484,-0.0811481727697163,-1.1199617359498495,0,0,0
1439,(주)에코프로,86520,2014,"전문, 과학 및 기술 서비스업",0.0379716824858493,0.0929335154030667,0.1126646682882675,1.4790818854747867,-1.332495261099301,0.6548136705203361,1.3261775518196104,0.4070231259274876,0.1022296035774481,-0.3000072837633142,-1.0979416556164587,-0.2166422232544849,-0.1780151914266423,1.1947352494445878,-0.9721141261325384,-0.3283027439890401,-0.2251478952558264,-0.089203279393462,0.0727729424467343,0.0424844314587065,-0.1242356706766748,1.0370165279952377,0.1800559272892,1.684049246956381,0.0571908842296768,-1.1405506708754625,0,0,0
