,회사명,거래소코드,회계년도,산업군,target_1,target_2,target_3,현금흐름/총부채비율,총자본정상영업이익률,EBIT/총자산,타인자본회전률,현금흐름 대 자산,총자본회전률,차입금의존도,누적수익성비율,EBITDA마진율,순운전자본비율,TMD,부채비율,금융비용부담률,자기자본순이익률,외국인지분율,당기전기영업손익,ROA변화율,총자본증가율,매출액총이익률,매출액증가율,자본금회전률,영업현금흐름-단기차입금,정상영업이익증가율,대주주지분율
650,(주)신영와코루,5800,2012,제조업,0.0,0.0,0.0,1.2130750710685827,0.3152008134214539,0.3987929977744897,2.720779220779221,-0.1831621979778017,-0.3921568627450982,-0.9452040711421816,1.2280149668646656,0.6214457952621841,0.7998078770413063,-0.3730700008749378,-0.749175149175149,-1.1014492753623188,0.1047120418848166,1.7990227321011258,-0.0061201996253032,-0.0902261071065925,0.2285813156120764,2.847871598046057,0.2940089582355935,0.7583333333333334,0.3340878382279914,-0.2152260058331493,0.1510312707917498
651,(주)신영와코루,5800,2013,제조업,0.0,0.0,0.0,0.6904894894150646,-0.115912557193696,0.0266472523199965,2.357142857142857,-0.3465148210059164,-0.4901960784313726,-0.9472602035571088,1.2524743684163542,0.258718169406837,0.882420749279539,-0.3734623043715488,-0.7514215514215512,-0.992753623188406,-0.0942408376963351,1.8041215211387296,-0.0860250877981657,-0.2033370395284304,-0.0358360359357819,2.7766922540125605,-0.4406534534251557,0.7112573099415206,0.3005739626520077,-0.4880992512764045,0.1510312707917498
652,(주)신영와코루,5800,2014,제조업,0.0,0.0,0.0,-0.4788178144043336,-0.5368581596339603,-0.4025011437108675,2.2727272727272725,-0.6954776146205994,-0.5686274509803924,-0.9612419039786164,1.2838856057873809,-0.216999097752895,0.8951008645533142,-0.4217246694648258,-0.7633087633087633,-1.115942028985507,-0.3420593368237347,1.8415126407478224,-0.1944909075557766,-0.3965652921047012,-0.2685406032281291,2.7466852756454987,-0.6174514065836658,0.633187134502924,0.2202191913709276,-0.8335220257951572,0.1510312707917498
653,(주)신영와코루,5800,2015,제조업,0.0,0.0,0.0,2.770738829164826,-0.3945094051855617,0.0678746882239946,2.077922077922078,0.1957564885441664,-0.6862745098039217,-0.9612419039786164,1.2995256769460242,0.0904150016349604,1.0292026897214217,-0.4517658875070128,-0.7615303615303614,-0.8188405797101449,-0.1303083187899942,1.81941788825154,-0.2287841066493846,0.8623415715359086,0.1534272585323946,2.872993719469644,-0.4781327663643795,0.5840643274853802,0.4402882516658775,0.8812475322105341,0.1510312707917498
654,(주)신영와코루,5800,2016,제조업,0.0,0.0,0.0,-0.1944069099776292,-0.581596339603457,0.44624999247594,2.0649350649350646,-0.6214103938350225,-0.7058823529411766,-0.9608306774956308,1.341538617033931,-0.1983557402748824,1.1087415946205572,-0.4717596870352174,-0.7664911664911663,-1.0579710144927537,0.094240837696335,1.8279158699808795,-0.232928134434452,0.5286452097872306,0.2151151314383391,2.894626657362177,-0.1818484992489005,0.58640350877193,0.2395399059948493,-0.6273385212644985,0.1510312707917498
655,(주)신영와코루,5800,2017,제조업,0.0,0.0,0.0,-0.3872302941373849,-0.4148449415353329,-0.2056511672543227,2.519480519480519,-0.6832962529327335,-0.7058823529411766,-0.9591857715636888,1.4144507448494734,-0.0011920075376683,1.0860710854947166,-0.4848352005607871,-0.7907335907335906,-1.0797101449275364,-0.2443280977312391,1.8593584023794347,-0.2334301642322024,-0.390113673822148,-0.3577335764845105,2.9260293091416605,-0.0800906695660036,0.605701754385965,0.2218128904851543,1.1747231596916845,0.1510312707917498
656,(주)신영와코루,5800,2018,제조업,0.0,0.0,0.0,0.3501438418013572,-0.7320793085917641,-0.6442895696101496,2.746753246753247,-0.5280954786040675,-0.7843137254901963,-0.9616531304616016,1.3951774570059836,-0.5029944335543167,1.0756964457252642,-0.4656408633283731,-0.7899847899847898,-1.2463768115942029,-0.4933100639906922,1.9332908434246867,-0.2554281971881767,-0.598560474910839,-0.1624839594350647,3.035589672016748,-0.6154876829937665,0.5343567251461989,0.2649005092908039,-1.1565818420519032,0.1625637613661565
657,(주)신원,9270,2012,제조업,0.0,0.0,0.0,-1.1250675188892334,-0.7503812913065582,-0.8898186640060072,0.2597402597402599,-1.5174449964970922,0.9019607843137258,0.6721496864398067,0.1097589289646996,-0.6141121556387358,0.2430355427473583,0.9545764156353754,0.3947115947115948,0.3840579710144928,-1.2204770215241418,-0.3059273422562142,-0.3017701114277956,-26.100064984425018,0.1529266641601645,1.2240055826936496,0.3623195648365171,-0.0460526315789473,-0.8814195470660923,-0.5961130568095367,-0.7502772233311155
658,(주)신원,9270,2013,제조업,0.0,0.0,0.0,-0.5870072696587159,-0.3843416370106761,-0.8288157501474104,0.1688311688311689,-0.7212238544043087,0.9019607843137258,0.7173845995682122,0.0487352658946112,-0.5155431386263809,0.1800192122958693,1.4728738921395763,0.502913302913303,0.4420289855072463,-1.0668993600930772,-0.3229233057148927,-0.2354200277941951,0.3632258393015947,-0.303407870688726,1.181437543614794,-0.0585416200217358,-0.0358187134502923,-1.1072513309697312,17.67179535965902,-0.7502772233311155
659,(주)신원,9270,2014,제조업,0.0,0.0,0.0,-0.0558441319087679,-0.0467717336044738,-0.1736646287386433,0.2012987012987013,0.0785052038845928,1.0,0.6137555258558653,0.0667836953481002,-0.2747087081509083,-0.0251681075888568,0.4490000886119581,0.4489060489060489,0.4565217391304347,-0.3664921465968586,-0.0526874867219035,-0.0997898320710326,1.4663257167300692,-0.2973751282285239,1.1186322400558266,0.0165100925618997,-0.0191520467836256,-0.5443983785843794,1.1336011414140552,-0.6429363495231759
660,(주)신원,9270,2015,제조업,0.0,0.0,0.0,0.1069741632244665,0.1057447890188102,0.0756504942625995,0.3181818181818183,0.2917517435022826,1.1372549019607845,0.493677392824098,0.100058663332509,-0.2818670609595764,0.3544668587896253,0.6439710585098077,0.3558675558675559,0.4782608695652173,-0.1710296684118673,-0.1121733588272785,-0.0050978844007932,0.97756069607265,-0.2061000449014625,1.1891137473831122,0.17238250713131,0.0100877192982456,-0.6087930616345809,0.2813689115966591,-0.6429363495231759
