,회사명,거래소코드,회계년도,산업군,총자본순이익률,EBIT/총자산,총자본정상영업이익률,현금흐름 대 자산,현금흐름/총부채비율,타인자본회전률,현금흐름 대 매출액,EBITDA마진율,차입금의존도,abs(영업현금흐름-당기순이익)/매출액,총자본회전률,순운전자본비율,금융비용부담률,누적수익성비율,당기전기영업손익,자본금회전률,영업현금흐름-단기차입금,FINDEP,총자본증가율,TMD,자기자본증가율,매출액총이익률,외국인지분율,매출액증가율,자기자본순이익률,정상영업이익증가율,ROA변화율,대주주지분율,이자부담률,target_1,target_2,target_3
4057,오상자이엘(주),53980,2014,정보통신업,0.1306471306471306,0.0412213773271401,0.1041666666666666,-0.0844727937635943,0.0006034589058309,-0.1230769230769229,0.051620415977427,-0.1169408361138873,-0.1222222222222222,-0.5701900592452422,-0.3157894736842104,-0.5740298507462687,0.0697674418604651,0.0109975317427184,0.0480180133005184,-0.2922297297297297,0.1011991681047834,0.6955310747887077,0.2554799690747625,-0.4505956676029986,0.3347410516253581,0.0835106382978723,-0.2448979591836735,0.2859389137219817,0.069767441860465,-0.1727642030428403,-0.1442052381447512,0.0891555936562368,-0.0386543140187221,0,0,0
4058,오상자이엘(주),53980,2015,정보통신업,-3.791208791208792,-4.275145931580231,-0.2125,-0.0156213779673691,0.0864877727016637,-0.0307692307692308,0.0350104214017392,-0.3526725967409939,-0.3044444444444444,4.426410432437604,-0.2456140350877191,-0.1250746268656716,-0.1220930232558139,-0.6549778530578926,-0.1102791014295439,-0.3108108108108108,0.2375326341873534,0.0962695701033812,-1.315936931806574,-0.4520940468329095,-1.435625010633125,-0.0718085106382979,-0.2303206997084548,-0.1392237762188211,-3.330514446793516,-0.5044726430957736,-7.153181918812516,0.000428632661809,-0.0894172038691095,0,0,0
4059,오상자이엘(주),53980,2016,정보통신업,-0.8437118437118438,-0.828720893250181,-0.475,0.2432343635939734,0.1954129009817267,-0.0205128205128205,0.3173368774222384,-0.5362345490455966,-0.0311111111111111,0.9580165409350776,-0.0701754385964911,-0.6331343283582089,0.1744186046511627,-0.76798909406479,-0.3025082473686966,-0.2978603603603604,-0.1490773928049913,-0.2899590777836517,0.1912379027750322,-0.3525210569877683,-0.8155522169514051,-0.2452127659574468,-0.3294460641399417,0.0914398860016021,-0.813953488372093,-0.9357287829631276,0.6938363900045278,-0.0017145306472352,-0.2171427759452189,0,0,0
4060,오상자이엘(주),53980,2017,정보통신업,0.1929181929181929,0.0629022747304365,-0.2305555555555555,-0.7078810205040572,-0.6004273800293389,-0.0358974358974358,-0.6702297448707969,-0.1704773685437698,-0.1574074074074074,0.1528431991401676,0.0,-0.3791044776119402,-0.0872093023255814,-0.6744884649730555,-0.3099963345028015,-0.259009009009009,-0.433072259834506,0.2716189540243772,-0.2326372694350831,-0.2895721408302394,0.0387271988494416,-0.2728723404255319,-0.271137026239067,0.2441994895220067,0.1642001409443269,9.05648149399764,1.3866727230130695,0.0012858979854265,0.0439210327875987,0,0,0
4061,오상자이엘(주),53980,2018,정보통신업,-0.452991452991453,-0.488150414600967,-0.6416666666666667,-0.2558394105586835,-0.2077457374574532,-0.0717948717948717,-0.220080475382438,-0.5262698506119359,-0.0907407407407407,-0.184352214291199,-0.0701754385964911,-0.3829850746268656,-0.0813953488372093,-0.7139110008886631,-0.3623082159501492,-0.2730855855855856,-0.3997079516792778,0.0423864510678358,-0.1089542908562584,-0.2873143953501899,-0.4178690470256477,-0.4021276595744681,-0.0524781341107871,-0.2846081695844095,-0.4594785059901338,-1.608266953759448,-0.9440298641265928,0.0038576939562796,-0.1972504647410233,0,0,0
4062,오성첨단소재(주),52420,2015,제조업,-5.47008547008547,-1.441550563630131,-0.3819444444444444,-0.1714358016174011,-0.126208131928074,-0.4871794871794872,-0.0029772673342134,0.5688666059460167,-0.3581481481481481,11.382321171518155,-0.7543859649122806,0.4522388059701493,-0.2616279069767442,-2.0844777529694336,-1.5240090066502592,-0.6373873873873873,0.3465640072569583,-0.0436775827011897,-2.61871090707969,-0.1832741995914993,-3.415790762168301,-0.1718085106382978,-0.3236151603498542,-2.3560072814303403,-4.816772374911909,0.8902754480297348,-0.2458335920688501,-0.5297899699957135,-0.138172839158367,0,0,0
4063,오성첨단소재(주),52420,2016,제조업,-4.062271062271062,-1.3671664221293316,-0.7513888888888889,-1.1105885872729375,-1.0312623666337928,-0.3076923076923076,-1.1700302318344784,-0.4311211188670381,-0.3322222222222222,4.217894425855029,-0.4561403508771928,0.244776119402985,2.459302325581395,-3.807799058129041,-0.4276064303293711,-0.6458333333333333,0.0459754856409575,0.4044150719159332,-2.1409946896691165,-0.4496463514285064,-2.1138133049609373,-0.2893617021276596,-0.3381924198250728,-0.6068278133180137,-3.7716701902748406,-3.1731975886528865,0.282423017537076,-0.3540505786540933,-0.2347123738119772,0,0,0
4064,오성첨단소재(주),52420,2017,제조업,-0.115995115995116,-0.1337749391376398,-0.2847222222222222,-1.024086140690439,-0.996369957475718,-0.282051282051282,-1.5616342195930268,0.1748958934516748,0.1925925925925925,1.0917297948601377,-0.5438596491228069,0.1408955223880596,1.4767441860465116,-2.427834794470598,-0.4060847253495313,-0.6548423423423423,-0.0486304703747953,1.546082835261467,3.9661720562993215,-0.3881567869884517,4.783989821565762,-0.0170212765957446,-0.3760932944606414,-0.1780887270744136,-0.1515151515151515,1.3896144266971138,0.8418332816478304,-0.6635233604800684,-0.1776577908100868,0,0,0
4065,오성첨단소재(주),52420,2018,제조업,0.253968253968254,-0.1143925532747169,-0.3736111111111111,0.2006110968919987,1.7850338440438025,-0.1897435897435897,1.3159905579976174,0.3172658164763409,-0.5892592592592593,0.2968738917761698,-0.8421052631578947,0.4871641791044777,-0.0581395348837209,-0.5202813616812333,-0.2775828664188092,-0.6447072072072072,0.6494092658967211,-0.6870955556883049,1.5913098796797462,-0.4465025140063342,4.276714155890107,-0.2813829787234043,-0.1720116618075801,-0.2050899824434282,0.0937279774489076,-0.2607668495654276,1.908429127116276,-0.7282468924132017,-0.1341661460447351,0,0,0
4066,오션브릿지(주),241790,2017,제조업,1.5543345543345546,1.875331825552332,2.201388888888889,-0.0629866593935525,0.0414892581609593,0.3948717948717949,-0.0879290494902808,1.674906969060308,-0.2281481481481481,0.6089567576596742,0.192982456140351,0.1940298507462686,0.4127906976744185,0.2107784073905669,0.5945960098444781,0.0078828828828828,-0.0316385680782335,1.4101340313750466,3.657813589525476,-0.3708371560792352,1.6712792901972398,0.4404255319148936,-0.3498542274052478,2.1971136142050254,1.2840028188865396,0.5824682756902725,-0.0408517280999894,-0.2601800257179595,0.4281687587882872,0,0,0
