,회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(중분류),부가가치변동
0,(주)CMG제약,58820,2011/12,21,의료용 물질 및 의약품 제조업,
1,(주)CMG제약,58820,2012/12,21,의료용 물질 및 의약품 제조업,-102.39940042242965
2,(주)CMG제약,58820,2013/12,21,의료용 물질 및 의약품 제조업,-7996.501590186279
3,(주)CMG제약,58820,2014/12,21,의료용 물질 및 의약품 제조업,1.6248374587173986
4,(주)CMG제약,58820,2015/12,21,의료용 물질 및 의약품 제조업,-38.899142821555145
5,(주)CMG제약,58820,2016/12,21,의료용 물질 및 의약품 제조업,143.67262787249814
6,(주)CMG제약,58820,2017/12,21,의료용 물질 및 의약품 제조업,30.33741298962054
7,(주)CMG제약,58820,2018/12,21,의료용 물질 및 의약품 제조업,22.885760112501742
8,(주)CMG제약,58820,2019/12,21,의료용 물질 및 의약품 제조업,12.972729134330297
9,(주)CMG제약,58820,2020/12,21,의료용 물질 및 의약품 제조업,-10.579118122233455
10,(주)CMG제약,58820,2021/12,21,의료용 물질 및 의약품 제조업,13.363749067257347
11,(주)CMG제약,58820,2022/12,21,의료용 물질 및 의약품 제조업,-17.420443584771974
12,(주)DB하이텍,990,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
13,(주)DB하이텍,990,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.47292936371096
14,(주)DB하이텍,990,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-17.895583212252063
15,(주)DB하이텍,990,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.6057095998162545
16,(주)DB하이텍,990,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",84.23740923567816
17,(주)DB하이텍,990,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-12.061850599131718
18,(주)DB하이텍,990,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-12.995054069799039
19,(주)DB하이텍,990,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8.132449833425714
20,(주)DB하이텍,990,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",24.693464376954143
21,(주)DB하이텍,990,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",22.24329819366202
22,(주)DB하이텍,990,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",54.20694500278513
23,(주)DB하이텍,990,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",43.49189264001736
24,(주)ES큐브,50120,2011/12,46,도매 및 상품 중개업,
25,(주)ES큐브,50120,2012/12,46,도매 및 상품 중개업,45.916476902342865
26,(주)ES큐브,50120,2013/12,46,도매 및 상품 중개업,-149.25865065380773
27,(주)ES큐브,50120,2014/12,46,도매 및 상품 중개업,-125.88710607527427
28,(주)ES큐브,50120,2015/12,46,도매 및 상품 중개업,322.7852031861753
29,(주)ES큐브,50120,2016/12,46,도매 및 상품 중개업,221.88343227199132
30,(주)ES큐브,50120,2017/12,46,도매 및 상품 중개업,-77.79728283864938
31,(주)ES큐브,50120,2018/12,46,도매 및 상품 중개업,-96.04541483935685
32,(주)ES큐브,50120,2019/12,46,도매 및 상품 중개업,-3805.2539404553413
33,(주)ES큐브,50120,2020/12,46,도매 및 상품 중개업,259.7255236198802
34,(주)ES큐브,50120,2021/12,46,도매 및 상품 중개업,-125.26714253804379
35,(주)ES큐브,50120,2022/12,46,도매 및 상품 중개업,44.46692264981136
36,(주)HJ중공업,97230,2011/12,41,종합 건설업,
37,(주)HJ중공업,97230,2012/12,41,종합 건설업,34.06596123417722
38,(주)HJ중공업,97230,2013/12,41,종합 건설업,-56.266558479478235
39,(주)HJ중공업,97230,2014/12,41,종합 건설업,13.00190219173718
40,(주)HJ중공업,97230,2015/12,41,종합 건설업,-29.09419583811865
41,(주)HJ중공업,97230,2016/12,41,종합 건설업,-54.96705005935083
42,(주)HJ중공업,97230,2017/12,41,종합 건설업,-18.40574441010725
43,(주)HJ중공업,97230,2018/12,41,종합 건설업,-1157.8987571412658
44,(주)HJ중공업,97230,2019/12,41,종합 건설업,-143.91905206739744
45,(주)HJ중공업,97230,2020/12,41,종합 건설업,-0.802159185099427
46,(주)HJ중공업,97230,2021/12,41,종합 건설업,-62.675920171258895
47,(주)HJ중공업,97230,2022/12,41,종합 건설업,118.37314288886009
48,(주)MH에탄올,23150,2011/12,11,음료 제조업,
49,(주)MH에탄올,23150,2012/12,11,음료 제조업,-5.59568613417899
50,(주)MH에탄올,23150,2013/12,11,음료 제조업,-188.00759502715684
51,(주)MH에탄올,23150,2014/12,11,음료 제조업,-209.21652050706507
52,(주)MH에탄올,23150,2015/12,11,음료 제조업,49.157565411634785
53,(주)MH에탄올,23150,2016/12,11,음료 제조업,2.613586565748105
54,(주)MH에탄올,23150,2017/12,11,음료 제조업,-11.8495777971531
55,(주)MH에탄올,23150,2018/12,11,음료 제조업,7.827537757864533
56,(주)MH에탄올,23150,2019/12,11,음료 제조업,-68.24035270840798
57,(주)MH에탄올,23150,2020/12,11,음료 제조업,117.68686660584122
58,(주)MH에탄올,23150,2021/12,11,음료 제조업,28.851991794147015
59,(주)MH에탄올,23150,2022/12,11,음료 제조업,2.0180462257030296
60,(주)SH에너지화학,2360,2011/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
61,(주)SH에너지화학,2360,2012/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-7.433638274981891
62,(주)SH에너지화학,2360,2013/12,20,화학물질 및 화학제품 제조업; 의약품 제외,42.245372656322424
63,(주)SH에너지화학,2360,2014/12,20,화학물질 및 화학제품 제조업; 의약품 제외,80.4852558399349
64,(주)SH에너지화학,2360,2015/12,20,화학물질 및 화학제품 제조업; 의약품 제외,3.2518703832195683
65,(주)SH에너지화학,2360,2016/12,20,화학물질 및 화학제품 제조업; 의약품 제외,12.94138482334577
66,(주)SH에너지화학,2360,2017/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-30.831629517648896
67,(주)SH에너지화학,2360,2018/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-27.18585108318612
68,(주)SH에너지화학,2360,2019/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-34.70875901854819
69,(주)SH에너지화학,2360,2020/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-42.79207401291676
70,(주)SH에너지화학,2360,2021/12,20,화학물질 및 화학제품 제조업; 의약품 제외,155.2789351086917
71,(주)SH에너지화학,2360,2022/12,20,화학물질 및 화학제품 제조업; 의약품 제외,8.508708109904518
72,(주)SIMPAC,9160,2011/12,24,1차 금속 제조업,
73,(주)SIMPAC,9160,2012/12,24,1차 금속 제조업,-4.69565556144561
74,(주)SIMPAC,9160,2013/12,24,1차 금속 제조업,-3.0479007635684674
75,(주)SIMPAC,9160,2014/12,24,1차 금속 제조업,-20.569944839295008
76,(주)SIMPAC,9160,2015/12,24,1차 금속 제조업,38.438664680467326
77,(주)SIMPAC,9160,2016/12,24,1차 금속 제조업,-5.551746599768304
78,(주)SIMPAC,9160,2017/12,24,1차 금속 제조업,-27.077161746093292
79,(주)SIMPAC,9160,2018/12,24,1차 금속 제조업,183.55858734205853
80,(주)SIMPAC,9160,2019/12,24,1차 금속 제조업,-46.458679403527505
81,(주)SIMPAC,9160,2020/12,24,1차 금속 제조업,35.62761328935875
82,(주)SIMPAC,9160,2021/12,24,1차 금속 제조업,88.97596719248442
83,(주)SIMPAC,9160,2022/12,24,1차 금속 제조업,-16.514191275617673
84,(주)SNT에너지,100840,2011/12,29,기타 기계 및 장비 제조업,
85,(주)SNT에너지,100840,2012/12,29,기타 기계 및 장비 제조업,-22.90057225311606
86,(주)SNT에너지,100840,2013/12,29,기타 기계 및 장비 제조업,-1024.1470648394354
87,(주)SNT에너지,100840,2014/12,29,기타 기계 및 장비 제조업,-11.686573391129784
88,(주)SNT에너지,100840,2015/12,29,기타 기계 및 장비 제조업,68.21929695405234
89,(주)SNT에너지,100840,2016/12,29,기타 기계 및 장비 제조업,-60.800391824937684
90,(주)SNT에너지,100840,2017/12,29,기타 기계 및 장비 제조업,7.810086753932111
91,(주)SNT에너지,100840,2018/12,29,기타 기계 및 장비 제조업,-25.106959589127122
92,(주)SNT에너지,100840,2019/12,29,기타 기계 및 장비 제조업,100.60233272278283
93,(주)SNT에너지,100840,2020/12,29,기타 기계 및 장비 제조업,-12.751385526001258
94,(주)SNT에너지,100840,2021/12,29,기타 기계 및 장비 제조업,13.30783983809669
95,(주)SNT에너지,100840,2022/12,29,기타 기계 및 장비 제조업,-31.458412946317317
96,(주)SNT홀딩스,36530,2011/12,71,전문 서비스업,
97,(주)SNT홀딩스,36530,2012/12,71,전문 서비스업,-423.44332057119203
98,(주)SNT홀딩스,36530,2013/12,71,전문 서비스업,-11.804743252132987
99,(주)SNT홀딩스,36530,2014/12,71,전문 서비스업,-15.170387432750754
100,(주)SNT홀딩스,36530,2015/12,71,전문 서비스업,390.07587480523506
101,(주)SNT홀딩스,36530,2016/12,71,전문 서비스업,-81.97268709590165
102,(주)SNT홀딩스,36530,2017/12,71,전문 서비스업,-33.37034023154016
103,(주)SNT홀딩스,36530,2018/12,71,전문 서비스업,55.82569452957227
104,(주)SNT홀딩스,36530,2019/12,71,전문 서비스업,54.437425885081446
105,(주)SNT홀딩스,36530,2020/12,71,전문 서비스업,133.93710658600844
106,(주)SNT홀딩스,36530,2021/12,71,전문 서비스업,-26.93769700156411
107,(주)SNT홀딩스,36530,2022/12,71,전문 서비스업,12.808702274909756
108,(주)STX,11810,2011/12,46,도매 및 상품 중개업,
109,(주)STX,11810,2012/12,46,도매 및 상품 중개업,-61.08779367304542
110,(주)STX,11810,2013/12,46,도매 및 상품 중개업,-1747.7792849004395
111,(주)STX,11810,2014/12,46,도매 및 상품 중개업,-125.71249072281991
112,(주)STX,11810,2015/12,46,도매 및 상품 중개업,-101.84711369276751
113,(주)STX,11810,2016/12,46,도매 및 상품 중개업,5565.723793677205
114,(주)STX,11810,2017/12,46,도매 및 상품 중개업,-189.74699715133184
115,(주)STX,11810,2018/12,46,도매 및 상품 중개업,-92.30032968201638
116,(주)STX,11810,2019/12,46,도매 및 상품 중개업,-153.44241393965152
117,(주)STX,11810,2020/12,46,도매 및 상품 중개업,-130.62292909211396
118,(주)STX,11810,2021/12,46,도매 및 상품 중개업,-17.831638173555508
119,(주)STX,11810,2022/12,46,도매 및 상품 중개업,132.55201474848565
120,(주)TCC스틸,2710,2011/12,24,1차 금속 제조업,
121,(주)TCC스틸,2710,2012/12,24,1차 금속 제조업,-6.6256643358857055
122,(주)TCC스틸,2710,2013/12,24,1차 금속 제조업,-16.18502701037633
123,(주)TCC스틸,2710,2014/12,24,1차 금속 제조업,3.214503257133572
124,(주)TCC스틸,2710,2015/12,24,1차 금속 제조업,-397.3169223502636
125,(주)TCC스틸,2710,2016/12,24,1차 금속 제조업,-147.1021213312743
126,(주)TCC스틸,2710,2017/12,24,1차 금속 제조업,-43.3902858070257
127,(주)TCC스틸,2710,2018/12,24,1차 금속 제조업,45.21802686723176
128,(주)TCC스틸,2710,2019/12,24,1차 금속 제조업,-4.204978460678255
129,(주)TCC스틸,2710,2020/12,24,1차 금속 제조업,-23.654240015084625
130,(주)TCC스틸,2710,2021/12,24,1차 금속 제조업,140.28535968600195
131,(주)TCC스틸,2710,2022/12,24,1차 금속 제조업,-4.936329111161697
132,(주)가비아,79940,2011/12,58,출판업,
133,(주)가비아,79940,2012/12,58,출판업,15.327810014156773
134,(주)가비아,79940,2013/12,58,출판업,-2.656443063847491
135,(주)가비아,79940,2014/12,58,출판업,15.252869036236326
136,(주)가비아,79940,2015/12,58,출판업,15.487176320130104
137,(주)가비아,79940,2016/12,58,출판업,3.0871465151287136
138,(주)가비아,79940,2017/12,58,출판업,-1.383008615435155
139,(주)가비아,79940,2018/12,58,출판업,8.735381671040642
140,(주)가비아,79940,2019/12,58,출판업,19.294664104359583
141,(주)가비아,79940,2020/12,58,출판업,5.5359293537839305
142,(주)가비아,79940,2021/12,58,출판업,12.145346724239236
143,(주)가비아,79940,2022/12,58,출판업,17.442629391522637
144,(주)가온칩스,399720,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
145,(주)가온칩스,399720,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
146,(주)가온칩스,399720,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
147,(주)가온칩스,399720,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.3458891549391
148,(주)가온칩스,399720,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",13.16482529260794
149,(주)강스템바이오텍,217730,2013/12,21,의료용 물질 및 의약품 제조업,
150,(주)강스템바이오텍,217730,2014/12,21,의료용 물질 및 의약품 제조업,
151,(주)강스템바이오텍,217730,2015/12,21,의료용 물질 및 의약품 제조업,
152,(주)강스템바이오텍,217730,2016/12,21,의료용 물질 및 의약품 제조업,76.71589047182647
153,(주)강스템바이오텍,217730,2017/12,21,의료용 물질 및 의약품 제조업,-58.27972239519593
154,(주)강스템바이오텍,217730,2018/12,21,의료용 물질 및 의약품 제조업,181.1869953151117
155,(주)강스템바이오텍,217730,2019/12,21,의료용 물질 및 의약품 제조업,176.86516554783248
156,(주)강스템바이오텍,217730,2020/12,21,의료용 물질 및 의약품 제조업,-27.09400303368258
157,(주)강스템바이오텍,217730,2021/12,21,의료용 물질 및 의약품 제조업,-20.939164829184698
158,(주)강스템바이오텍,217730,2022/12,21,의료용 물질 및 의약품 제조업,-9.493705419068633
159,(주)강원랜드,35250,2011/12,91,스포츠 및 오락관련 서비스업,
160,(주)강원랜드,35250,2012/12,91,스포츠 및 오락관련 서비스업,-11.41150263316193
161,(주)강원랜드,35250,2013/12,91,스포츠 및 오락관련 서비스업,18.836465483968603
162,(주)강원랜드,35250,2014/12,91,스포츠 및 오락관련 서비스업,9.146963937844133
163,(주)강원랜드,35250,2015/12,91,스포츠 및 오락관련 서비스업,11.263934707107426
164,(주)강원랜드,35250,2016/12,91,스포츠 및 오락관련 서비스업,3.655347638137374
165,(주)강원랜드,35250,2017/12,91,스포츠 및 오락관련 서비스업,-2.5359183463940838
166,(주)강원랜드,35250,2018/12,91,스포츠 및 오락관련 서비스업,-16.33335550989973
167,(주)강원랜드,35250,2019/12,91,스포츠 및 오락관련 서비스업,7.120615848491307
168,(주)강원랜드,35250,2020/12,91,스포츠 및 오락관련 서비스업,-99.19928125061458
169,(주)강원랜드,35250,2021/12,91,스포츠 및 오락관련 서비스업,5928.39518587445
170,(주)강원랜드,35250,2022/12,91,스포츠 및 오락관련 서비스업,50.50132356239023
171,(주)강원에너지,114190,2011/11,25,금속가공제품 제조업; 기계 및 가구 제외,
172,(주)강원에너지,114190,2012/12,25,금속가공제품 제조업; 기계 및 가구 제외,46.05822987229662
173,(주)강원에너지,114190,2013/12,25,금속가공제품 제조업; 기계 및 가구 제외,-34.667422860983734
174,(주)강원에너지,114190,2014/12,25,금속가공제품 제조업; 기계 및 가구 제외,-30.56305933282696
175,(주)강원에너지,114190,2015/12,25,금속가공제품 제조업; 기계 및 가구 제외,7.761604748823259
176,(주)강원에너지,114190,2016/12,25,금속가공제품 제조업; 기계 및 가구 제외,-2.810503624891103
177,(주)강원에너지,114190,2017/12,25,금속가공제품 제조업; 기계 및 가구 제외,-91.99174290826888
178,(주)강원에너지,114190,2018/12,25,금속가공제품 제조업; 기계 및 가구 제외,1520.727914600319
179,(주)강원에너지,114190,2019/12,25,금속가공제품 제조업; 기계 및 가구 제외,-294.67537608867775
180,(주)강원에너지,114190,2020/12,25,금속가공제품 제조업; 기계 및 가구 제외,-69.09708886584984
181,(주)강원에너지,114190,2021/12,25,금속가공제품 제조업; 기계 및 가구 제외,-242.14870689655172
182,(주)강원에너지,114190,2022/12,25,금속가공제품 제조업; 기계 및 가구 제외,-28.104168877703138
183,(주)갤럭시아에스엠,11420,2011/12,91,스포츠 및 오락관련 서비스업,
184,(주)갤럭시아에스엠,11420,2012/12,91,스포츠 및 오락관련 서비스업,-34.921875
185,(주)갤럭시아에스엠,11420,2013/12,91,스포츠 및 오락관련 서비스업,-59.589388454610635
186,(주)갤럭시아에스엠,11420,2014/12,91,스포츠 및 오락관련 서비스업,-13.449378366544817
187,(주)갤럭시아에스엠,11420,2015/12,91,스포츠 및 오락관련 서비스업,200.48735007441132
188,(주)갤럭시아에스엠,11420,2016/12,91,스포츠 및 오락관련 서비스업,-50.93029697659599
189,(주)갤럭시아에스엠,11420,2017/12,91,스포츠 및 오락관련 서비스업,-105.50379293355434
190,(주)갤럭시아에스엠,11420,2018/12,91,스포츠 및 오락관련 서비스업,3379.9470861119166
191,(주)갤럭시아에스엠,11420,2019/12,91,스포츠 및 오락관련 서비스업,-134.2429130992192
192,(주)갤럭시아에스엠,11420,2020/12,91,스포츠 및 오락관련 서비스업,62.905570627379916
193,(주)갤럭시아에스엠,11420,2021/12,91,스포츠 및 오락관련 서비스업,36.12644620230121
194,(주)갤럭시아에스엠,11420,2022/12,91,스포츠 및 오락관련 서비스업,9.448109390643644
195,(주)경농,2100,2011/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
196,(주)경농,2100,2012/12,20,화학물질 및 화학제품 제조업; 의약품 제외,13.301795037873031
197,(주)경농,2100,2013/12,20,화학물질 및 화학제품 제조업; 의약품 제외,30.182812785774217
198,(주)경농,2100,2014/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-9.335375045830274
199,(주)경농,2100,2015/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-4.792794831855973
200,(주)경농,2100,2016/12,20,화학물질 및 화학제품 제조업; 의약품 제외,2.7631468462072872
201,(주)경농,2100,2017/12,20,화학물질 및 화학제품 제조업; 의약품 제외,20.112559595328783
202,(주)경농,2100,2018/12,20,화학물질 및 화학제품 제조업; 의약품 제외,4.262418553285463
203,(주)경농,2100,2019/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-7.16403688522419
204,(주)경농,2100,2020/12,20,화학물질 및 화학제품 제조업; 의약품 제외,10.348346440593815
205,(주)경농,2100,2021/12,20,화학물질 및 화학제품 제조업; 의약품 제외,27.60746929153397
206,(주)경농,2100,2022/12,20,화학물질 및 화학제품 제조업; 의약품 제외,1.3023020197243884
207,(주)경동나비엔,9450,2011/12,28,전기장비 제조업,
208,(주)경동나비엔,9450,2012/12,28,전기장비 제조업,8.957809263629901
209,(주)경동나비엔,9450,2013/12,28,전기장비 제조업,2.161226316705589
210,(주)경동나비엔,9450,2014/12,28,전기장비 제조업,0.7302067003981616
211,(주)경동나비엔,9450,2015/12,28,전기장비 제조업,36.041838159899896
212,(주)경동나비엔,9450,2016/12,28,전기장비 제조업,19.430082095792933
213,(주)경동나비엔,9450,2017/12,28,전기장비 제조업,-3.3911505562847832
214,(주)경동나비엔,9450,2018/12,28,전기장비 제조업,17.11739887800001
215,(주)경동나비엔,9450,2019/12,28,전기장비 제조업,15.64480507311421
216,(주)경동나비엔,9450,2020/12,28,전기장비 제조업,12.390136771800385
217,(주)경동나비엔,9450,2021/12,28,전기장비 제조업,58.481721952195656
218,(주)경동나비엔,9450,2022/12,28,전기장비 제조업,-4.30716612764529
219,(주)경동도시가스,267290,2017/12,35,"전기, 가스, 증기 및 공기조절 공급업",
220,(주)경동도시가스,267290,2018/12,35,"전기, 가스, 증기 및 공기조절 공급업",
221,(주)경동도시가스,267290,2019/12,35,"전기, 가스, 증기 및 공기조절 공급업",-11.259957937409993
222,(주)경동도시가스,267290,2020/12,35,"전기, 가스, 증기 및 공기조절 공급업",-7.565924314884354
223,(주)경동도시가스,267290,2021/12,35,"전기, 가스, 증기 및 공기조절 공급업",8.50849808923102
224,(주)경동도시가스,267290,2022/12,35,"전기, 가스, 증기 및 공기조절 공급업",2.0543391729601623
225,(주)경동인베스트,12320,2011/12,64,금융업,
226,(주)경동인베스트,12320,2012/12,64,금융업,12.750177380778972
227,(주)경동인베스트,12320,2013/12,64,금융업,-13.467879603860789
228,(주)경동인베스트,12320,2014/12,64,금융업,0.5993255326868452
229,(주)경동인베스트,12320,2015/12,64,금융업,-63.25447204577097
230,(주)경동인베스트,12320,2016/12,64,금융업,108.62135555788458
231,(주)경동인베스트,12320,2017/12,64,금융업,-100.84494290209938
232,(주)경동인베스트,12320,2018/12,64,금융업,-478.52966296563955
233,(주)경동인베스트,12320,2019/12,64,금융업,-96.57300055540128
234,(주)경동인베스트,12320,2020/12,64,금융업,4248.873132438592
235,(주)경동인베스트,12320,2021/12,64,금융업,-19.96453880060789
236,(주)경동인베스트,12320,2022/12,64,금융업,-250.99763187474764
237,(주)경방,50,2011/12,47,소매업; 자동차 제외,
238,(주)경방,50,2012/12,47,소매업; 자동차 제외,-4.683851652817594
239,(주)경방,50,2013/12,47,소매업; 자동차 제외,31.85879423931668
240,(주)경방,50,2014/12,47,소매업; 자동차 제외,-2.0540279853608068
241,(주)경방,50,2015/12,47,소매업; 자동차 제외,10.642885709594374
242,(주)경방,50,2016/12,47,소매업; 자동차 제외,1.8919802211878833
243,(주)경방,50,2017/12,47,소매업; 자동차 제외,-0.5806954580890977
244,(주)경방,50,2018/12,47,소매업; 자동차 제외,-18.97842712530634
245,(주)경방,50,2019/12,47,소매업; 자동차 제외,-8.939372990616812
246,(주)경방,50,2020/12,47,소매업; 자동차 제외,-12.101524460871005
247,(주)경방,50,2021/12,47,소매업; 자동차 제외,3.4869747674015183
248,(주)경방,50,2022/12,47,소매업; 자동차 제외,-40.37303667864257
249,(주)경보제약,214390,2011/12,21,의료용 물질 및 의약품 제조업,
250,(주)경보제약,214390,2012/12,21,의료용 물질 및 의약품 제조업,
251,(주)경보제약,214390,2013/12,21,의료용 물질 및 의약품 제조업,
252,(주)경보제약,214390,2014/12,21,의료용 물질 및 의약품 제조업,23.23394974507529
253,(주)경보제약,214390,2015/12,21,의료용 물질 및 의약품 제조업,2.7853134647873867
254,(주)경보제약,214390,2016/12,21,의료용 물질 및 의약품 제조업,-3.592080040772039
255,(주)경보제약,214390,2017/12,21,의료용 물질 및 의약품 제조업,13.359460610220065
256,(주)경보제약,214390,2018/12,21,의료용 물질 및 의약품 제조업,-2.0192389468782657
257,(주)경보제약,214390,2019/12,21,의료용 물질 및 의약품 제조업,-7.901231198966762
258,(주)경보제약,214390,2020/12,21,의료용 물질 및 의약품 제조업,14.810995556211193
259,(주)경보제약,214390,2021/12,21,의료용 물질 및 의약품 제조업,-36.65472444744186
260,(주)경보제약,214390,2022/12,21,의료용 물질 및 의약품 제조업,18.342053527778045
261,(주)경인양행,12610,2011/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
262,(주)경인양행,12610,2012/12,20,화학물질 및 화학제품 제조업; 의약품 제외,16.79686844724184
263,(주)경인양행,12610,2013/12,20,화학물질 및 화학제품 제조업; 의약품 제외,60.39865218738976
264,(주)경인양행,12610,2014/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-1.8791975937474725
265,(주)경인양행,12610,2015/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-24.3622867480179
266,(주)경인양행,12610,2016/12,20,화학물질 및 화학제품 제조업; 의약품 제외,13.026910334053143
267,(주)경인양행,12610,2017/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-2.1532368433922144
268,(주)경인양행,12610,2018/12,20,화학물질 및 화학제품 제조업; 의약품 제외,44.32674882272665
269,(주)경인양행,12610,2019/12,20,화학물질 및 화학제품 제조업; 의약품 제외,3.410866367405263
270,(주)경인양행,12610,2020/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-29.505491096357893
271,(주)경인양행,12610,2021/12,20,화학물질 및 화학제품 제조업; 의약품 제외,91.3490141268932
272,(주)경인양행,12610,2022/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-5.265139070621039
273,(주)고려시멘트,198440,2014/12,23,비금속 광물제품 제조업,
274,(주)고려시멘트,198440,2015/12,23,비금속 광물제품 제조업,
275,(주)고려시멘트,198440,2016/12,23,비금속 광물제품 제조업,
276,(주)고려시멘트,198440,2017/12,23,비금속 광물제품 제조업,
277,(주)고려시멘트,198440,2018/12,23,비금속 광물제품 제조업,27.98275119628475
278,(주)고려시멘트,198440,2019/12,23,비금속 광물제품 제조업,-14.922925669869802
279,(주)고려시멘트,198440,2020/12,23,비금속 광물제품 제조업,13.013793711913358
280,(주)고려시멘트,198440,2021/12,23,비금속 광물제품 제조업,1.0330068677868898
281,(주)고려시멘트,198440,2022/12,23,비금속 광물제품 제조업,-86.47516402238766
282,(주)고바이오랩,348150,2019/12,70,연구개발업,
283,(주)고바이오랩,348150,2020/12,70,연구개발업,
284,(주)고바이오랩,348150,2021/12,70,연구개발업,-73.45183997236747
285,(주)고바이오랩,348150,2022/12,70,연구개발업,-33.43537847882023
286,(주)고영테크놀러지,98460,2011/12,29,기타 기계 및 장비 제조업,
287,(주)고영테크놀러지,98460,2012/12,29,기타 기계 및 장비 제조업,2.998197264763247
288,(주)고영테크놀러지,98460,2013/12,29,기타 기계 및 장비 제조업,0.551417405077248
289,(주)고영테크놀러지,98460,2014/12,29,기타 기계 및 장비 제조업,48.38183345182736
290,(주)고영테크놀러지,98460,2015/12,29,기타 기계 및 장비 제조업,1.9555035953489508
291,(주)고영테크놀러지,98460,2016/12,29,기타 기계 및 장비 제조업,22.003017291400706
292,(주)고영테크놀러지,98460,2017/12,29,기타 기계 및 장비 제조업,10.236343816197335
293,(주)고영테크놀러지,98460,2018/12,29,기타 기계 및 장비 제조업,30.090516407489897
294,(주)고영테크놀러지,98460,2019/12,29,기타 기계 및 장비 제조업,-3.3159983238788326
295,(주)고영테크놀러지,98460,2020/12,29,기타 기계 및 장비 제조업,-51.60089184962152
296,(주)고영테크놀러지,98460,2021/12,29,기타 기계 및 장비 제조업,126.38107465431827
297,(주)고영테크놀러지,98460,2022/12,29,기타 기계 및 장비 제조업,30.852729357598683
298,(주)골드앤에스,35290,2011/12,58,출판업,
299,(주)골드앤에스,35290,2012/12,58,출판업,-46.14895019121542
300,(주)골드앤에스,35290,2013/12,58,출판업,-124.81469986508655
301,(주)골드앤에스,35290,2014/12,58,출판업,-192.22762218841572
302,(주)골드앤에스,35290,2015/12,58,출판업,-307.0031716861968
303,(주)골드앤에스,35290,2016/12,58,출판업,-228.14045896238778
304,(주)골드앤에스,35290,2017/12,58,출판업,-188.37529110289393
305,(주)골드앤에스,35290,2018/12,58,출판업,-100.27414080117119
306,(주)골드앤에스,35290,2019/12,58,출판업,-139871.57622739018
307,(주)골드앤에스,35290,2020/12,58,출판업,-133.92547703032142
308,(주)골드앤에스,35290,2021/12,58,출판업,-1.504382180645747
309,(주)골드앤에스,35290,2022/12,58,출판업,-44.04777931665325
310,(주)골드퍼시픽,38530,2011/12,46,도매 및 상품 중개업,
311,(주)골드퍼시픽,38530,2012/12,46,도매 및 상품 중개업,11.804539253379653
312,(주)골드퍼시픽,38530,2013/12,46,도매 및 상품 중개업,-172.65224459172188
313,(주)골드퍼시픽,38530,2014/12,46,도매 및 상품 중개업,-37.14840930542446
314,(주)골드퍼시픽,38530,2015/12,46,도매 및 상품 중개업,246.12020989028466
315,(주)골드퍼시픽,38530,2016/12,46,도매 및 상품 중개업,150.90323239283845
316,(주)골드퍼시픽,38530,2017/12,46,도매 및 상품 중개업,-106.6824402780455
317,(주)골드퍼시픽,38530,2018/12,46,도매 및 상품 중개업,-211.0848105215889
318,(주)골드퍼시픽,38530,2019/12,46,도매 및 상품 중개업,1630.2163054723844
