회사명,거래소코드,회계년도,유형자산의 증가(*)(IFRS)(천원),유형자산의 증가(*)(IFRS연결)(천원)
(주)DB하이텍,000990,2011/12,56473225,56473225
(주)DB하이텍,000990,2012/12,28953572,28953572
(주)DB하이텍,000990,2013/12,36291663,36292723
(주)DB하이텍,000990,2014/12,30531195,30537585
(주)DB하이텍,000990,2015/12,95559918,95567916
(주)DB하이텍,000990,2016/12,92252156,92254973
(주)DB하이텍,000990,2017/12,75888127,75891164
(주)DB하이텍,000990,2018/12,109545303,109545303
(주)DB하이텍,000990,2019/12,89088718,89097842
(주)DB하이텍,000990,2020/12,157742114,157744372
(주)DB하이텍,000990,2021/12,133612138,133612138
(주)HJ중공업,097230,2011/12,14392000,50480000
(주)HJ중공업,097230,2012/12,19260000,68457000
(주)HJ중공업,097230,2013/12,35524000,46745000
(주)HJ중공업,097230,2014/12,29263000,46723000
(주)HJ중공업,097230,2015/12,30367000,47949000
(주)HJ중공업,097230,2016/12,28623000,62959000
(주)HJ중공업,097230,2017/12,18308000,30523000
(주)HJ중공업,097230,2018/12,7554000,13171000
(주)HJ중공업,097230,2019/12,3297000,3297000
(주)HJ중공업,097230,2020/12,4160000,4160000
(주)HJ중공업,097230,2021/12,4907000,4907000
(주)MH에탄올,023150,2011/12,164048,5430434
(주)MH에탄올,023150,2012/12,120980,2895396
(주)MH에탄올,023150,2013/12,514743,2612186
(주)MH에탄올,023150,2014/12,2799806,2799806
(주)MH에탄올,023150,2015/12,1939861,1939861
(주)MH에탄올,023150,2016/12,1728170,1741293
(주)MH에탄올,023150,2017/12,2563778,4350711
(주)MH에탄올,023150,2018/12,3059433,6330161
(주)MH에탄올,023150,2019/12,1778400,2685134
(주)MH에탄올,023150,2020/12,2593364,4639767
(주)MH에탄올,023150,2021/12,2921703,6190852
(주)SH에너지화학,002360,2011/12,2211330,2271568
(주)SH에너지화학,002360,2012/12,2197344,2352625
(주)SH에너지화학,002360,2013/12,1520456,1533255
(주)SH에너지화학,002360,2014/12,1913449,1933839
(주)SH에너지화학,002360,2015/12,4833111,4833287
(주)SH에너지화학,002360,2016/12,2194015,2196194
(주)SH에너지화학,002360,2017/12,2641652,2783812
(주)SH에너지화학,002360,2018/12,1446279,1474479
(주)SH에너지화학,002360,2019/12,5336895,5336895
(주)SH에너지화학,002360,2020/12,6074513,6077080
(주)SH에너지화학,002360,2021/12,12247,12247
(주)SIMPAC,009160,2011/12,15465123,15530044
(주)SIMPAC,009160,2012/12,4242020,4242020
(주)SIMPAC,009160,2013/12,3204750,3245184
(주)SIMPAC,009160,2014/12,9733626,13051145
(주)SIMPAC,009160,2015/12,8990757,9575821
(주)SIMPAC,009160,2016/12,3536554,3662307
(주)SIMPAC,009160,2017/12,735443,1426666
(주)SIMPAC,009160,2018/12,1168558,1282128
(주)SIMPAC,009160,2019/12,3593679,22471629
(주)SIMPAC,009160,2020/12,2044376,3583617
(주)SIMPAC,009160,2021/12,2686618,4141781
(주)SNT에너지,100840,2011/12,1822109,
(주)SNT에너지,100840,2012/12,1601396,
(주)SNT에너지,100840,2013/12,1010914,
(주)SNT에너지,100840,2014/12,1395061,
(주)SNT에너지,100840,2015/12,443966,
(주)SNT에너지,100840,2016/12,1121620,
(주)SNT에너지,100840,2017/12,380609,
(주)SNT에너지,100840,2018/12,333319,
(주)SNT에너지,100840,2019/12,1832874,2328215
(주)SNT에너지,100840,2020/12,1592773,1663736
(주)SNT에너지,100840,2021/12,634719,1426200
(주)SNT홀딩스,036530,2011/12,12522,62328996
(주)SNT홀딩스,036530,2012/12,3254,38382677
(주)SNT홀딩스,036530,2013/12,3591,39854270
(주)SNT홀딩스,036530,2014/12,80575,49933060
(주)SNT홀딩스,036530,2015/12,0,40042526
(주)SNT홀딩스,036530,2016/12,0,48269943
(주)SNT홀딩스,036530,2017/12,1272,18521974
(주)SNT홀딩스,036530,2018/12,1750,30925370
(주)SNT홀딩스,036530,2019/12,67840,34089450
(주)SNT홀딩스,036530,2020/12,0,29476250
(주)SNT홀딩스,036530,2021/12,7380,36604729
(주)STX,011810,2011/12,61531000,184957000
(주)STX,011810,2012/12,516000,260873000
(주)STX,011810,2013/12,5000,24952000
(주)STX,011810,2014/12,142000,1478000
(주)STX,011810,2015/12,111000,1048000
(주)STX,011810,2016/12,55000,546000
(주)STX,011810,2017/12,68000,449000
(주)STX,011810,2018/12,10000,564000
(주)STX,011810,2019/12,1690000,2337000
(주)STX,011810,2020/12,784000,4258000
(주)STX,011810,2021/12,1221000,18038000
(주)TCC스틸,002710,2011/12,16194190,19138784
(주)TCC스틸,002710,2012/12,6189693,30467669
(주)TCC스틸,002710,2013/12,5604635,22946386
(주)TCC스틸,002710,2014/12,3244986,8822412
(주)TCC스틸,002710,2015/12,2386548,3951575
(주)TCC스틸,002710,2016/12,2663860,3781556
(주)TCC스틸,002710,2017/12,2532259,2829980
(주)TCC스틸,002710,2018/12,2179656,3060270
(주)TCC스틸,002710,2019/12,8187164,8622576
(주)TCC스틸,002710,2020/12,3781962,4026137
(주)TCC스틸,002710,2021/12,8404600,9845439
(주)강원랜드,035250,2011/12,148864647,155275509
(주)강원랜드,035250,2012/12,104562022,118576826
(주)강원랜드,035250,2013/12,68123618,102944040
(주)강원랜드,035250,2014/12,34457514,80191411
(주)강원랜드,035250,2015/12,40012272,40393822
(주)강원랜드,035250,2016/12,73425956,74610214
(주)강원랜드,035250,2017/12,85337789,85488263
(주)강원랜드,035250,2018/12,102166829,103251329
(주)강원랜드,035250,2019/12,78651591,79561584
(주)강원랜드,035250,2020/12,58750802,58963253
(주)강원랜드,035250,2021/12,42805925,42936378
(주)갤럭시아에스엠,011420,2011/12,25738,224553
(주)갤럭시아에스엠,011420,2012/12,108903,3101036
(주)갤럭시아에스엠,011420,2013/12,99795,177020
(주)갤럭시아에스엠,011420,2014/12,86903,644527
(주)갤럭시아에스엠,011420,2015/12,354865,416475
(주)갤럭시아에스엠,011420,2016/12,169145,243055
(주)갤럭시아에스엠,011420,2017/12,43096,43096
(주)갤럭시아에스엠,011420,2018/12,30839,30886
(주)갤럭시아에스엠,011420,2019/12,4901,4901
(주)갤럭시아에스엠,011420,2020/12,35949,
(주)갤럭시아에스엠,011420,2021/12,1237332,
(주)경농,002100,2011/12,2401927,2530782
(주)경농,002100,2012/12,4845094,5766061
(주)경농,002100,2013/12,7129392,12323097
(주)경농,002100,2014/12,9310277,21825134
(주)경농,002100,2015/12,11247232,16470353
(주)경농,002100,2016/12,3611601,15354773
(주)경농,002100,2017/12,3789313,12101880
(주)경농,002100,2018/12,11414970,15721236
(주)경농,002100,2019/12,2101135,2872525
(주)경농,002100,2020/12,2390108,3192819
(주)경농,002100,2021/12,6546080,6002760
(주)경동나비엔,009450,2011/12,11095086,16063626
(주)경동나비엔,009450,2012/12,20131039,27482212
(주)경동나비엔,009450,2013/12,60803630,66335353
(주)경동나비엔,009450,2014/12,25730039,39266426
(주)경동나비엔,009450,2015/12,8780184,18588267
(주)경동나비엔,009450,2016/12,9934385,21343765
(주)경동나비엔,009450,2017/12,16078702,34837597
(주)경동나비엔,009450,2018/12,27492758,44538451
(주)경동나비엔,009450,2019/12,20051379,49396829
(주)경동나비엔,009450,2020/12,33804310,38662446
(주)경동나비엔,009450,2021/12,47312200,59406602
(주)경동도시가스,267290,2017/12,23468981,23663196
(주)경동도시가스,267290,2018/12,33329017,33450656
(주)경동도시가스,267290,2019/12,32493692,32602540
(주)경동도시가스,267290,2020/12,22236014,22353709
(주)경동도시가스,267290,2021/12,24710769,24852476
(주)경동인베스트,012320,2011/12,30272454,38321687
(주)경동인베스트,012320,2012/12,32472994,33666553
(주)경동인베스트,012320,2013/12,34544168,46148813
(주)경동인베스트,012320,2014/12,26424826,62413405
(주)경동인베스트,012320,2015/12,39414556,73471347
(주)경동인베스트,012320,2016/12,23090079,33440421
(주)경동인베스트,012320,2017/12,3256220,21999369
(주)경동인베스트,012320,2018/12,2770786,5665146
(주)경동인베스트,012320,2019/12,165462,4501332
(주)경동인베스트,012320,2020/12,173402,5230812
(주)경동인베스트,012320,2021/12,962478,4773987
(주)경방,000050,2011/12,23702333,24010671
(주)경방,000050,2012/12,6141769,27830790
(주)경방,000050,2013/12,1380572,6741022
(주)경방,000050,2014/12,10315738,26277087
(주)경방,000050,2015/12,4858872,39071314
(주)경방,000050,2016/12,2330983,6924025
(주)경방,000050,2017/12,2969947,37197986
(주)경방,000050,2018/12,3156984,15211722
(주)경방,000050,2019/12,24391537,35885928
(주)경방,000050,2020/12,21352793,40214032
(주)경방,000050,2021/12,1271322,2308341
(주)경보제약,214390,2011/12,,
(주)경보제약,214390,2012/12,,
(주)경보제약,214390,2013/12,8417072,
(주)경보제약,214390,2014/12,18349948,
(주)경보제약,214390,2015/12,26903670,
(주)경보제약,214390,2016/12,17187780,
(주)경보제약,214390,2017/12,7237783,
(주)경보제약,214390,2018/12,7623386,
(주)경보제약,214390,2019/12,20649160,
(주)경보제약,214390,2020/12,12056303,
(주)경보제약,214390,2021/12,17506177,
(주)경인양행,012610,2011/12,5169380,10354674
(주)경인양행,012610,2012/12,1920391,4200970
(주)경인양행,012610,2013/12,4648351,7662174
(주)경인양행,012610,2014/12,12237562,19237674
(주)경인양행,012610,2015/12,3481232,10455012
(주)경인양행,012610,2016/12,3337072,8643122
(주)경인양행,012610,2017/12,17117144,28299883
(주)경인양행,012610,2018/12,10129118,18184598
(주)경인양행,012610,2019/12,35760286,51038851
(주)경인양행,012610,2020/12,24970313,41955582
(주)경인양행,012610,2021/12,16635564,29449383
(주)광명전기,017040,2011/12,1904757,2633901
(주)광명전기,017040,2012/12,1176655,1975192
(주)광명전기,017040,2013/12,522386,1190531
(주)광명전기,017040,2014/12,2549387,2647172
(주)광명전기,017040,2015/12,567895,996823
(주)광명전기,017040,2016/12,642063,898218
(주)광명전기,017040,2017/12,4335112,16648066
(주)광명전기,017040,2018/12,1281649,2726402
(주)광명전기,017040,2019/12,556328,614641
(주)광명전기,017040,2020/12,4008228,4127394
(주)광명전기,017040,2021/12,729112,770921
(주)광주신세계,037710,2011/12,6964847,
(주)광주신세계,037710,2012/12,28926419,
(주)광주신세계,037710,2013/12,954213,
(주)광주신세계,037710,2014/12,5076843,
(주)광주신세계,037710,2015/12,5513728,
(주)광주신세계,037710,2016/12,3917763,
(주)광주신세계,037710,2017/12,3470364,
(주)광주신세계,037710,2018/12,5174014,
(주)광주신세계,037710,2019/12,29455370,
(주)광주신세계,037710,2020/12,4852555,
(주)광주신세계,037710,2021/12,4663041,
(주)국동,005320,2011/12,8293,465812
(주)국동,005320,2012/12,37703,1203536
(주)국동,005320,2013/12,77989,955842
(주)국동,005320,2014/12,64227,4391140
(주)국동,005320,2015/12,111470,3314648
(주)국동,005320,2016/12,42640,11661035
(주)국동,005320,2017/12,52593,2076246
(주)국동,005320,2018/12,42260,1377994
(주)국동,005320,2019/12,66740,2379028
(주)국동,005320,2020/12,101223,11701236
(주)국동,005320,2021/12,463223,8641260
(주)국보,001140,2011/12,332082,334166
(주)국보,001140,2012/12,1844232,2054439
(주)국보,001140,2013/12,4984324,4989074
(주)국보,001140,2014/12,183585,183585
(주)국보,001140,2015/12,57455,59728
(주)국보,001140,2016/12,3000,6609
(주)국보,001140,2017/12,347513,347513
(주)국보,001140,2018/12,2450948,2450948
(주)국보,001140,2019/12,610310,1101241
(주)국보,001140,2020/12,1974693,2530755
(주)국보,001140,2021/12,3189187,3919243
(주)금양,001570,2011/12,974504,13867375
(주)금양,001570,2012/12,369037,3453780
(주)금양,001570,2013/12,162424,2405570
(주)금양,001570,2014/12,257411,3622233
(주)금양,001570,2015/12,1675666,7703609
(주)금양,001570,2016/12,1175710,17814433
(주)금양,001570,2017/12,1062800,4318093
(주)금양,001570,2018/12,1159538,3152171
(주)금양,001570,2019/12,5523792,10875101
(주)금양,001570,2020/12,1689015,5003069
(주)금양,001570,2021/12,17245568,22472659
(주)금호에이치티,214330,2011/12,,
(주)금호에이치티,214330,2012/12,,
(주)금호에이치티,214330,2013/12,4257114,8368653
(주)금호에이치티,214330,2014/12,8378015,10299018
(주)금호에이치티,214330,2015/12,7200756,12558314
(주)금호에이치티,214330,2016/12,34274440,35153773
(주)금호에이치티,214330,2017/12,1069945,1108674
(주)금호에이치티,214330,2018/12,2468885,3588782
(주)금호에이치티,214330,2019/12,7333718,10251559
(주)금호에이치티,214330,2020/12,1318749,2060892
(주)금호에이치티,214330,2021/12,1550427,4594556
(주)까뮤이앤씨,013700,2011/12,1250528,
(주)까뮤이앤씨,013700,2012/12,194281,
(주)까뮤이앤씨,013700,2013/12,216950,
(주)까뮤이앤씨,013700,2014/12,731088,
(주)까뮤이앤씨,013700,2015/12,1657944,
(주)까뮤이앤씨,013700,2016/12,680453,
(주)까뮤이앤씨,013700,2017/12,1254005,
(주)까뮤이앤씨,013700,2018/12,1205256,
(주)까뮤이앤씨,013700,2019/12,1051731,
(주)까뮤이앤씨,013700,2020/12,1266744,
(주)까뮤이앤씨,013700,2021/12,175830,
(주)나이스홀딩스,034310,2011/12,6694521,20115140
(주)나이스홀딩스,034310,2012/12,3282175,16239539
(주)나이스홀딩스,034310,2013/12,11328114,65317538
(주)나이스홀딩스,034310,2014/12,8749342,77524415
(주)나이스홀딩스,034310,2015/12,571297,67804572
(주)나이스홀딩스,034310,2016/12,242834,65623938
(주)나이스홀딩스,034310,2017/12,130889,78496796
(주)나이스홀딩스,034310,2018/12,2978527,106734784
(주)나이스홀딩스,034310,2019/12,1757719,168460577
(주)나이스홀딩스,034310,2020/12,927182,151312928
(주)나이스홀딩스,034310,2021/12,2625188,208457037
(주)남선알미늄,008350,2011/12,6742601,6742601
(주)남선알미늄,008350,2012/12,5609303,
(주)남선알미늄,008350,2013/12,4113437,
(주)남선알미늄,008350,2014/12,6392330,
(주)남선알미늄,008350,2015/12,3909552,
(주)남선알미늄,008350,2016/12,4834291,
(주)남선알미늄,008350,2017/12,3459424,
(주)남선알미늄,008350,2018/12,19907422,19907422
(주)남선알미늄,008350,2019/12,3031465,3031465
(주)남선알미늄,008350,2020/12,2571803,2571803
(주)남선알미늄,008350,2021/12,2380684,2380684
(주)남성,004270,2011/12,23018,137305
(주)남성,004270,2012/12,115625,179211
(주)남성,004270,2013/12,44954,70719
(주)남성,004270,2014/12,144840,309458
(주)남성,004270,2015/12,13532,45263
(주)남성,004270,2016/12,271895,331382
(주)남성,004270,2017/12,163714,180429
(주)남성,004270,2018/12,129893,166085
(주)남성,004270,2019/12,465776,714145
(주)남성,004270,2020/12,57409,335460
(주)남성,004270,2021/12,42130,66678
(주)넥센,005720,2011/12,3806195,4976795
(주)넥센,005720,2012/12,8738907,16966982
(주)넥센,005720,2013/12,7811994,8635602
(주)넥센,005720,2014/12,21071987,22084596
(주)넥센,005720,2015/12,4245656,5734468
(주)넥센,005720,2016/12,4691490,6257145
(주)넥센,005720,2017/12,7798747,8804400
(주)넥센,005720,2018/12,10736489,211930370
(주)넥센,005720,2019/12,8567630,232048688
(주)넥센,005720,2020/12,3064163,129432512
(주)넥센,005720,2021/12,4338371,134434955
(주)넥솔론,110570,2011/12,311004728,
(주)넥솔론,110570,2012/12,36913707,40727168
(주)넥솔론,110570,2013/12,7316574,40641862
(주)넥솔론,110570,2014/12,7155511,7155511
(주)넥솔론,110570,2015/12,2018192,
(주)넥솔론,110570,2016/12,2949411,
(주)노루페인트,090350,2011/12,9078010,11081199
(주)노루페인트,090350,2012/12,31401674,33364994
(주)노루페인트,090350,2013/12,8970063,12548399
(주)노루페인트,090350,2014/12,9599126,13329636
(주)노루페인트,090350,2015/12,8510894,9804855
(주)노루페인트,090350,2016/12,8672434,10186485
(주)노루페인트,090350,2017/12,8839502,12092589
(주)노루페인트,090350,2018/12,7573387,9803491
(주)노루페인트,090350,2019/12,11471043,13341995
(주)노루페인트,090350,2020/12,12376207,13690366
(주)노루페인트,090350,2021/12,8505501,9910673
(주)노루홀딩스,000320,2011/12,2135471,19676790
(주)노루홀딩스,000320,2012/12,1767749,18457900
(주)노루홀딩스,000320,2013/12,917525,18435072
(주)노루홀딩스,000320,2014/12,666077,19104258
(주)노루홀딩스,000320,2015/12,873363,24855148
(주)노루홀딩스,000320,2016/12,881090,25672427
(주)노루홀딩스,000320,2017/12,1248670,39407119
(주)노루홀딩스,000320,2018/12,1422425,17541474
(주)노루홀딩스,000320,2019/12,7743756,29130377
(주)노루홀딩스,000320,2020/12,7739300,23262074
(주)노루홀딩스,000320,2021/12,4617579,16551300
(주)녹십자,006280,2011/12,30125037,43524356
(주)녹십자,006280,2012/12,61145617,65220417
(주)녹십자,006280,2013/12,78252126,83583785
(주)녹십자,006280,2014/12,45499433,58475175
(주)녹십자,006280,2015/12,112673416,121151444
(주)녹십자,006280,2016/12,74439131,80668468
(주)녹십자,006280,2017/12,24949039,29492764
(주)녹십자,006280,2018/12,28228841,41386541
(주)녹십자,006280,2019/12,94268569,127454463
(주)녹십자,006280,2020/12,49799715,82875542
(주)녹십자,006280,2021/12,40390817,102321206
(주)녹십자홀딩스,005250,2011/12,4747104,48698811
(주)녹십자홀딩스,005250,2012/12,8172340,75479222
(주)녹십자홀딩스,005250,2013/12,9344227,99581080
(주)녹십자홀딩스,005250,2014/12,7112748,78255071
(주)녹십자홀딩스,005250,2015/12,8145669,151821280
(주)녹십자홀딩스,005250,2016/12,17360695,159858439
(주)녹십자홀딩스,005250,2017/12,7403301,174932472
(주)녹십자홀딩스,005250,2018/12,7408164,117997663
(주)녹십자홀딩스,005250,2019/12,391191,138928700
(주)녹십자홀딩스,005250,2020/12,578513,108441089
(주)녹십자홀딩스,005250,2021/12,5020781,114097245
(주)농심,004370,2011/12,72997782,91025198
(주)농심,004370,2012/12,53275856,68507370
(주)농심,004370,2013/12,24676349,63533580
(주)농심,004370,2014/12,41553394,105908777
(주)농심,004370,2015/12,31365855,121547246
(주)농심,004370,2016/12,39308782,57376962
(주)농심,004370,2017/12,63651918,128245390
(주)농심,004370,2018/12,37356355,88173334
(주)농심,004370,2019/12,121455220,153932922
(주)농심,004370,2020/12,104989622,180313489
(주)농심,004370,2021/12,60990173,195076613
(주)농심홀딩스,072710,2011/12,0,8976323
(주)농심홀딩스,072710,2012/12,0,9568543
(주)농심홀딩스,072710,2013/12,0,29290784
(주)농심홀딩스,072710,2014/12,0,27366943
(주)농심홀딩스,072710,2015/12,0,5349329
(주)농심홀딩스,072710,2016/12,1210,5301358
(주)농심홀딩스,072710,2017/12,4752,6792645
(주)농심홀딩스,072710,2018/12,2420,5036772
(주)농심홀딩스,072710,2019/12,2734,7992324
(주)농심홀딩스,072710,2020/12,2416,9877898
(주)농심홀딩스,072710,2021/12,5107,13432487
(주)다우기술,023590,2011/12,8904606,21658788
(주)다우기술,023590,2012/12,3218534,78978312
(주)다우기술,023590,2013/12,2736509,20491269
(주)다우기술,023590,2014/12,2569910,10195231
(주)다우기술,023590,2015/12,1843039,11092203
(주)다우기술,023590,2016/12,5763032,12346229
(주)다우기술,023590,2017/12,2342546,10877910
(주)다우기술,023590,2018/12,15424267,27242519
(주)다우기술,023590,2019/12,5375918,76877187
(주)다우기술,023590,2020/12,9271752,26862645
(주)다우기술,023590,2021/12,20779890,36333571
(주)다이나믹디자인,145210,2011/12,14288749,17296838
(주)다이나믹디자인,145210,2012/12,14410301,35160508
(주)다이나믹디자인,145210,2013/12,8853184,19768476
(주)다이나믹디자인,145210,2014/12,45259537,56496197
(주)다이나믹디자인,145210,2015/12,19349880,25636071
(주)다이나믹디자인,145210,2016/12,9789024,12442878
(주)다이나믹디자인,145210,2017/12,7279974,8722888
(주)다이나믹디자인,145210,2018/12,2274387,3893157
(주)다이나믹디자인,145210,2019/12,1936972,3744880
(주)다이나믹디자인,145210,2020/12,7922975,9845935
(주)다이나믹디자인,145210,2021/12,26154653,27590572
(주)다함이텍,009280,2011/12,0,503947
(주)다함이텍,009280,2012/12,46800,532234
(주)대교,019680,2011/12,7128935,18153638
(주)대교,019680,2012/12,23833883,28949752
(주)대교,019680,2013/12,48359320,50229373
(주)대교,019680,2014/12,11485882,16649168
(주)대교,019680,2015/12,14636437,17349565
(주)대교,019680,2016/12,29990389,34615240
(주)대교,019680,2017/12,45533189,47075856
(주)대교,019680,2018/12,24231293,22238246
(주)대교,019680,2019/12,10598672,11197475
(주)대교,019680,2020/12,13885972,14521285
(주)대교,019680,2021/12,8866254,10144311
(주)대구백화점,006370,2011/03,9604615,
(주)대구백화점,006370,2012/03,24127298,
(주)대구백화점,006370,2013/03,10917990,
(주)대구백화점,006370,2014/03,9924753,9930795
(주)대구백화점,006370,2015/03,8906786,8966963
(주)대구백화점,006370,2016/03,20134579,36574971
(주)대구백화점,006370,2017/03,4470181,80999277
(주)대구백화점,006370,2018/12,3002307,3101874
(주)대구백화점,006370,2019/12,1542828,1571002
(주)대구백화점,006370,2020/12,1331056,1331056
(주)대구백화점,006370,2021/12,1457749,1457749
(주)대덕,008060,2011/12,87908872,90053381
(주)대덕,008060,2012/12,36927514,38337809
(주)대덕,008060,2013/12,50432352,50691342
(주)대덕,008060,2014/12,55516935,
(주)대덕,008060,2015/12,54534402,
(주)대덕,008060,2016/12,24719054,
(주)대덕,008060,2017/12,55912710,
(주)대덕,008060,2018/12,37686196,40344951
(주)대덕,008060,2019/12,78673202,90838640
(주)대덕,008060,2020/12,33809132,35869436
(주)대덕,008060,2021/12,363642,192609862
(주)대동,000490,2011/12,12728654,24036026
(주)대동,000490,2012/12,19622984,23492688
(주)대동,000490,2013/12,11844687,16031257
(주)대동,000490,2014/12,16639435,28442466
(주)대동,000490,2015/12,12069697,17681620
(주)대동,000490,2016/12,8916891,13253788
(주)대동,000490,2017/12,6058235,14666208
(주)대동,000490,2018/12,21679853,56776603
(주)대동,000490,2019/12,16094222,51192869
(주)대동,000490,2020/12,16207168,28813663
(주)대동,000490,2021/12,32707379,62895162
(주)대성합동지주,005620,2011/12,9056578,448536029
(주)대성합동지주,005620,2012/12,79079,140349725
(주)대성합동지주,005620,2013/12,191673,114120990
(주)대성합동지주,005620,2014/12,4705,51336855
(주)대성합동지주,005620,2015/12,34263,9445713
(주)대성합동지주,005620,2016/12,124774,5455459
(주)대양금속,009190,2011/12,5004824,5004824
(주)대양금속,009190,2012/12,2207032,2207032
(주)대양금속,009190,2013/12,773775,773775
(주)대양금속,009190,2014/12,2163184,2163184
(주)대양금속,009190,2015/12,1775575,
(주)대양금속,009190,2016/12,1156227,
(주)대양금속,009190,2017/12,1275774,
(주)대양금속,009190,2018/12,1470913,
(주)대양금속,009190,2019/12,1256509,
(주)대양금속,009190,2020/12,3725158,
(주)대양금속,009190,2021/12,5689071,
(주)대우건설,047040,2011/12,84098498,99481408
(주)대우건설,047040,2012/12,35253010,62724515
(주)대우건설,047040,2013/12,37985175,66962094
(주)대우건설,047040,2014/12,63089107,156003561
(주)대우건설,047040,2015/12,219183006,440551717
(주)대우건설,047040,2016/12,82360590,273588773
(주)대우건설,047040,2017/12,17969201,67980709
(주)대우건설,047040,2018/12,20289103,26969031
(주)대우건설,047040,2019/12,20911583,23528650
(주)대우건설,047040,2020/12,5725282,11678952
(주)대우건설,047040,2021/12,11900908,49562120
(주)대웅,003090,2011/12,1266814,31056319
(주)대웅,003090,2012/12,138093,6116766
(주)대웅,003090,2013/12,1841842,25641086
(주)대웅,003090,2014/12,128539,55762822
(주)대웅,003090,2015/12,405718,116543122
(주)대웅,003090,2016/12,137247,148960586
(주)대웅,003090,2017/12,181416,74586160
(주)대웅,003090,2018/12,1167044,65668602
(주)대웅,003090,2019/12,4311851,39957075
(주)대웅,003090,2020/12,97637,31625047
(주)대웅,003090,2021/12,173824,68235662
(주)대웅제약,069620,2011/12,40379618,40920438
(주)대웅제약,069620,2012/12,23232379,23770132
(주)대웅제약,069620,2013/12,18580824,19041944
(주)대웅제약,069620,2014/12,39037040,46002407
(주)대웅제약,069620,2015/12,73881831,95129905
(주)대웅제약,069620,2016/12,120621734,141425420
(주)대웅제약,069620,2017/12,58561604,69076674
(주)대웅제약,069620,2018/12,52653437,56989379
(주)대웅제약,069620,2019/12,19102472,22314487
(주)대웅제약,069620,2020/12,21082334,26486239
(주)대웅제약,069620,2021/12,20186689,29087908
(주)대유에이텍,002880,2011/12,14313454,18516744
(주)대유에이텍,002880,2012/12,15947139,17274157
(주)대유에이텍,002880,2013/12,12603435,15182294
(주)대유에이텍,002880,2014/12,7732009,15130825
(주)대유에이텍,002880,2015/12,22594852,40401449
(주)대유에이텍,002880,2016/12,7088553,48131810
(주)대유에이텍,002880,2017/12,9923296,52336742
(주)대유에이텍,002880,2018/12,6300237,41425269
(주)대유에이텍,002880,2019/12,8565687,39549337
(주)대유에이텍,002880,2020/12,3845028,40844937
(주)대유에이텍,002880,2021/12,6190559,41524762
(주)대유플러스,000300,2011/12,22738712,25933405
(주)대유플러스,000300,2012/12,16016533,16993199
(주)대유플러스,000300,2013/12,18813516,21671334
(주)대유플러스,000300,2014/12,25206683,33612929
(주)대유플러스,000300,2015/12,11460070,17403412
(주)대유플러스,000300,2016/12,7791470,12724028
(주)대유플러스,000300,2017/12,3758084,11385125
(주)대유플러스,000300,2018/12,1993086,15280608
(주)대유플러스,000300,2019/12,3747355,11504815
(주)대유플러스,000300,2020/12,1472169,12324109
(주)대유플러스,000300,2021/12,5899885,27644750
(주)대창,012800,2011/12,4446643,6217832
(주)대창,012800,2012/12,14250631,16289592
(주)대창,012800,2013/12,2848791,5062601
(주)대창,012800,2014/12,4116940,11070347
(주)대창,012800,2015/12,25181290,27472702
(주)대창,012800,2016/12,3378722,8871140
(주)대창,012800,2017/12,874346,2330374
(주)대창,012800,2018/12,7921995,9450514
(주)대창,012800,2019/12,1868842,3942654
(주)대창,012800,2020/12,1691273,20719714
(주)대창,012800,2021/12,3993215,24118078
(주)대한항공,003490,2011/12,621406237,664188160
(주)대한항공,003490,2012/12,725642385,905988913
(주)대한항공,003490,2013/12,1010972408,1242378499
(주)대한항공,003490,2014/12,806568753,1120618791
(주)대한항공,003490,2015/12,1258699460,1742724583
(주)대한항공,003490,2016/12,614574535,1145144671
(주)대한항공,003490,2017/12,1581600917,1876528620
(주)대한항공,003490,2018/12,1223710037,1276204129
(주)대한항공,003490,2019/12,1146761447,1182849451
(주)대한항공,003490,2020/12,594585558,611030048
(주)대한항공,003490,2021/12,331447005,342964980
(주)대현,016090,2011/12,7649375,
(주)대현,016090,2012/12,14482781,
(주)대현,016090,2013/12,7491569,
(주)대현,016090,2014/12,5477379,
(주)대현,016090,2015/12,3940154,
(주)대현,016090,2016/12,4596981,
(주)대현,016090,2017/12,4587421,
(주)대현,016090,2018/12,4364524,
(주)대현,016090,2019/12,4818854,
(주)대현,016090,2020/12,5642350,
(주)대현,016090,2021/12,7162329,
(주)대호에이엘,069460,2011/12,3585880,4769833
(주)대호에이엘,069460,2012/12,3610180,3649769
(주)대호에이엘,069460,2013/12,2249734,2349216
(주)대호에이엘,069460,2014/12,1373310,
(주)대호에이엘,069460,2015/12,3236123,
(주)대호에이엘,069460,2016/12,2044174,
(주)대호에이엘,069460,2017/12,1858950,
(주)대호에이엘,069460,2018/12,2608038,
(주)대호에이엘,069460,2019/12,1635244,
(주)대호에이엘,069460,2020/12,6222460,
(주)대호에이엘,069460,2021/12,3447581,
(주)더블유게임즈,192080,2014/12,78556,
(주)더블유게임즈,192080,2015/12,979669,
(주)더블유게임즈,192080,2016/12,400429,415201
(주)더블유게임즈,192080,2017/12,588645,634540
(주)더블유게임즈,192080,2018/12,403561,729505
(주)더블유게임즈,192080,2019/12,856801,1072964
(주)더블유게임즈,192080,2020/12,248985,494031
(주)더블유게임즈,192080,2021/12,357347,596552
(주)더존비즈온,012510,2011/12,55710561,55997712
