회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),연구개발비(IFRS)(천원),매출액(수익)(요약)(IFRS연결)(백만원),연구개발비(IFRS연결)(천원)
(주)DB하이텍,000990,2011/12,534317,60572750,552216,60572750
(주)DB하이텍,000990,2012/12,583902,51365000,590786,0
(주)DB하이텍,000990,2013/12,493752,44409000,493752,44409000
(주)DB하이텍,000990,2014/12,567718,41769000,567718,41769000
(주)DB하이텍,000990,2015/12,666595,49406000,666595,49406000
(주)DB하이텍,000990,2016/12,773140,53738000,773140,53738000
(주)DB하이텍,000990,2017/12,679738,54428000,679738,54428000
(주)DB하이텍,000990,2018/12,669279,52810000,669279,52810000
(주)DB하이텍,000990,2019/12,807416,55296000,807416,55296000
(주)DB하이텍,000990,2020/12,935920,58511000,935920,58511000
(주)DB하이텍,000990,2021/12,1214682,64222000,1214682,64222000
(주)HJ중공업,097230,2011/12,2316017,1475000,2891499,2655000
(주)HJ중공업,097230,2012/12,1980761,2287000,2549319,2287000
(주)HJ중공업,097230,2013/12,1927307,3371000,2529341,3371000
(주)HJ중공업,097230,2014/12,1799016,3455000,2520325,4495000
(주)HJ중공업,097230,2015/12,2041347,3055000,3115473,4012000
(주)HJ중공업,097230,2016/12,1928591,2144000,2813271,2695000
(주)HJ중공업,097230,2017/12,1737428,1854000,2452314,1854000
(주)HJ중공업,097230,2018/12,1750954,2209000,1697869,2209000
(주)HJ중공업,097230,2019/12,1609530,1734000,1628751,1734000
(주)HJ중공업,097230,2020/12,1694634,2034000,1695815,2034000
(주)HJ중공업,097230,2021/12,1705790,1317000,1706532,1317000
(주)MH에탄올,023150,2011/12,43207,0,44785,0
(주)MH에탄올,023150,2012/12,45489,0,59768,0
(주)MH에탄올,023150,2013/12,46299,0,62200,0
(주)MH에탄올,023150,2014/12,48984,0,48984,0
(주)MH에탄올,023150,2015/12,50386,0,50386,0
(주)MH에탄올,023150,2016/12,48897,0,48897,0
(주)MH에탄올,023150,2017/12,48270,0,51977,0
(주)MH에탄올,023150,2018/12,46943,0,72796,0
(주)MH에탄올,023150,2019/12,46992,0,80879,0
(주)MH에탄올,023150,2020/12,51277,0,94645,0
(주)MH에탄올,023150,2021/12,45892,0,102067,0
(주)SH에너지화학,002360,2011/12,172753,42624,173209,42624
(주)SH에너지화학,002360,2012/12,191908,57537,193950,57537
(주)SH에너지화학,002360,2013/12,229784,64707,231912,64707
(주)SH에너지화학,002360,2014/12,226971,117783,230913,117783
(주)SH에너지화학,002360,2015/12,213882,0,216441,0
(주)SH에너지화학,002360,2016/12,214380,161234,218398,0
(주)SH에너지화학,002360,2017/12,184673,82098,188115,0
(주)SH에너지화학,002360,2018/12,180753,96821,183599,0
(주)SH에너지화학,002360,2019/12,138162,100899,140853,0
(주)SH에너지화학,002360,2020/12,91354,118740,93584,0
(주)SH에너지화학,002360,2021/12,139284,0,139802,0
(주)SIMPAC,009160,2011/12,213868,0,215366,0
(주)SIMPAC,009160,2012/12,223855,0,225353,0
(주)SIMPAC,009160,2013/12,204528,0,205751,0
(주)SIMPAC,009160,2014/12,227492,0,263152,0
(주)SIMPAC,009160,2015/12,213152,0,269528,0
(주)SIMPAC,009160,2016/12,215839,0,267074,0
(주)SIMPAC,009160,2017/12,203150,0,230635,0
(주)SIMPAC,009160,2018/12,268864,0,306151,0
(주)SIMPAC,009160,2019/12,391971,0,430085,0
(주)SIMPAC,009160,2020/12,272087,0,365863,0
(주)SIMPAC,009160,2021/12,490855,0,613013,0
(주)SNT에너지,100840,2011/12,195319,871757,,
(주)SNT에너지,100840,2012/12,230708,785053,,
(주)SNT에너지,100840,2013/12,200751,793087,,
(주)SNT에너지,100840,2014/12,242747,1049685,,
(주)SNT에너지,100840,2015/12,260094,908085,,
(주)SNT에너지,100840,2016/12,254090,859808,,
(주)SNT에너지,100840,2017/12,184092,747653,,
(주)SNT에너지,100840,2018/12,139516,683800,,
(주)SNT에너지,100840,2019/12,202823,732767,213327,732767
(주)SNT에너지,100840,2020/12,229991,187866,237400,187866
(주)SNT에너지,100840,2021/12,165466,0,171088,0
(주)SNT홀딩스,036530,2011/12,2258,0,1663846,21515146
(주)SNT홀딩스,036530,2012/12,8718,0,1668750,19570131
(주)SNT홀딩스,036530,2013/12,8827,0,1576368,19877446
(주)SNT홀딩스,036530,2014/12,7702,0,1552375,17983091
(주)SNT홀딩스,036530,2015/12,8475,0,1612747,20645176
(주)SNT홀딩스,036530,2016/12,9818,0,1537700,18481535
(주)SNT홀딩스,036530,2017/12,7418,0,1508152,19561190
(주)SNT홀딩스,036530,2018/12,7292,0,1401307,17000641
(주)SNT홀딩스,036530,2019/12,11016,0,1512115,14916609
(주)SNT홀딩스,036530,2020/12,25310,0,1435755,12698117
(주)SNT홀딩스,036530,2021/12,18897,0,1404072,14645717
(주)STX,011810,2011/12,4173397,0,5967701,0
(주)STX,011810,2012/12,4116767,0,6159850,0
(주)STX,011810,2013/12,1895063,0,2449401,0
(주)STX,011810,2014/12,1291351,0,1634606,0
(주)STX,011810,2015/12,1362127,0,1630827,0
(주)STX,011810,2016/12,1465561,0,1720153,0
(주)STX,011810,2017/12,1595494,0,1803878,0
(주)STX,011810,2018/12,1329890,0,1502985,0
(주)STX,011810,2019/12,1237876,0,1471164,0
(주)STX,011810,2020/12,788462,0,975567,0
(주)STX,011810,2021/12,647804,0,925509,0
(주)TCC스틸,002710,2011/12,456928,0,514424,0
(주)TCC스틸,002710,2012/12,440568,0,501337,0
(주)TCC스틸,002710,2013/12,419484,0,500833,0
(주)TCC스틸,002710,2014/12,401324,0,518995,0
(주)TCC스틸,002710,2015/12,350075,0,495796,0
(주)TCC스틸,002710,2016/12,317236,0,444454,0
(주)TCC스틸,002710,2017/12,333762,0,391370,0
(주)TCC스틸,002710,2018/12,351302,0,413176,0
(주)TCC스틸,002710,2019/12,339334,0,437174,0
(주)TCC스틸,002710,2020/12,323435,0,431798,0
(주)TCC스틸,002710,2021/12,407836,0,536651,0
(주)강원랜드,035250,2011/12,1263651,71679,1265686,71679
(주)강원랜드,035250,2012/12,1292896,144553,1296191,144553
(주)강원랜드,035250,2013/12,1356906,64208,1361287,64208
(주)강원랜드,035250,2014/12,1492291,48445,1496541,48445
(주)강원랜드,035250,2015/12,1630977,108201,1633717,108201
(주)강원랜드,035250,2016/12,1694575,114514,1696533,114514
(주)강원랜드,035250,2017/12,1602902,64234,1604470,64234
(주)강원랜드,035250,2018/12,1436042,49171,1438059,49171
(주)강원랜드,035250,2019/12,1517612,60061,1520080,60061
(주)강원랜드,035250,2020/12,477475,8215,478579,8215
(주)강원랜드,035250,2021/12,787377,10650,788433,10650
(주)갤럭시아에스엠,011420,2011/12,31931,0,47331,0
(주)갤럭시아에스엠,011420,2012/12,37398,0,55050,0
(주)갤럭시아에스엠,011420,2013/12,30904,0,46437,0
(주)갤럭시아에스엠,011420,2014/12,33028,0,43886,0
(주)갤럭시아에스엠,011420,2015/12,53785,0,62473,0
(주)갤럭시아에스엠,011420,2016/12,45666,0,52626,0
(주)갤럭시아에스엠,011420,2017/12,36918,0,37281,0
(주)갤럭시아에스엠,011420,2018/12,22030,0,22060,0
(주)갤럭시아에스엠,011420,2019/12,28733,0,28733,0
(주)갤럭시아에스엠,011420,2020/12,19540,0,,
(주)갤럭시아에스엠,011420,2021/12,28899,0,,
(주)경농,002100,2011/12,120728,3718009,121254,3721380
(주)경농,002100,2012/12,131021,4059418,136970,5848876
(주)경농,002100,2013/12,139237,3915658,196359,5776893
(주)경농,002100,2014/12,134807,6497886,188483,8514785
(주)경농,002100,2015/12,137609,7653105,196419,9788474
(주)경농,002100,2016/12,143210,11635162,203985,11642420
(주)경농,002100,2017/12,143175,8345382,206534,8450006
(주)경농,002100,2018/12,146217,6973495,212655,7409758
(주)경농,002100,2019/12,151342,6692978,227511,6867950
(주)경농,002100,2020/12,165655,7110304,248296,7158687
(주)경농,002100,2021/12,174768,6266170,270269,6432904
(주)경동나비엔,009450,2011/12,318269,3955054,341247,4008692
(주)경동나비엔,009450,2012/12,341339,4282678,379014,4633336
(주)경동나비엔,009450,2013/12,371601,4823937,414178,4921221
(주)경동나비엔,009450,2014/12,382392,6267982,428985,6451007
(주)경동나비엔,009450,2015/12,448302,5390244,512031,5529749
(주)경동나비엔,009450,2016/12,506082,7504305,583253,7692663
(주)경동나비엔,009450,2017/12,569820,8781572,684661,9040550
(주)경동나비엔,009450,2018/12,618058,12275514,726742,12570808
(주)경동나비엔,009450,2019/12,655419,10011736,774291,10204000
(주)경동나비엔,009450,2020/12,746325,9986857,873409,10151328
(주)경동나비엔,009450,2021/12,951116,12577550,1102947,12847472
(주)경동도시가스,267290,2017/12,870829,0,871548,0
(주)경동도시가스,267290,2018/12,1605687,0,1606532,0
(주)경동도시가스,267290,2019/12,1421866,0,1422708,0
(주)경동도시가스,267290,2020/12,1086023,0,1086831,0
(주)경동도시가스,267290,2021/12,1456386,0,1457154,0
(주)경동인베스트,012320,2011/12,1806175,0,1847667,456618
(주)경동인베스트,012320,2012/12,2403815,0,2502642,0
(주)경동인베스트,012320,2013/12,2664100,0,2788264,0
(주)경동인베스트,012320,2014/12,2399451,0,2603059,0
(주)경동인베스트,012320,2015/12,1352478,0,1604168,0
(주)경동인베스트,012320,2016/12,1021003,0,1181903,0
(주)경동인베스트,012320,2017/12,612,0,195070,0
(주)경동인베스트,012320,2018/12,7461,0,228644,0
(주)경동인베스트,012320,2019/12,8641,0,271765,0
(주)경동인베스트,012320,2020/12,7701,0,310533,0
(주)경동인베스트,012320,2021/12,8866,0,298461,0
(주)경방,000050,2011/12,275747,0,348136,0
(주)경방,000050,2012/12,265409,0,333621,1826
(주)경방,000050,2013/12,264782,0,347190,131
(주)경방,000050,2014/12,256979,3922,329036,4420
(주)경방,000050,2015/12,307744,12673,357628,16474
(주)경방,000050,2016/12,313877,5721,377445,7285
(주)경방,000050,2017/12,288104,12785,360789,16967
(주)경방,000050,2018/12,279085,25475,351439,29577
(주)경방,000050,2019/12,253552,22187,343892,34018
(주)경방,000050,2020/12,226062,15722,329225,28087
(주)경방,000050,2021/12,271718,2793,383357,22381
(주)경보제약,214390,2011/12,,,,
(주)경보제약,214390,2012/12,,,,
(주)경보제약,214390,2013/12,162218,1194286,,
(주)경보제약,214390,2014/12,169781,1251438,,
(주)경보제약,214390,2015/12,178033,1866738,,
(주)경보제약,214390,2016/12,186726,1484458,,
(주)경보제약,214390,2017/12,191661,765403,,
(주)경보제약,214390,2018/12,201344,769777,,
(주)경보제약,214390,2019/12,191706,1418246,,
(주)경보제약,214390,2020/12,215285,6238238,,
(주)경보제약,214390,2021/12,170660,5053263,,
(주)경인양행,012610,2011/12,128708,0,233095,0
(주)경인양행,012610,2012/12,141304,0,218605,0
(주)경인양행,012610,2013/12,183107,0,260808,0
(주)경인양행,012610,2014/12,190395,0,277181,0
(주)경인양행,012610,2015/12,175007,0,263164,0
(주)경인양행,012610,2016/12,179268,0,274874,0
(주)경인양행,012610,2017/12,193976,0,299988,0
(주)경인양행,012610,2018/12,222659,0,331102,0
(주)경인양행,012610,2019/12,245245,0,358802,0
(주)경인양행,012610,2020/12,214380,0,329312,0
(주)경인양행,012610,2021/12,276227,0,403326,0
(주)광명전기,017040,2011/12,57968,0,92383,0
(주)광명전기,017040,2012/12,79318,0,117217,0
(주)광명전기,017040,2013/12,90344,0,117853,0
(주)광명전기,017040,2014/12,115801,0,134778,0
(주)광명전기,017040,2015/12,93000,0,116317,0
(주)광명전기,017040,2016/12,96931,0,96943,0
(주)광명전기,017040,2017/12,105083,0,101561,0
(주)광명전기,017040,2018/12,96950,0,114111,0
(주)광명전기,017040,2019/12,125009,0,131864,0
(주)광명전기,017040,2020/12,112536,0,123548,0
(주)광명전기,017040,2021/12,122751,0,137093,0
(주)광주신세계,037710,2011/12,219614,8266,,
(주)광주신세계,037710,2012/12,213803,9481,,
(주)광주신세계,037710,2013/12,206607,0,,
(주)광주신세계,037710,2014/12,204820,0,,
(주)광주신세계,037710,2015/12,205332,0,,
(주)광주신세계,037710,2016/12,210424,0,,
(주)광주신세계,037710,2017/12,209647,0,,
(주)광주신세계,037710,2018/12,135213,0,,
(주)광주신세계,037710,2019/12,154879,0,,
(주)광주신세계,037710,2020/12,147508,0,,
(주)광주신세계,037710,2021/12,169972,0,,
(주)국동,005320,2011/12,100097,0,154294,0
(주)국동,005320,2012/12,91524,0,138173,0
(주)국동,005320,2013/12,95716,0,147860,0
(주)국동,005320,2014/12,117862,0,186087,0
(주)국동,005320,2015/12,102431,0,170296,0
(주)국동,005320,2016/12,127276,0,197369,0
(주)국동,005320,2017/12,130016,0,191603,0
(주)국동,005320,2018/12,136812,0,219550,0
(주)국동,005320,2019/12,116180,0,223077,0
(주)국동,005320,2020/12,167078,0,253421,1407352
(주)국동,005320,2021/12,111711,1670162,226962,1670162
(주)국보,001140,2011/12,118305,0,130636,0
(주)국보,001140,2012/12,109184,0,122343,0
(주)국보,001140,2013/12,108994,0,117073,0
(주)국보,001140,2014/12,89860,0,97520,0
(주)국보,001140,2015/12,85267,0,91619,0
(주)국보,001140,2016/12,77774,0,87333,0
(주)국보,001140,2017/12,74662,0,78256,0
(주)국보,001140,2018/12,66930,0,71550,0
(주)국보,001140,2019/12,58296,0,89087,0
(주)국보,001140,2020/12,53289,0,109929,0
(주)국보,001140,2021/12,53418,0,96850,0
(주)금양,001570,2011/12,100919,0,109810,0
(주)금양,001570,2012/12,108276,0,122905,0
(주)금양,001570,2013/12,132045,0,156304,0
(주)금양,001570,2014/12,137946,0,158551,0
(주)금양,001570,2015/12,152450,0,159000,0
(주)금양,001570,2016/12,161002,1163043,168682,1179679
(주)금양,001570,2017/12,150809,1254707,180374,1270946
(주)금양,001570,2018/12,151676,1721470,205441,1784753
(주)금양,001570,2019/12,135915,1654151,172724,1657038
(주)금양,001570,2020/12,120928,909310,176170,912203
(주)금양,001570,2021/12,175521,1326516,217719,1329662
(주)금호에이치티,214330,2011/12,,,,
(주)금호에이치티,214330,2012/12,,,,
(주)금호에이치티,214330,2013/12,124006,0,124006,0
(주)금호에이치티,214330,2014/12,175222,1580651,179174,1641507
(주)금호에이치티,214330,2015/12,181780,2539699,203072,2897625
(주)금호에이치티,214330,2016/12,189734,0,208575,597537
(주)금호에이치티,214330,2017/12,165485,0,179708,626592
(주)금호에이치티,214330,2018/12,189250,0,209260,664412
(주)금호에이치티,214330,2019/12,221734,0,251095,735081
(주)금호에이치티,214330,2020/12,181174,0,219633,893154
(주)금호에이치티,214330,2021/12,197312,2155724,233986,2372879
(주)까뮤이앤씨,013700,2011/12,90048,268,,
(주)까뮤이앤씨,013700,2012/12,90977,0,,
(주)까뮤이앤씨,013700,2013/12,83569,0,,
(주)까뮤이앤씨,013700,2014/12,123568,26274,,
(주)까뮤이앤씨,013700,2015/12,132370,7081,,
(주)까뮤이앤씨,013700,2016/12,139708,100,,
(주)까뮤이앤씨,013700,2017/12,172177,312997,,
(주)까뮤이앤씨,013700,2018/12,116297,230520,,
(주)까뮤이앤씨,013700,2019/12,283421,347155,,
(주)까뮤이앤씨,013700,2020/12,161729,570694,,
(주)까뮤이앤씨,013700,2021/12,163687,532880,,
(주)나이스홀딩스,034310,2011/12,27907,0,194810,1167037
(주)나이스홀딩스,034310,2012/12,32479,0,211902,1543288
(주)나이스홀딩스,034310,2013/12,24586,0,754166,905735
(주)나이스홀딩스,034310,2014/12,24855,0,936827,3045525
(주)나이스홀딩스,034310,2015/12,30358,0,1090840,1954675
(주)나이스홀딩스,034310,2016/12,33693,0,1346411,2291037
(주)나이스홀딩스,034310,2017/12,37458,0,1450069,2285352
(주)나이스홀딩스,034310,2018/12,40325,0,1611892,4083072
(주)나이스홀딩스,034310,2019/12,44670,0,1877744,11247084
(주)나이스홀딩스,034310,2020/12,38981,0,2055514,18043935
(주)나이스홀딩스,034310,2021/12,43252,0,2449867,19901535
(주)남선알미늄,008350,2011/12,302411,692347,302411,692347
(주)남선알미늄,008350,2012/12,308547,1264670,,
(주)남선알미늄,008350,2013/12,353379,1228098,,
(주)남선알미늄,008350,2014/12,341293,1451172,,
(주)남선알미늄,008350,2015/12,350318,1885056,,
(주)남선알미늄,008350,2016/12,400734,1786486,,
(주)남선알미늄,008350,2017/12,400668,1732365,,
(주)남선알미늄,008350,2018/12,347835,1704626,347835,1704626
(주)남선알미늄,008350,2019/12,324782,1908936,324782,1908936
(주)남선알미늄,008350,2020/12,268475,1719644,268475,1719644
(주)남선알미늄,008350,2021/12,230344,1532964,230344,1532964
(주)남성,004270,2011/12,55212,457779,66156,457779
(주)남성,004270,2012/12,55617,349260,68020,349260
(주)남성,004270,2013/12,56628,379324,73072,379323
(주)남성,004270,2014/12,59274,414400,69060,414400
(주)남성,004270,2015/12,62237,431158,75865,431158
(주)남성,004270,2016/12,70870,540210,83724,540210
(주)남성,004270,2017/12,78336,593121,91992,593121
(주)남성,004270,2018/12,63605,704060,83252,704060
(주)남성,004270,2019/12,57820,702035,72953,702035
(주)남성,004270,2020/12,66948,687400,92534,666222
(주)남성,004270,2021/12,82098,638270,102320,638270
(주)넥센,005720,2011/12,239884,0,281034,0
(주)넥센,005720,2012/12,218800,0,285151,0
(주)넥센,005720,2013/12,223756,0,379858,0
(주)넥센,005720,2014/12,214828,0,354341,0
(주)넥센,005720,2015/12,193901,0,306141,0
(주)넥센,005720,2016/12,192728,0,321408,0
(주)넥센,005720,2017/12,212027,113162,314030,0
(주)넥센,005720,2018/12,341729,128278,1360025,0
(주)넥센,005720,2019/12,352221,199554,2291342,0
(주)넥센,005720,2020/12,353361,140399,1968536,0
(주)넥센,005720,2021/12,507421,218722,2403881,0
(주)넥솔론,110570,2011/12,588216,2328000,,
(주)넥솔론,110570,2012/12,376918,2452000,376918,2452000
(주)넥솔론,110570,2013/12,331820,2585000,331820,2585000
(주)넥솔론,110570,2014/12,261891,1497000,261891,1497000
(주)넥솔론,110570,2015/12,154259,61000,,
(주)넥솔론,110570,2016/12,154700,0,,
(주)노루페인트,090350,2011/12,360301,0,387059,122658
(주)노루페인트,090350,2012/12,388476,0,418645,394932
(주)노루페인트,090350,2013/12,397753,0,433477,219456
(주)노루페인트,090350,2014/12,415584,0,458148,213368
(주)노루페인트,090350,2015/12,419624,0,461647,237790
(주)노루페인트,090350,2016/12,432008,0,478936,145622
(주)노루페인트,090350,2017/12,479768,0,551410,407814
(주)노루페인트,090350,2018/12,537142,0,614726,294954
(주)노루페인트,090350,2019/12,564411,756975,647452,524709
(주)노루페인트,090350,2020/12,555014,444578,642935,130423
(주)노루페인트,090350,2021/12,646953,350445,730932,443646
(주)노루홀딩스,000320,2011/12,24611,422586,547974,117380
(주)노루홀딩스,000320,2012/12,25780,636472,585635,641279
(주)노루홀딩스,000320,2013/12,39806,581096,613234,987653
(주)노루홀딩스,000320,2014/12,35964,378197,669996,591262
(주)노루홀딩스,000320,2015/12,34672,559096,683481,856500
(주)노루홀딩스,000320,2016/12,81210,33702,690144,735392
(주)노루홀딩스,000320,2017/12,42262,18465,771302,564369
(주)노루홀딩스,000320,2018/12,32517,106525,835993,1280235
(주)노루홀딩스,000320,2019/12,29789,117961,884292,6149791
(주)노루홀딩스,000320,2020/12,19069,106775,848027,5663263
(주)노루홀딩스,000320,2021/12,21744,118485,955214,5729182
(주)녹십자,006280,2011/12,698866,58671000,767912,60158000
(주)녹십자,006280,2012/12,715597,69209000,811774,70952000
(주)녹십자,006280,2013/12,793754,71065000,888168,73615000
(주)녹십자,006280,2014/12,854258,74160000,975327,76990000
(주)녹십자,006280,2015/12,912911,92509000,1047812,98210000
(주)녹십자,006280,2016/12,1033114,101893000,1197904,112283000
(주)녹십자,006280,2017/12,1098479,96814000,1287916,108639000
(주)녹십자,006280,2018/12,1141423,104707000,1334878,122029000
(주)녹십자,006280,2019/12,1146094,103108000,1369710,126673000
(주)녹십자,006280,2020/12,1227761,113053000,1504115,137987000
(주)녹십자,006280,2021/12,1170305,112742000,1537826,146030000
(주)녹십자홀딩스,005250,2011/12,34013,0,817953,59848000
(주)녹십자홀딩스,005250,2012/12,30843,0,856575,70654580
(주)녹십자홀딩스,005250,2013/12,34468,0,938298,72961000
(주)녹십자홀딩스,005250,2014/12,36776,0,1044768,75014000
(주)녹십자홀딩스,005250,2015/12,47792,0,1132877,95507000
(주)녹십자홀딩스,005250,2016/12,98335,0,1354466,109210000
(주)녹십자홀딩스,005250,2017/12,115366,0,1465489,103749000
(주)녹십자홀딩스,005250,2018/12,140084,0,1548715,122405000
(주)녹십자홀딩스,005250,2019/12,63553,0,1524799,126347000
(주)녹십자홀딩스,005250,2020/12,78785,0,1719326,143311000
(주)녹십자홀딩스,005250,2021/12,73934,0,1840559,147282000
(주)농심,004370,2011/12,1970686,5529085,2170883,5779115
(주)농심,004370,2012/12,1958918,5007298,2175711,5318043
(주)농심,004370,2013/12,1870807,4945730,2086651,5356029
(주)농심,004370,2014/12,1801320,4761424,2041703,5110278
(주)농심,004370,2015/12,1878665,4410919,2181624,5775392
(주)농심,004370,2016/12,1862187,4942308,2217015,5896940
(주)농심,004370,2017/12,1855364,5214038,2208261,5842671
(주)농심,004370,2018/12,1857814,4567456,2236436,5250348
(주)농심,004370,2019/12,1905694,4814902,2343943,5521787
(주)농심,004370,2020/12,2105700,4340586,2639796,4994752
(주)농심,004370,2021/12,2102582,4526824,2662983,5202108
(주)농심홀딩스,072710,2011/12,19810,0,323877,976641
(주)농심홀딩스,072710,2012/12,19995,0,314201,680531
(주)농심홀딩스,072710,2013/12,19995,0,357018,888568
(주)농심홀딩스,072710,2014/12,20135,0,387375,1512287
(주)농심홀딩스,072710,2015/12,17035,0,449116,1653215
(주)농심홀딩스,072710,2016/12,19090,0,497828,1510602
(주)농심홀딩스,072710,2017/12,19090,0,496615,1429148
(주)농심홀딩스,072710,2018/12,18121,0,543243,1126509
(주)농심홀딩스,072710,2019/12,18121,0,536687,1562192
(주)농심홀딩스,072710,2020/12,19291,0,583575,1240443
(주)농심홀딩스,072710,2021/12,19291,0,641496,1553904
(주)다우기술,023590,2011/12,167579,0,760690,0
(주)다우기술,023590,2012/12,200446,2759448,759180,0
(주)다우기술,023590,2013/12,213103,2982090,752247,0
(주)다우기술,023590,2014/12,238937,3394395,782979,0
(주)다우기술,023590,2015/12,251318,1836012,1049709,0
(주)다우기술,023590,2016/12,214672,1975246,1153420,0
(주)다우기술,023590,2017/12,181904,1922514,1351214,0
(주)다우기술,023590,2018/12,192269,2275221,2210007,0
(주)다우기술,023590,2019/12,221309,2437710,2901833,0
(주)다우기술,023590,2020/12,246162,2346183,4732935,0
(주)다우기술,023590,2021/12,272897,4048060,6086980,0
(주)다이나믹디자인,145210,2011/12,127684,278742,175307,278742
(주)다이나믹디자인,145210,2012/12,138250,207405,192336,207405
(주)다이나믹디자인,145210,2013/12,141408,216070,220665,237063
(주)다이나믹디자인,145210,2014/12,146402,235477,247075,235476
(주)다이나믹디자인,145210,2015/12,132223,384223,227815,384223
(주)다이나믹디자인,145210,2016/12,125808,0,204284,0
(주)다이나믹디자인,145210,2017/12,100374,504675,165350,498155
(주)다이나믹디자인,145210,2018/12,75650,573093,120811,566328
(주)다이나믹디자인,145210,2019/12,59018,684143,99404,681369
(주)다이나믹디자인,145210,2020/12,42506,825358,76784,825358
(주)다이나믹디자인,145210,2021/12,27513,433887,52955,433887
(주)다함이텍,009280,2011/12,6844,0,10166,0
(주)다함이텍,009280,2012/12,5625,0,12522,0
(주)대교,019680,2011/12,818474,0,932829,0
(주)대교,019680,2012/12,771528,0,869494,0
(주)대교,019680,2013/12,756756,0,839582,0
(주)대교,019680,2014/12,744779,0,810557,0
(주)대교,019680,2015/12,750318,0,813208,0
(주)대교,019680,2016/12,759845,0,820717,0
(주)대교,019680,2017/12,756770,0,812203,0
(주)대교,019680,2018/12,705494,0,763142,0
(주)대교,019680,2019/12,700272,0,761939,0
(주)대교,019680,2020/12,586646,0,627006,0
(주)대교,019680,2021/12,593166,0,638395,0
(주)대구백화점,006370,2011/03,179163,0,,
(주)대구백화점,006370,2012/03,173902,0,,
(주)대구백화점,006370,2013/03,162019,0,,
(주)대구백화점,006370,2014/03,161637,0,171072,0
(주)대구백화점,006370,2015/03,149405,0,158152,0
(주)대구백화점,006370,2016/03,149710,0,158291,0
(주)대구백화점,006370,2017/03,130249,0,137288,0
(주)대구백화점,006370,2018/12,106227,0,119956,0
(주)대구백화점,006370,2019/12,95647,0,101484,0
(주)대구백화점,006370,2020/12,85152,0,91110,0
(주)대구백화점,006370,2021/12,75955,0,81794,0
(주)대덕,008060,2011/12,655724,1377198,656457,1812369
(주)대덕,008060,2012/12,750970,2559413,751113,3401547
(주)대덕,008060,2013/12,737186,1910650,737186,3440850
(주)대덕,008060,2014/12,690942,2305964,,
(주)대덕,008060,2015/12,512597,1467226,,
(주)대덕,008060,2016/12,490868,688240,,
(주)대덕,008060,2017/12,512147,302836,,
(주)대덕,008060,2018/12,590732,307573,592072,307573
(주)대덕,008060,2019/12,1060558,688955,1072246,688955
(주)대덕,008060,2020/12,5793,0,3363,0
(주)대덕,008060,2021/12,13869,0,1371709,3960707
(주)대동,000490,2011/12,503098,6451293,619097,6671922
(주)대동,000490,2012/12,473786,6661906,563460,6862019
(주)대동,000490,2013/12,509380,7457774,614567,7976611
(주)대동,000490,2014/12,505158,6370487,603238,6720910
(주)대동,000490,2015/12,462238,5476946,583473,5517190
(주)대동,000490,2016/12,463776,5689566,585414,5700861
(주)대동,000490,2017/12,453491,3564642,610103,3631230
(주)대동,000490,2018/12,475867,4945433,654760,5844834
(주)대동,000490,2019/12,620448,8258972,832931,9033996
(주)대동,000490,2020/12,637485,8185161,895751,9343327
(주)대동,000490,2021/12,886115,9716210,1179193,11114909
(주)대성합동지주,005620,2011/12,28916,0,1716371,5147376
(주)대성합동지주,005620,2012/12,30141,0,1817310,4759799
(주)대성합동지주,005620,2013/12,30325,0,1817285,5198204
(주)대성합동지주,005620,2014/12,31027,0,1180814,1014349
(주)대성합동지주,005620,2015/12,31668,0,1010077,773647
(주)대성합동지주,005620,2016/12,36451,0,852585,317325
(주)대양금속,009190,2011/12,146018,752002,146313,752002
(주)대양금속,009190,2012/12,99832,577641,105129,577641
(주)대양금속,009190,2013/12,112822,263179,113652,263179
(주)대양금속,009190,2014/12,122086,209733,122339,209733
(주)대양금속,009190,2015/12,121554,103074,,
(주)대양금속,009190,2016/12,146248,114549,,
(주)대양금속,009190,2017/12,172877,104058,,
(주)대양금속,009190,2018/12,165044,63540,,
(주)대양금속,009190,2019/12,151598,63899,,
(주)대양금속,009190,2020/12,140495,54919,,
(주)대양금속,009190,2021/12,203424,63103,,
(주)대우건설,047040,2011/12,7031864,19217000,7019592,19217000
(주)대우건설,047040,2012/12,8180270,17223000,8223433,17223000
(주)대우건설,047040,2013/12,8417075,16120000,8782196,16120000
(주)대우건설,047040,2014/12,9853092,12683000,9995023,12683000
(주)대우건설,047040,2015/12,9877475,14357000,9935734,14357000
(주)대우건설,047040,2016/12,10964616,13958000,11105930,13958000
(주)대우건설,047040,2017/12,11332056,11102000,11766840,11102000
(주)대우건설,047040,2018/12,10204675,12667000,10605494,12667000
(주)대우건설,047040,2019/12,8091939,13768000,8651852,13768000
(주)대우건설,047040,2020/12,7637256,13905000,8136706,13905000
(주)대우건설,047040,2021/12,8085720,14921000,8685208,14921000
(주)대웅,003090,2011/12,45481,9528348,294259,11105209
(주)대웅,003090,2012/12,44303,7932671,320771,8099621
(주)대웅,003090,2013/12,43621,8184948,843315,23019938
(주)대웅,003090,2014/12,46087,9274344,893953,27461074
(주)대웅,003090,2015/12,50148,9170508,996816,40865077
(주)대웅,003090,2016/12,49222,8482446,1014966,112694144
