,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율,target_3
3145,0.9595299027545544,0.5298747387854281,-0.3334787984746004,-0.5713446732641044,0.3433902777396267,0.1570822650676838,-0.0540598546862505,0.0
3146,1.0264352345437553,-0.6497181497363488,-0.4619097556037856,-0.0437006217540722,0.6186963114671812,2.6759222584762785,0.1147219255900667,0.0
3147,0.0988018505475373,-0.7089805974301823,-0.4116543554806945,0.0140104463798375,0.2188332138544329,2.0200826504628497,-0.1455976924512593,0.0
3148,0.2543115406521665,-0.5146506010072147,-0.4037572993892804,0.1912658699339889,0.3556131671863046,0.4962967749995323,0.1229506722307644,0.0
3149,1.4459497473841505,-0.1580711935109929,-0.5058051351133566,0.162410335867034,0.8302687073656294,0.9331383417030492,0.1420564854488283,0.0
3150,1.5960346808572226,-0.1261053515290436,-0.4973961134150096,0.0675992953613251,0.7045475587712282,1.2849295589770746,0.07187304264326,0.0
3151,-0.3297539233454522,-0.325793118980367,-0.499020043494535,0.2613435955251652,0.1850747572874178,1.5296736204507158,-0.2963497507436284,0.0
3152,-0.2664650959772892,-0.4961618711276525,-0.4891864287342587,0.2737102529824314,0.0494588886647536,1.6772287677878623,0.1476047424445582,0.0
3153,-0.0946811359779896,-0.511247486813731,-0.3242588175669066,0.3314213211163412,0.1198860135718024,1.0410007695285215,0.221333059714798,0.0
3154,-0.4346325515555509,-0.5140005657044877,-0.2216442726381623,0.7024210448343327,0.0017314155872494,0.3130000927579559,-0.1995585431080556,0.0
3155,-0.1561617111356336,-0.553112805022813,0.2159472930370726,0.7189099214440212,0.0570254392746018,0.788953963756232,0.4145698120839571,0.0
3156,-1.54851591323522,-0.6965578762479571,0.0321124330326009,1.2918983836306968,-0.4898033528755828,0.1180774672721191,-2.55983199344563,0.0
3157,-1.5810644530245612,-1.147296092626393,0.7167790070042155,1.988553420390036,-0.8125458385033395,-0.4728575463590306,-1.0270230057812804,0.0
3158,-1.2157975064997344,-1.5922245915220092,0.6862600146068949,1.9061090373415936,-1.1975668560736932,-1.2059266226917624,0.1160771696059241,0.0
3159,-0.2917806269245544,-1.5702410592791305,0.0777518436141333,1.0651763302474797,0.0436384651187165,-0.102327196991507,0.524044844767219,0.0
3160,0.0228552577057417,-1.545933897712267,-0.4431503665027432,0.4014990467075174,0.3445543624488341,-1.083467544864818,0.1862564349683555,0.0
3161,0.5635226686509058,-1.3348154314688667,-0.4594153554343335,-0.1921005112412688,0.3372788330162877,0.8636713193005509,0.2202399368880767,0.0
3162,-0.5033461355552707,-0.9708373358923392,0.0905941186734172,1.8442757500552616,-0.2462186274739305,-0.3691942296849576,-0.2781698439629731,0.0
3163,-1.0277392766057645,-0.8958587282501984,0.8306160078404458,1.526864875318758,-0.0430858457172361,2.405156687249831,-1.1899461754556626,0.0
3164,-1.5268168867089926,-1.090858774360056,1.8764808071100607,2.223519912078097,-0.5581933295415187,0.0498928047873102,-0.5508721713882104,0.0
3165,-1.6805183246031028,-1.6911378224122553,1.444918874742086,2.6233751698630434,-1.79968967191123,-1.5490386843654933,-0.0650996109853203,0.0
3166,-1.1507004269210526,-1.6935916786677707,1.411912525153296,2.05450892682879,-2.182964562417772,-1.669610557887421,0.1734089044185486,0.0
3167,0.1060348593896131,-1.5767229109550678,-0.3668280732344612,0.7724987704255087,0.6571111068710259,-0.5643026473160895,0.7732576438640234,0.0
3168,-0.4563315780817782,-1.6451479008172625,-0.0863853722637739,0.0758437336661694,-0.489512331698281,0.1946920294343119,-0.2651275764462374,0.0
3169,-0.7366106707122145,-0.9378382243783252,1.7413190741724478,0.1871436507815668,-0.1900515402546726,-0.3513163938066168,-0.3877167108386619,0.0
3170,-0.5431276841866876,-1.0374120272718,1.7236551138251732,0.2448547189154766,-0.5878774896263078,-0.9521695596367984,1.3910899736462876,0.0
3171,-0.6407733035547105,-0.9782086965568032,3.909512912348133,0.2283658423057881,0.1163937594441801,-0.8064512520573104,-0.2597945466735634,0.0
3172,-0.3315621755559712,-0.6259378870471705,1.325990998481762,0.063477076208903,-0.197327069687219,-0.9011721859854516,1.6205475520055417,0.0
3173,-0.1543534589251146,-0.6500055049786031,1.983089007136143,-0.1179005664976705,0.0037685638283624,0.0153973446210847,0.1072368568357333,0.0
3174,-0.0910646315569517,-0.653913672649701,1.524563235905212,-0.1261450048025147,0.0613907569341296,0.2084084394564813,0.0266167529262679,0.0
3175,-0.049474830715016,-0.6289422570145651,1.968578744646604,-0.1261450048025147,0.0675022016574686,-0.8676087136430042,-0.0178458182851029,0.0
3176,-0.0187345431361939,-0.1181869758655932,-0.358914249561525,-0.455922536996285,0.0811801969906557,-0.1263890529737501,1.834534352529212,0.0
3177,-1.105494121658079,-0.2385598728526911,-0.2281468447656483,-0.3858448114051087,-0.1827760108221263,-0.4320625077017345,-0.5626234333586185,0.0
3178,-1.1615499401841662,-0.371103307196639,-0.1594709495660418,-0.266300455984867,-0.1836490743540318,-0.1137048633734228,-0.0826431040203272,0.0
3179,-0.8451058033433511,-0.3143028934504177,-0.264882331555669,-0.1632449771743139,0.0017314155872494,-0.5748193446678362,0.1860107164659457,0.0
3180,-3.6750205128054976,-1.0034298424350585,-0.3227640693065414,-0.200344949546113,-1.0951274016634402,-0.9431844096500516,-5.671339043952898,0.0
3181,-3.2555059999651026,-2.3019408066270834,-0.2542190541917811,-0.134389443107359,-2.3785307935646185,-1.3718725143647506,0.0510151211045467,0.0
3182,0.4333285094935419,-0.3682978118574886,-0.0875647692020872,0.1211881443428128,0.2429879715704868,-0.48765047472042,-0.121903009315404,0.0
3183,0.2018722265471171,-0.3152048115866651,-0.0003778329080487,0.1005770485807021,0.1449138348197619,-0.1723199577177048,-0.1063204847483933,0.0
3184,-0.049474830715016,-0.3084281720432623,0.0678580022921508,0.09645482942828,0.0293784274309256,-0.2500052091581147,-0.1256805413459759,0.0
3185,0.3465324033886325,-0.4402422601720613,-0.0310894911935115,0.129432582647657,-0.2630978557574381,1.9387991356999e-05,0.1791325338239852,0.0
3186,0.2832435760204696,-0.3770201884131236,-0.0996859049820896,0.0840881719710136,0.2229075103366589,0.0165662180626345,-0.0413635811046031,0.0
3187,-0.0386253174519023,-0.3604678098958092,-0.1595567141502624,0.0799659528185915,0.1518983430750064,0.164778061661469,-0.1300537125090772,0.0
3188,-0.2284917995563913,-0.3430188774698152,0.0443647200949883,0.0717215145137472,0.0514960369058666,-0.3757028386494732,-0.1246362243568823,0.0
3189,0.2109134875997118,-0.348743646495578,-0.3791320135247972,0.1830214316291447,0.212721769131094,0.0644676207837247,-0.1018561978401376,0.0
3190,-0.5883339894496612,-0.4561056677993701,-0.2683568886991747,0.1830214316291447,-0.1376677283403388,0.0187019016085793,-0.323214772534183,0.0
