,회사명,거래소코드,회계년도,산업군,target_3,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율
426,(주)에스제이엠,123700,2021,제조업,0.0,-0.0946811359779896,0.8142655927434351,-0.3751282613636424,-0.493022509368084,0.0398551898137924,0.130632068850809,0.0085550804628426
427,(주)에스제이엠홀딩스,25530,2019,도매 및 소매업,0.0,-0.3152879056613006,0.4407740600758413,-0.2492265099303029,-0.8557777947812312,0.0596446298703185,0.0972207392310185,0.7926539371663965
428,(주)에스제이엠홀딩스,25530,2020,도매 및 소매업,0.0,-0.3189044100823385,0.4518485056182,-0.2013643790439208,-0.8351666990191206,0.0218118768210774,-0.2956043376982678,-0.0307995574725261
429,(주)에스제이엠홀딩스,25530,2021,도매 및 소매업,0.0,-0.2465743216615808,0.3835311471459123,-0.242401841759835,-0.7156223435988789,0.0250131097713978,0.1010721890367001,0.0393183862147502
430,(주)에스지글로벌,1380,2019,제조업,0.0,-0.3496446976611606,0.0923791087759323,-0.3092482764174843,0.1376770209525013,-0.0198041515330877,-0.1581890008535647,-0.1204496897258853
431,(주)에스지글로벌,1380,2020,제조업,0.0,-0.2646568437667703,0.0815127961417419,-0.3607143887615947,-0.0395784026016501,-0.0890671917309291,-0.4315239720894178,0.0421306408830447
432,(주)에스지글로벌,1380,2021,제조업,0.0,-0.749268436185847,0.0576502604807837,-0.3601068233224253,0.5334100595850254,-0.1682249519570335,-0.6266994715821675,-0.4024819529228001
433,(주)에스지세계물산,4060,2019,도매 및 소매업,0.0,-0.6660888345019756,-0.1425979076720187,-0.454307442414465,-0.1302672239549369,0.1030067852882948,-1.0852759802498189,-0.3217384196760711
434,(주)에스지세계물산,4060,2020,도매 및 소매업,0.0,-2.047593523338449,-0.2152682835036282,-0.4176538892457591,-0.3116448666615105,-0.1871413284816541,-0.6941999116638015,-13.723422831608511
435,(주)에스지세계물산,4060,2021,도매 및 소매업,0.0,-0.973491710290196,0.2043765608951271,-0.4512427335102675,-0.6084446456359036,0.5223683017802673,0.5978174469538866,0.2151602113291015
436,(주)에스피씨삼립,5610,2019,제조업,0.0,0.176556695599852,-0.0801143472389517,-0.2493991745449889,-0.2704226751372892,0.1475330254154786,3.094684515764691,-0.1076294321191313
437,(주)에스피씨삼립,5610,2020,제조업,0.0,0.0825275806528668,-0.126750963298285,-0.1760120711728486,-0.2415671410703343,-0.1528008295600352,-0.354628318965323,-0.0081864451608075
438,(주)에스피씨삼립,5610,2021,제조업,0.0,0.2995178459151401,-0.0655100084553756,-0.1647771155582441,-0.2827893325945556,0.3320404518248543,-0.0863861145963466,0.0592266862102383
439,(주)에이블씨엔씨,78520,2019,제조업,0.0,-0.6136495203969263,0.0387236353483969,-0.4005789308027543,-0.4682891944535512,-0.1516367448508278,0.3813039081890176,0.3214704577419012
440,(주)에이블씨엔씨,78520,2020,제조업,0.0,-4.268127237855711,-0.4532163568672692,-0.44358652546601,-0.361111496490576,-1.309027966980303,-2.6448275400212773,-12.482976424562969
441,(주)에이블씨엔씨,78520,2021,제조업,0.0,-2.4996565759681846,-1.0594711744500414,-0.4553472398644724,-0.3446226198808875,-0.969406253069039,-1.6558965854517953,0.1822671828129083
442,(주)에이엔피,15260,2019,제조업,0.0,-1.525008634498474,-1.4277219395817964,0.1669154107630575,0.4715767722986935,-0.3960945337843857,-1.0719173191014812,-0.1643082009789095
443,(주)에이엔피,15260,2020,제조업,0.0,-2.5665619077573854,-2.3872676642339803,-0.0727222752679503,0.3396657594211855,-1.5069223675455643,-1.5151030219425887,-0.2871247962831778
444,(주)에이엔피,15260,2021,제조업,0.0,-3.02224146480816,-1.7516462659473098,-0.2766810270475219,0.3520324168784519,-1.0212080226287692,-1.491390593057631,-0.0475149266241492
445,(주)에이프로젠,7460,2019,제조업,0.0,-0.6064165115548505,-1.1513863072301695,-0.4954393407633704,2.017408954456991,-0.1725902696165614,3.366797627883896,0.1691917637565523
446,(주)에이프로젠,7460,2020,제조업,0.0,-0.5973752505022558,-1.2937572870109286,-0.4737181970563819,-2.253210087452332,-0.4964968399535254,1.3712549784122037,0.1417553521091279
