,EBITDA마진율,누적수익성비율,TMD,자기자본순이익률,금융비용부담률,정상영업이익증가율,target_3
44,3.4021189168734685,1.8537937627839969,-0.5720859215101638,0.3116280364548446,-1.6641091260644805,-0.0718977019752025,0.0
45,4.011256032641738,1.8210102021231167,-0.5676380004491474,0.3596139884731031,-1.6516588141143247,0.0660678731679938,0.0
46,4.133442910445314,1.890259016444336,-0.5700610215889046,0.3834560652620492,-1.3570014312939682,-0.0413681616249231,0.0
47,3.7618249817843057,1.9624485901817603,-0.5709750350328303,0.3354701132437907,-1.373601847227509,-0.109887046423907,0.0
48,3.3949216765986034,2.003997180366284,-0.5703086451406081,0.1975482259963433,-1.672409334031251,-0.1276743118611475,0.0
49,0.9169762111087512,-1.2349249478104356,-0.4249390786409081,-0.0106926978564765,-0.1742217960291568,-0.2829559322870875,0.0
50,0.0918303071126804,-1.42638768374609,-0.4666022990154518,-0.2690321628101197,-0.2779743956137894,-0.2986369619855107,0.0
51,-0.5902822711357368,-1.3805334711190478,-0.3966076476111163,-0.0900656876728412,-0.1161203402617626,-0.6497524486542412,0.0
52,0.1307567268034731,-1.1630735965423051,-0.5386276837318793,0.0985583375561623,-0.3070251234974865,2.205279592588702,0.0
53,0.8889332983866864,0.3045516483693328,-0.086093955684053,0.1685755757211683,0.1453362106915114,0.1933576854378627,0.0
54,0.5535632580006183,0.5316523561544653,-0.2342636463269337,0.2126381480146636,0.3196405779936941,0.1240484462476445,0.0
55,0.4606449319256259,0.4208257421498888,-0.2538705780245933,0.0870899968222388,0.195137458492135,-0.139474865981492,0.0
56,0.1430571353437384,0.308101199050064,-0.2113191637412196,0.0689820904002545,0.195137458492135,-0.1218895127047583,0.0
57,-0.0091570288475095,0.3417512734040811,-0.2700898049909966,0.0608335325103615,0.0913848589075024,-0.1482663175657178,0.0
58,0.1009648416161129,0.3393735080521169,-0.265882663790178,0.1202878252625435,0.1743869385752085,-0.0859100279402439,0.0
59,0.4120419056603288,0.3267228591597564,-0.3979306782815264,0.0372932541617819,0.1245856907745849,0.2274720464611158,0.0
60,-0.0911042592966181,0.5653696878314899,-0.3478504730067558,0.1076122907671544,-0.3941773071485779,-0.0102553419422116,0.0
61,-0.0172332083242864,0.4209051302156711,-0.3712423770796104,0.1311525691157341,-0.3526762673147249,0.1033175871871573,0.0
62,-0.0013334574795137,0.3021198791853008,-0.4257745002032004,0.0928241671892005,-0.203272523912854,-0.1771968093305494,0.0
63,0.0150906227839946,0.4405965155686738,-0.4500801716872863,0.200264411959641,-0.2198729398463952,0.2466558055310977,0.0
64,0.2619745356728438,0.6316310393839334,-0.4935859953372092,0.451058915904124,-0.3070251234974865,0.281949992880143,0.0
65,0.0588498198478894,0.5598235249294172,-0.4845327563039369,0.2681690610420822,-0.3360758513811837,-0.0402277858771739,0.0
66,0.0116394868013997,0.5071242941813786,-0.425622056060163,0.2228992949871214,-0.2281731478131658,-0.1113402307373482,0.0
67,0.4478721262508831,0.5986389676913002,0.5585153148782488,-0.093687268957238,2.0543840430487506,-0.3112347892314309,0.0
68,1.3386086091890224,0.6883433753795459,0.1354018246135493,0.0143565726939351,1.2409636623052314,1.4473988013550652,0.0
69,1.321619667407643,0.7480472908648883,-0.2028872552696653,-0.0016387446454843,1.1455112706873696,-0.1130920312976606,0.0
70,1.377808578458067,0.7659065809948143,-0.2236108224965754,0.0212979368223624,0.7346509763322244,0.0471374324857854,0.0
71,1.3996864246858656,0.8366091814234485,-0.1509672757006395,0.076828849849781,0.4233931775783267,-0.0126163884648415,0.0
72,0.983798245725192,0.3466635907161912,-0.5314349841024559,0.2485521624182659,-0.1991224199294687,-0.2045679456202324,0.0
73,1.5482522664114775,0.5709455618652857,-0.5349710841571536,0.3445240664547828,-0.1949723159460833,0.1624188520926428,0.0
74,1.027117562595524,0.5646764652672237,-0.5092659183587085,0.2168633261797932,-0.2240230438297805,-0.1689797426995278,0.0
75,-0.2569594927499086,0.4346325268932398,-0.2670543969757454,-0.0106926978564765,0.1079852748410437,-0.2179332321588247,0.0
76,0.0979432305496435,0.4046349553671407,-0.3696482769467193,0.137792134803795,-0.1368708601786891,0.7250559615653713,0.0
77,0.017043868300364,0.5060983594503682,-0.3973187960052407,0.1097248798497193,-0.1576213800956156,0.0440601274588345,0.0
78,-0.4066245579683842,0.4390058420430873,-0.3430223889018313,-0.025179022994064,-0.1700716920457715,-0.2544776256281242,0.0
79,-0.3343945210786935,0.3953885700989977,-0.395023130762978,0.0258249134278585,-0.1700716920457715,0.1615588170776047,0.0
80,-0.4270676562878481,0.356042454253841,-0.409281638937123,0.000172045996714,-0.0953698203448361,-0.1712383569183283,0.0
81,0.0095861015420286,0.2704681575748336,-0.3548762003801206,0.1432245067303903,-0.0040675327103594,0.5781364797254017,0.0
82,-0.1374216069992844,-0.6329025129078826,-0.4078894350552485,-0.018539457306003,-0.1576213800956156,2.764920584234403,0.0
83,0.3382770141411411,-0.4170502380461041,-0.4195150066814979,0.235273031042144,-0.2489236677300923,0.5404903435513204,0.0
84,0.3679303230080315,-0.291280463449358,-0.4169455842676469,0.3203801912254704,-0.3858770991818073,0.0029477769662502,0.0
85,-0.1158666842670746,-0.0677342919760376,-0.469940190910198,0.2047913885651371,-0.423228035032275,-0.1510316037780458,0.0
86,-0.017333467984972,0.0712378229668355,-0.4944515547894289,0.2989525019594556,-0.3817269951984219,-0.2884031092100513,0.0
87,-0.053625997567156,-0.0095232167480066,-0.4479126123053334,-0.1220563223516802,-0.3443760593479543,-0.2048310522876995,0.0
88,-0.1883022391158805,0.0755296580559251,-0.4576007573032743,0.0327662775562858,-0.1410209641620744,0.1266267406414007,0.0
89,2.8304706680842524,1.1184863628120143,-0.4136426105435051,0.3249071678309664,-1.9380159889679105,-0.0705018007078846,0.0
90,2.644407886506619,1.3534225214791853,-0.4732570346929255,0.2416107982898385,-1.1162954002576206,-0.0842142107609469,0.0
91,2.808027851120712,1.5654087178825404,-0.4866339019977396,0.2391964107669072,-1.435853406978289,-0.0346796986166953,0.0
92,2.7678573276344247,1.819886806435199,-0.5066859827267994,0.2123363495742972,-1.813512869466352,-0.0473236705310157,0.0
93,2.790054238675085,2.072864933302558,-0.5365247666398436,0.2035841948036714,-2.1040201483033227,-0.0545028453913825,0.0
94,-0.3614458965950496,-1.1989836862185397,1.4948829211955683,0.9188464984720528,0.016682987206567,-0.1270576295907647,0.0
95,-0.2746795769443764,-0.8073074322574336,-0.2089169970284872,1.1636050336092076,0.0042326752564111,0.2614217394806883,0.0
96,-0.1616463326400318,-0.6302913065196194,-0.2006820596280425,0.4721848067297724,0.1079852748410437,-0.1118992438279087,0.0
97,-0.1653608137843306,-0.5619433663981059,-0.1361288686444167,0.3961315997574382,8.257127302584377e-05,0.0273939624094923,0.0
98,-0.7740172927771592,-0.813576090670803,-0.1244087599500308,-0.6293795006076081,0.1328858987413555,-0.6452311986144154,0.0
99,-0.5401381853877507,-0.7898303380353198,0.0111268740926816,0.0843738108589412,0.0125328832231817,0.695760104654689,0.0
100,-0.3255622690882522,-0.3321726768090264,0.9535504805972274,-0.1347318568470692,0.1577865226416674,-0.1372657627805415,0.0
101,-0.3561904980965373,-0.4821857205305749,1.199998993250378,-0.4220439720758874,0.0830846509407318,-0.2323259303615657,0.0
102,-0.6952775988044672,-0.7247555757305622,0.9963615001507948,-0.8578409199649771,0.1826871465419791,-1.6841130328897918,0.0
103,-0.7584205159112682,-0.875731512636765,0.3785494846259539,-0.6474874070295924,0.1411861067081261,-0.0644842349749401,0.0
104,-0.5521778383183195,-1.037080570982127,0.3254082803282628,-0.8198143164788101,0.1660867306084379,0.3542521432335191,0.0
105,-0.9878044937583088,-1.166519907729574,0.4616684995107933,-0.5735467891398229,0.1702368345918232,-7.74379677921805,0.0
106,-1.2249653991099267,-1.5741449688875422,-0.0488430874837242,-0.7935578521669326,0.0830846509407318,-0.1871661188692539,0.0
107,0.0075225726500948,-0.6268804686131487,-0.0051212488940959,0.1927194509504808,0.8052027440497745,-0.0746242814291324,0.0
108,-0.2197034781807955,-0.6981700121711198,0.0817798014403494,-0.0112962947372093,0.4150929696115561,-0.1117288907510967,0.0
109,-0.0945253589625569,-0.769113139057602,0.0591078930114559,-0.0632056264802311,0.344541201894006,-0.0883780558452011,0.0
110,0.0243252041589888,-1.0049635888007125,-0.2275378937038017,-1.41345184867953,0.3652917218109325,0.2352311450095905,0.0
111,-0.1993578729954363,-0.6560939686101562,-0.2039756842672643,1.1874471103981536,0.3030401620601529,-0.0244563496677745,0.0
112,-0.2091894127550127,-0.3145209323068759,-0.2238601948309538,0.8449058805822834,0.1992875624755203,-0.0450423864534821,0.0
113,0.6386902640964773,0.7662493332687166,-0.2557710298502674,0.2856733705833338,-0.1659215880623862,-0.1687693168958312,0.0
114,0.4563475511851732,0.952159846535046,-0.2253799888957667,0.1124410658130169,-0.1866721079793127,-0.1985441739667787,0.0
115,0.0997365939940781,0.3037236668838631,-0.1896931980690574,0.1625396069138402,0.1079852748410437,0.0104880930517668,0.0
116,0.0303871685096802,-1.008991476361796,4.924384246138968,-0.3782831982227586,3.029658479144296,0.3339075826943253,0.0
117,-0.7325819641843586,-1.21528773242517,1.782870826202948,-1.0319786200563932,3.477869709349909,-0.5412868532431795,0.0
118,-0.3300685651326891,-0.9800952852223076,0.3874856334698729,0.1429227082900239,1.9257308195638063,1.3183652980769112,0.0
119,-0.2330158485068687,-0.8603403327466065,-0.1245438763186951,0.3273215553538977,0.2698393301930705,0.100771138963812,0.0
120,-0.2093681884888147,-0.8083307468067197,-0.0428229082482642,0.1471478864551536,0.0789345469573465,-0.0173061128635954,0.0
121,0.106401833474502,-0.5989671647525885,-0.0635789851354494,0.406392746729896,-0.0165178446605153,0.4256372209534347,0.0
122,-0.1284354108059244,-0.5452688800918898,-0.1830612353680195,0.0327662775562858,0.1453362106915114,-0.2830321675331188,0.0
123,0.1785667601839205,0.3917173365360006,-0.4595820910220763,0.3092136489319134,-0.7303357298027875,-0.0697825277081474,0.0
124,-0.5407203182067939,-0.2975003662539405,-0.3249236618287017,0.1571072349872449,-0.2406234597633217,-0.0636296680733446,0.0
125,-0.5209065233157726,-0.2626228059910408,-0.398251817403765,0.12813458471207,-0.3194754354476424,0.0466013626674536,0.0
126,-0.4815646956676067,-0.227514420025254,-0.3111684102342616,0.265754673519151,-0.3070251234974865,0.0920625784660014,0.0
127,-0.470000309297419,-0.2887743522974033,-0.1284565956144149,0.2222956981063886,-0.2945748115473306,-0.0690721149875144,0.0
128,-0.5683312027251773,-1.0292478900253206,0.3567562558035377,-1.006023954184882,0.2573890182429146,-0.7377360672193989,0.0
129,-0.0059519237525923,-0.8908133182905381,0.1370815844817348,0.3852668559042476,0.0457337150902642,1.6347170341478916,0.0
130,0.0318478949759802,-0.645615217296108,-0.2554000202317856,0.6155390659038151,-0.066319092461139,-0.0470334361652382,0.0
131,0.1218562882074822,-0.5214641750481175,-0.1926050872033133,0.4157484983812545,-0.1700716920457715,0.0302278952014891,0.0
132,0.2213835888908888,-0.2803727801301189,-0.2283456006391752,0.4899909147113903,-0.2613739796802482,0.1007176387648388,0.0
133,0.1160748581594894,0.0378401218927112,-0.2199625395111,0.4296312266381092,-0.2655240836636335,-0.1098940540015725,0.0
134,-0.1365726126565238,0.2736772206458183,-0.4686851034581198,0.3955280028767054,-0.2696741876470188,-0.2629767732167063,0.0
135,0.2194404989577242,-0.0600288935160333,1.065022277620926,-0.295288627121997,2.705950368440244,0.2812518345022752,0.0
136,0.133784913291014,-0.0341492850863691,0.299921660245545,-0.2128976529019683,1.5314709411422025,-0.1420540046885398,0.0
137,0.0892645705552692,-0.0794629253642254,-0.0523117776426352,-0.0737685718930553,1.6144730208099087,0.2318709110086716,0.0
138,0.0833786813979679,-0.0709717883196644,-0.0028320215317423,0.0007756428774468,1.577122084959441,0.1850448841482507,0.0
139,0.2385191426438683,-0.0447366107671376,-0.1508055186535489,-0.0049585274895148,1.1828622065378371,0.1642346176465456,0.0
140,-0.0670346398796988,-0.1360322368683565,-0.0647935623198739,-0.1796998244616637,1.2741644941723138,-0.3837847288184128,0.0
141,0.1255252338656204,0.7543391528174472,-0.4506147900859711,0.4788243724178334,-0.0580188844943684,0.1509157361700552,0.0
142,0.1982015332372701,0.9106729785549376,-0.4510756444781829,0.3143442224181423,-0.2240230438297805,0.861771809114318,0.0
143,0.3059660678667932,1.0957882155683676,-0.476177362749285,0.3233981756291345,-0.2530737717134776,-0.0385314310371904,0.0
144,0.4545977637667109,1.252764846036356,-0.4773026105920888,0.2838625799411353,-0.2779743956137894,-0.0667547970838083,0.0
145,0.4788135541756756,1.409348935864805,-0.4887042877584083,0.3324521288401266,-0.4149278270655044,0.0468060637602383,0.0
146,0.270412886667268,1.4180491286274943,-0.4736397280549749,0.2286334653540831,-0.4605789708827427,-0.1800649734351135,0.0
147,-0.0471459919918351,-0.48880539038928,0.4115640503432283,0.0065098132444085,0.2532389142595294,0.0085753757768921,0.0
148,0.0335002973624986,-0.2267678335469005,0.2823463847684356,0.1015763219598263,0.2283382903592175,0.0235975266911369,0.0
149,0.1511883126933372,-0.1823654036493075,-0.0933667514522164,0.140810119207459,0.207587770442291,0.0518159853938657,0.0
150,0.2267332349106267,-0.0398880665376597,-0.1902681569903443,0.3300377413171954,0.0955349628908878,-0.0042951090236967,0.0
151,0.1450989057651139,-0.003417528258002,-0.0794108485696018,0.0490633933360717,0.0415836111068789,-0.0497837425433342,0.0
152,0.0645609845994712,0.1153882074630505,-0.0895191769388673,0.253079139023762,-0.0372683645774418,-0.0979420239389681,0.0
153,-0.1082441862404917,0.1303347701184722,-0.0491099043675718,0.0710946794828193,-0.0787694044112948,-0.1256004304512322,0.0
154,-0.4636680178648807,-0.3003463314590571,0.5805149953995746,0.1308507706753676,0.5063952572460328,-0.0112196657495266,0.0
155,-0.1889877912527708,-0.2137493894907798,0.0308263357546563,0.2521737437026627,0.3528414098607766,0.0712951231463873,0.0
156,-0.312132608262796,-0.1815700604899682,-0.179465010227492,0.206300380766969,0.2241881863758322,0.1251975793588761,0.0
157,-0.4032247644801917,-0.0368143992640315,-0.1644775136347031,0.5681567107662894,0.0706343389905759,-0.1292784963130942,0.0
158,0.486497892041558,0.0036000811781301,0.041612849322522,0.0394058432443467,0.0249831951733376,-0.1191657075449709,0.0
159,-0.2298553589783147,0.1292921756188574,-0.0186583499126467,0.2965381144365244,-0.1451710681454597,-0.1470093135296895,0.0
160,-0.3896997578403293,0.0841794968767896,0.1905753999742135,-0.1217545239113137,-0.1866721079793127,-0.2103569798878097,0.0
161,0.5013798520891563,0.4379656192496557,-0.540816729031828,0.1954356369137785,-0.3609764752814955,-0.1161291344865931,0.0
162,0.4977563392159081,0.4392684130258206,-0.5437700622587449,0.227124473152251,-0.4024775151153485,-0.0334540495936911,0.0
163,0.6406395684926343,0.3741922918269067,-0.5214657753287344,0.2398000076476401,-0.2489236677300923,0.0311774460782394,0.0
164,0.5699138897883206,0.5012248674177318,-0.5398005650411608,0.2542863327852275,-0.2530737717134776,-0.0768065416905022,0.0
165,0.2902334789078873,0.4654406887473629,-0.517834866387493,0.139301127005627,-0.2572238756968629,-0.1108291056822153,0.0
166,0.3571555382760618,0.416986702769054,-0.5307283910447418,0.1024817172809255,-0.2572238756968629,0.0010809739622561,0.0
167,0.0646419466208978,0.451766391512941,-0.4852837239192835,0.04332922296911,-0.2323232517965511,-0.2246492875486644,0.0
168,-0.4089256200880062,0.2627459563410289,-0.3282869033401584,0.14744968489552,-0.1659215880623862,-0.0309132163997127,0.0
169,-0.4147654585750929,0.2310306637526687,-0.4114109481359172,0.1930212493908472,-0.0829195083946802,0.024886872333525,0.0
170,-0.4226209429271556,0.1589255434109341,-0.483754413125534,0.2192777137027245,-0.1244205482285332,-0.0810980447647031,0.0
171,-0.3566584348411132,0.1119016090149798,-0.3634379411741755,0.1335669566386653,-0.1161203402617626,-0.0855649862505055,0.0
172,-0.375802526172265,0.0148543185310693,-0.4153669174796842,0.1094230814093528,-0.0746193004279095,-0.0075918027584524,0.0
173,-0.3522917807005373,0.0182072605998314,-0.2980683392636878,0.0131493789324694,-0.01236774067713,-0.2681654520363929,0.0
174,0.2689817901946439,1.2847613059053498,-0.472221526540742,-0.0695433937279256,-0.7137353138692463,-0.1181493367439685,0.0
175,0.2616840890731682,1.320310010556621,-0.4605550749734974,0.1257201971891388,-0.655633858101852,-0.0729225367883845,0.0
176,0.1515785846092127,1.361573292642119,-0.4668917741370564,0.073810865446117,-0.6265831302181549,-0.1341526003637,0.0
177,0.2689594795443741,1.3089840256104066,-0.5115149249812462,0.1676701804000691,-0.56018146648399,0.174441857371914,0.0
178,0.0563396853832579,1.4961167364354684,-0.4973822402606619,0.2956327191154251,-0.5394309465670636,-0.1477324006453564,0.0
179,0.0873383821657641,1.6275142557744466,-0.5133665932455924,0.0955403531524982,-0.5560313625006047,-0.0279188313657164,0.0
180,0.026726662944138,1.6198147002489662,-0.4749731116487194,0.0813558264552771,-0.5809319864009165,-0.0869110547190986,0.0
181,-0.0169660103100558,0.4808095570568513,-0.3064575905120559,0.008320603886607,0.1038351708576584,-0.2988901942436833,0.0
182,-0.0981023427367549,0.5301506876520667,-0.3520437134361774,0.1522784599413824,0.0042326752564111,0.6379921868635041,0.0
183,-0.1441866724132868,0.5549105160347725,-0.4145326753536312,0.0499687886571709,0.0249831951733376,-0.2071282538765695,0.0
184,-0.2963192789697765,0.6041200344686338,-0.4697154117352322,0.1335669566386653,-0.0953698203448361,0.230595941279419,0.0
185,-0.283561618294991,0.6871147786464488,-0.4202111531746145,0.2404036045283729,-0.1949723159460833,0.1560167651519783,0.0
186,-0.2949048609342233,0.8256350598945779,-0.4383611891881316,0.0885989890240709,-0.3194754354476424,-0.2297881949973113,0.0
187,-0.3373468502847973,0.8463517699263764,-0.320326252806929,0.1048961048038568,-0.2738242916304041,-0.1040881589289383,0.0
188,-0.2371473815386327,-0.6934053492426508,0.9839535194898312,0.2343676357210448,-0.3070251234974865,-0.2172638038404914,0.0
189,-0.237602321470546,-1.1925935330819797,1.6031242881564052,-1.2338817766615184,0.5935474408971242,-0.7270105073115223,0.0
190,0.3207731111603797,1.084190999083121,-0.4908506156409939,0.0547975637030334,-0.4564288668993575,-0.2609646988056988,0.0
191,0.429034120681069,1.089456910353734,-0.503151463468162,0.1142518564552153,-0.7303357298027875,-0.0555234544575792,0.0
192,0.4000054243917563,1.1750505996146208,-0.4967836471336207,0.1368867394826958,-0.6639340660686226,-0.068362034560293,0.0
193,0.4875219744319921,1.3371016255875818,-0.5279749898619635,0.1583144287487106,-0.6805344820021638,0.0965141112020429,0.0
194,0.4216783960984462,1.3383834076917658,-0.5174698160240734,0.1435263051707567,-0.6763843780187785,-0.0578893480391206,0.0
195,0.4489478164806502,1.401143955318964,-0.520413908323979,0.1344723519597645,-0.6888346899689345,-0.032812113661741,0.0
196,0.2263319151096615,1.4947782993992345,-0.4851446891031857,0.0330680759966522,-0.684684585985549,-0.2217755799620835,0.0
197,0.0724367798571087,0.4212791449971263,-0.1254215242486022,-0.0327239840032241,-0.8880396811714288,-0.32329778037206,0.0
198,-0.0307440510666724,0.4188610331721696,-0.0980397699237851,-0.0106926978564765,-0.4356783469824309,-0.2423966251426927,0.0
199,-0.6796903662265044,0.2350266449317841,0.1326588339491634,-0.1238671129938786,-0.3526762673147249,-5.32667033776085,0.0
200,1.1263643170850568,1.404210512888761,-0.5306123877475268,0.3001596957209212,-0.6390334421683108,-0.0593728832854758,0.0
201,0.9762989960333284,1.5651341105677534,-0.5441150208491602,0.1622378084734738,-0.7635365616698698,-0.0322167281253579,0.0
202,-0.1874865859452525,0.2684740702413886,0.1297305142398845,-0.0749757656545209,0.0457337150902642,-0.4182309790905669,0.0
203,-0.1645763559761373,0.1889835724861573,0.1475251356235144,-0.0701469906086584,-0.066319092461139,3.0147586796150048,0.0
204,-0.1015585691731575,-0.0181418251875059,0.0169553226483052,0.0110367898499046,-0.0497186765275977,-0.0223653620721712,0.0
205,-0.2195872354478103,0.015628366503661,0.0328476730186715,-0.0112962947372093,-0.0040675327103594,-0.1165952452368187,0.0
206,-0.6175126536277226,-0.0486184464378652,0.2057698509474951,-0.3028335881311572,0.0332834031401082,-1.3404593892772074,0.0
207,-0.0898310474762538,-0.1020008644768386,0.0795314238811885,0.0813558264552771,0.0498838190736495,0.8244665541562313,0.0
208,-0.2866976222449933,-0.160743588416769,0.7650965701267534,-0.0381563559298194,0.1453362106915114,-0.3199663513397622,0.0
209,-0.6101972538284596,-0.4888894613225488,5.393409659508439,-0.9326869331758456,2.253589034251245,-0.7575108797148041,0.0
210,0.4802349146947671,-3.209983930644083,-0.0960405069353764,0.9203554906738848,1.278314598155699,0.8691387357138161,0.0
211,0.4988357593040283,-2.9451372445849264,-0.0631935227172605,1.3464948884712495,0.469044321395565,0.0634980478052504,0.0
212,0.1372717650997547,-2.808537021697608,-0.1881888905232755,0.5268103244360919,0.2739894341764557,-0.2148971452544505,0.0
213,-0.0623900784700958,-0.7054135492254414,-0.1279482322678625,0.1036889110423912,0.0664842350071906,-0.0403539619724575,0.0
214,-0.9081622847881904,-0.9673349387643742,0.1374322507372508,-0.7839003020752077,8.257127302584377e-05,-0.7033789279668278,0.0
215,-0.0995934855107409,-0.9415658478459996,0.3305385605900419,0.0653605091158576,-0.0165178446605153,0.984246485750156,0.0
216,-0.172501958072877,-0.8908211321616767,0.3509992600903973,0.1042925079231239,-0.107820132294992,-0.1302972025684807,0.0
217,-1.0306082659187783,-1.16549764175103,0.531005797879979,-0.9800692883133711,-0.1534712761122303,-0.950763460032292,0.0
218,-0.1998978659419875,-1.0711206133080995,0.1986595923552613,0.3101190442530126,-0.2157228358630099,0.6708454825329455,0.0
219,0.0775719657597603,-1.0385760168412534,0.2659969282204059,0.3427132758125844,-0.1410209641620744,0.1202728936219049,0.0
220,-0.1839246803126931,0.6229655710268336,-0.463961398808148,0.3336593226015922,-0.3360758513811837,-0.1047431025118865,0.0
221,-0.4801748712103686,-0.0234742768023407,-0.4615077240690979,0.2684708594824486,-0.5145303226667517,0.4116366876893103,0.0
