,EBIT/총자산,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,총자본회전률,금융비용부담률,당기전기영업손익,TMD,target_3
969,0.5284566010716905,-0.3232930024291055,0.6844869006253435,0.5613499777291027,-0.3301570093599239,1.217830436473753,0.2385593906380485,0
970,0.1765605367439846,-0.174628731011343,0.4480670118627882,1.01165084667663,-0.3065448472502969,1.0313583218931752,1.498935440717619,0
971,0.1232501352056398,-0.1005201525299256,0.2162119006231407,0.21826360138813,-0.0255601181457359,6.099242256478872,2.958949349387137,0
972,0.554627122516289,0.00520111289125,0.3675139316904275,0.3469209925159949,-0.3277957931489612,-0.1042871580284511,0.1970738188876761,0
973,0.2439325428474477,-0.1443358579578791,0.21611962576923,1.6549378023159538,-0.13417606385002,-0.0928831321498555,0.0104297051282318,0
974,0.1160900436345464,-0.2576252066915999,0.2002638645526843,0.7972218614635217,-0.1176475503732811,-0.2404838099499636,0.9579766734679402,0
975,0.0565850091827197,-0.3144871693100558,0.1963008151086197,0.7543360644209001,-0.1176475503732811,-0.3625068868509359,0.418030685280943,0
976,0.1071876641365853,-0.2217636027874261,0.2082365974056482,0.9044363540700758,-0.1459821449048335,-0.3123943388472789,0.7597282824866699,0
977,-0.108141343099213,-0.1819466936561408,0.2372085304416873,0.8401076585061434,-0.1530657935377216,-0.3329541683598326,0.0115411499380067,0
978,-0.1906345523316118,-0.2337487783803585,0.161942682236537,0.6900073688569677,-0.1601494421706097,-0.4116745298532236,0.0813795818637441,0
979,0.0993516454182554,-0.3017933456817581,0.0174139815306728,0.7328931658995893,0.0783333951366227,-0.3715975246227307,1.5526188589367458,0
980,0.1603445912828125,-0.212178274550762,0.0134045261959992,0.7114502673782784,0.123196503144914,-0.3402853278532154,2.08302566381018,0
981,-0.0306471933954114,-0.2779723083944428,-0.0890009040876213,0.3898067895586166,0.1633371787312798,-0.4537390938797003,3.486968557488935,0
982,-0.110351124545427,-0.1687998834862311,-0.1502487614170588,0.3469209925159949,0.1586147463093544,-0.6201727058450318,2.70159369156159,0
983,-0.054491495988751,-0.1883263579266959,-0.1957130565063253,0.21826360138813,0.1845881246299441,-0.6971661719910927,1.719370104405135,0
984,-0.3548355719614151,-0.038643146544284,-0.2819502344004342,0.21826360138813,0.201116638106683,-0.773768642964173,2.4251095409267105,0
985,-0.2427481881869041,-0.2080835133617675,-0.3636959891418902,0.6256786732930352,0.1633371787312798,-0.7123172349440838,4.765657040055692,0
986,0.3907904603156074,-0.2707075353823509,0.9178819670946466,1.7192664978798862,-0.3419630904147374,0.2036541236247103,0.0210233532158015,0
987,0.3518937494067275,-0.3024496577501506,0.8605061255733255,1.7835951934438186,-0.337240657992812,0.1082187184864064,0.0092467974898936,0
988,0.3252401944923967,-0.1779084123702622,0.6616205217910835,3.41325548106344,-0.2994611986174089,0.1509349411345172,0.3065642530317809,0
989,0.6248918577372181,-0.0012273181436315,0.8512925680543966,2.0623528742208594,-0.3041836310393342,0.4279876041222256,-0.1347207641594088,0
990,0.5865148201885808,-0.2133730050610612,0.7026014314410098,2.598425337253629,-0.3207121445160731,0.7474958263093912,0.0633951485207259,0
991,0.6630134962908794,-0.2494477476837336,0.6646334341243718,3.649127364797858,-0.2923775499845207,1.142400951019614,-0.0230889995659955,0
992,0.6865114549531531,-0.1867306770510176,0.8563677622476127,2.1266815697847914,-0.2923775499845207,1.4110146348571615,-0.0369644505404852,0
993,0.6924208063682643,-0.2552433824231425,1.1338243941928958,-0.0176082823462888,-0.235708360921416,-0.0293789994716192,-0.5870423985702969,0
994,0.9758237847194912,-0.3048152685013254,1.173988800499559,-0.0819369779102212,-0.3230733607270358,0.1303751116219635,-0.5864280102364301,0
995,0.578569661347914,-0.2354395760435519,1.1356048886325751,-0.2534801660807076,-0.3254345769379985,0.2348359886698987,-0.5895843854800941,0
996,0.2668679496429108,-0.3271570559687575,1.07899942003467,-0.3178088616446401,-0.3183509283051104,0.1967139593043079,-0.5773630591370726,0
997,0.7505107331928673,-0.2774247939385535,1.1300672598615753,-0.4250233542511942,-0.28293268514067,0.2418739017835462,-0.5728263706568817,0
998,0.8759446462565992,-0.3066219446308581,1.2846970883855204,-0.3821375572085725,-0.2876551175625954,0.3402417707192033,-0.580445576972998,0
999,0.8684142725278498,-0.263945448439763,1.260323863751985,-0.4035804557298834,-0.3112672796722224,0.4064177037461391,-0.5745580437267831,0
1000,-0.0015403454156464,-0.3364398657766274,0.532048089308287,-1.0683103098905182,-1.4045103853479517,-0.1457978122265388,0.6570405269456807,0
1001,-0.1681133307246583,-0.1257913616222356,0.7804261184448545,-1.089753208411829,-1.3879818718712125,-0.6816892797272844,-0.1124916928719209,0
1002,-0.1741908870786991,-0.1230564339172074,0.6925257713199419,-1.0683103098905182,-1.3029780882765554,-0.8133894871595221,-0.1136644097541615,0
1003,0.0214860781772684,-0.1194212781953189,0.6888545704864096,-1.2612963965823156,-0.641837549207,-0.2106052621480433,-0.046543163445617,0
1004,0.1046211196561331,-0.2156027714469125,0.7107842656690974,-1.2827392951036265,-0.4765524144396112,-0.1980282507505064,0.1368658338350792,0
1005,0.0964094060898641,0.1910806409534433,0.7750665207891152,-1.1540819039757615,-0.3230733607270358,-0.1891331105652019,0.3802198958257433,0
1006,0.7053188499639859,-0.3045153116978815,0.1814353360032692,1.354737223017603,-0.2097349826008263,0.6121463305960029,0.0796924909404239,0
1007,0.5733208138041548,-0.3004349743111116,0.2949229516923379,1.3332943244962918,-0.2545980906091176,0.616284362843379,-0.1337402559981148,0
