,target_1,target_2,target_3,회계년도,회사명,거래소코드,산업군,차입금의존도,부채비율,순운전자본비율,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,재고자산회전률,자기자본회전률,타인자본회전률,총자본회전률,외국인지분율,대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,업력,누적수익성비율,이자부담률,부채상환계수,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,EBITDA마진율,PBR변화율,ROA변화율,현금흐름/총부채비율,영업현금흐름-단기차입금,abs(영업현금흐름-당기순이익)/매출액
0,0.0,0.0,0.0,2012,(주)DB하이텍,000990,제조업,1.454620292241202,1.9149790951346548,-1.2423719055843407,-1.0455927051671734,-1.8059658268172603,-1.0566037735849056,0.04561161022805794,5.178571428571429,-0.4963929170006559,-0.7422885572139305,-0.07368127267652817,0.12179487179487175,-0.9215686274509803,-0.7884615384615387,0.2572949946751864,-0.36130041336163565,-0.8757867607830998,0.29122796152213404,-0.9345813617342834,-0.5958073960979293,0.8458528120897669,0.7391304347826086,-2.3614090967545662,-0.24653266057323936,-0.14938701066505738,0.2202971711914918,0.9610012224130482,1.1729961699783369,-0.36989987036029015,-0.9685762102218581,-0.8518181838893484,-1.1738989819882233,1.865118000797623,-0.03141075332537502,0.6762365346039746,-0.09673007759545589,1.011783994855365,2.3364973623748893
1,0.0,0.0,0.0,2013,(주)DB하이텍,000990,제조업,1.613089112986211,3.0258566323313008,-1.3467664555747456,-0.9523809523809524,-4.474949319432377,-2.0418154003059663,0.16309606081548014,7.792857142857144,-0.5103840268162939,-0.7701492537313434,-0.19090147920736822,0.13461538461538458,-0.9869281045751633,-0.8846153846153848,0.22492012779552722,-0.36130041336163565,-0.6763091088190407,-1.3248898953730854,-3.2142060867927804,-1.0732672347344596,0.5099431308744552,0.782608695652174,-1.0928017285962106,-0.28944522339729384,-0.16410561018201653,-0.3232381920266686,0.068095684314789,0.8670434419927692,-0.2024096839089585,-1.2257831864925535,-0.5461728260052355,0.3198086459556433,1.7881355689421021,1.754494150394351,-1.6412230325816137,-0.3955893308197507,0.4694421431344036,3.1488176937583323
2,0.0,0.0,0.0,2014,(주)DB하이텍,000990,제조업,1.7826713315497014,5.819867797164412,-0.9280368451352907,0.1276595744680851,-6.074717636837532,-2.052014278429373,0.5798203178991015,7.871428571428572,-0.5007651388180427,-0.7024875621890548,-0.0223276583868268,1.0961538461538463,-0.9281045751633985,-0.6730769230769231,-0.06048988285410007,-0.3563847614791644,-0.6568505187453338,0.8432417081316511,-4.299098593401754,-0.9212209605109357,7.615506370856013,0.8260869565217391,-1.3626510717541356,-0.2491884985416329,0.10310509589740606,8.528516547799169e-07,0.4276204689089627,1.8257375271341931,-0.44938111362233635,-1.1023474577794574,0.011386859318292107,-0.3997511917380153,2.8528838818880753,0.16578258800026993,0.05938141069841535,-0.26686360170209095,0.6849838071457125,3.057592618801154
3,0.0,0.0,0.0,2016,(주)DB하이텍,000990,제조업,0.7927557110516565,0.8928596454347976,-0.057570523891767415,2.7679837892603847,2.8415870257746882,1.3136155022947478,1.505874222529371,3.064285714285714,-0.47394884500473666,-0.4995024875621892,0.1629919062238347,0.519230769230769,-0.6274509803921567,-0.25000000000000006,0.7693290734824283,-1.1759579935202773,0.12038770752477872,0.9124917589976721,2.8736369840594693,-0.25562862433633954,0.5032938739693162,0.9130434782608695,-0.702459807803837,0.07211101878755977,1.4333080944992815,2.9798316661117075,3.5527583862184,-0.0776099924931291,0.7126154180459309,1.5929027200731236,2.393997179485427,-4.315767632030595,4.479771439514244,-0.35579105648785947,-0.21992855943973375,1.6272875652384902,2.9157971577050756,2.828361778284534
4,0.0,0.0,0.0,2017,(주)DB하이텍,000990,제조업,0.503395760444536,0.23390091794548376,0.3788140472078296,2.1540020263424524,2.6064291920069502,1.754207037225905,1.491361437456807,1.8785714285714286,-0.48619106609341983,-0.5791044776119404,0.08484510186994138,-0.05128205128205133,-0.607843137254902,-0.4230769230769233,1.339297124600639,-1.1504859792201991,0.016502609827321085,-1.0250104025924802,2.7526107630617815,-0.20843509723702944,-0.22549360984189334,0.9565217391304348,-0.35449170598526974,0.2532834772398304,3.952216868535099,1.9896223717563917,2.8686313910086376,-0.02197186380683872,0.3018097969835698,1.5698770131404702,2.5600931362162727,-2.9354542394392067,4.286705374575942,-0.9910171590530039,0.2922687047155,1.3698381218652023,2.2064400632651053,1.1280482127972666
5,0.0,0.0,0.0,2018,(주)DB하이텍,000990,제조업,0.2082733072648694,-0.01901291663746989,0.3891767415083477,1.4468085106382982,1.3900955690703736,1.2055073941866394,1.1368348306841742,0.9785714285714285,-0.48735699191138965,-0.6069651741293534,0.34942785375383745,-0.2948717948717948,-0.522875816993464,-0.5000000000000001,2.0345047923322683,-1.1442296950061448,0.5077896561739628,-0.2972003376385306,1.7285796669412952,0.4026114768357702,-0.28039146528854825,1.0,-0.07784595997529452,0.3817116358104777,4.898717811971111,1.7671132763777049,2.869375661670519,0.0033918268327830844,0.10932970909396615,1.184609539787134,2.0184540937331263,-1.9054211968182606,3.5838226912332822,-0.5698418272763385,-0.16174050148828745,1.4539379160825525,2.120869953130522,1.6813283547749176
6,0.0,0.0,0.0,2012,(주)HJ중공업,097230,건설업,1.3459559580160527,1.7827762595473335,-0.5273459988485896,-0.6180344478216819,-0.9348392701998263,-0.6731259561448241,-0.5687629578438148,4.500000000000001,-0.2672884937695839,-0.7343283582089554,0.055819145967066705,-0.23076923076923084,-1.026143790849673,-1.0384615384615388,0.33738019169329087,-0.3572785163668863,-0.7183459089591984,-1.0079673824468447,-1.1748050554164342,-0.8721360932359038,-0.6771188339816204,-1.608695652173913,-0.5609079637213975,-0.35904098177964294,-0.3480626009839568,-0.9054914860003531,-1.1289525035943087,4.040323341265686,-0.7157949890681744,-0.3117841584822443,1.149972546687718,4.4173160519756465,-0.3659552658032285,-0.5826846529053075,0.45438692897596183,-0.6864057718613458,-4.871801259508595,-0.49547096397592777
7,0.0,0.0,0.0,2013,(주)HJ중공업,097230,건설업,1.3550113192014817,2.0062597809076674,-0.7108040683170217,-0.988855116514691,-1.8997972777295102,-1.0994390617032128,-0.9087767795438839,4.0357142857142865,-0.3244188588501057,-0.7144278606965174,-0.2333240301423389,-0.17307692307692307,-1.026143790849673,-1.0192307692307694,0.41235356762513314,-0.45827281867947733,-0.3564840130123003,-0.24507529872550823,-0.8290407880702613,-0.13719420443889976,-3.071783509492931,-1.565217391304348,-0.6520177622149966,-0.4128170779546153,-0.4288736042332363,-1.4236199687965931,-2.3704123757270685,2.874159287836275,-0.6395573812763783,-1.0893963841486933,-0.4680459393019796,10.502499846929684,-1.251498039671014,1.162836678873924,-2.453116717692345,-0.9530507868653335,-9.695858221277236,0.1810425224144251
8,0.0,0.0,0.0,2014,(주)HJ중공업,097230,건설업,1.210948754887837,2.0393338471959446,-0.5419305315678372,-1.2218844984802433,-2.7523892267593397,-1.4441611422743499,-1.1326883206634415,3.978571428571429,-0.4037018144720543,-0.7064676616915423,-0.46999720904270176,-0.13461538461538458,-1.026143790849673,-1.0192307692307694,-0.1252396166134185,-0.561054630767512,-0.39775319726981667,-0.21558205409124753,-0.7874784036340451,-0.5721093913114994,-1.4386746231121343,-1.5217391304347827,-0.7918297447596969,-0.41427892801532173,-0.4426071696112938,-1.2583932895419876,-1.9411661211256597,5.596561827884779,-0.7648234359170156,-1.2048002881917557,-2.2715531284245443,8.15506592985688,-1.2460504711556437,-0.9879987583665487,-0.4878747458378173,-0.8665937359848519,-8.216231091438933,-0.28781985709788865
9,0.0,0.0,0.0,2015,(주)HJ중공업,097230,건설업,1.1541469438155998,2.2342279214257346,-1.0754173862982155,-1.0354609929078016,-2.6469736461048363,-1.372768995410505,-0.8403593642017968,2.9571428571428577,-0.39758070392771266,-0.6109452736318409,-0.4632989115266537,0.21794871794871798,-0.9281045751633985,-0.7884615384615387,-0.14057507987220447,-0.558820243548207,-0.004048773830978176,1.4392832869275027,-1.638825679605554,-1.0737587208638473,0.5998933411340347,-1.4782608695652173,-0.9196003121349966,-0.41257782148324135,-0.4278013904994935,-0.0774588389974871,0.4009350916066723,5.956290348626696,-0.7712953098662243,-1.2485467320244843,-2.360825376429338,-5.829429621520066,-1.1200270305290547,0.08958797791163658,0.13780729032020098,-0.26100837708674185,-4.451980510639777,2.1370793707607123
