,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,재고자산회전률,자기자본회전률,타인자본회전률,총자본회전률,외국인지분율,대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,업력,누적수익성비율,이자부담률,부채상환계수,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,EBITDA마진율,PBR변화율,ROA변화율,target_1,target_2,target_3,현금흐름/총부채비율,영업현금흐름-단기차입금,abs(영업현금흐름-당기순이익)/매출액
292,(주)신세계아이앤씨,035510,2021,1.88,28.17,30.75,정보통신업,11.14,16.0,12.23,13.27,-0.05,61.17,5.32,28.1,2.16,7.01,1.65,1.91,35.65,8.962274120257845,9.53159222832016,30.74480670042114,24.84224404757708,18.37992735996801,24.0,0.8317364846739238,328.5466451612904,328.5466451612904,0.090022166687845,0.0605981117263428,0.2279655556206432,0.9640956132548322,0.1195448063591568,32769.0,-6251.702000000001,9.679869755877808,20.97408277156553,-49.6085702513391,0.0,0.0,0.0,0.4096001644567787,31880.0,0.0135471374615321
293,(주)신세계인터내셔날,031430,2019,33.64,88.37,12.75,도매 및 소매업,8.0,12.98,7.01,58.73,0.68,39.92,4.34,5.71,2.49,2.95,1.35,7.04,60.95,-0.021018002375948,12.857957470399556,9.995851962792472,14.901768392853144,52.1720337151502,39.0,0.3927361632768762,12.849908580135226,0.8977120256533079,0.0912196159024874,0.0722638089376779,0.3379095601794248,1.3883052228757706,0.0960093189710155,70008.0,-66627.19200000001,9.46924879350962,2.5979329431369376,17.420435510887774,0.0,0.0,0.0,0.1944476964851524,47788.0,0.0203333190643375
294,(주)신세계인터내셔날,031430,2020,32.38,78.95,11.03,도매 및 소매업,2.97,8.24,4.48,56.12,0.67,37.13,4.15,5.13,2.14,2.56,1.16,4.73,60.93,-5.531029397875212,-6.982521415774445,6.994862313677526,1.645347601162214,-60.03882024333664,40.0,0.4224622512100703,9.67580420969023,0.5592744990014462,0.091133936523817,0.0788924933987174,0.4390196945651325,1.0049291736313612,0.0503000556013574,59128.0,-65251.683,7.352297246322142,-31.233791787792143,-36.091298145506414,0.0,0.0,0.0,0.2065668717085639,38143.0,0.0404481327800829
295,(주)신세계인터내셔날,031430,2021,24.24,61.07,22.09,도매 및 소매업,7.93,11.45,7.13,59.1,0.39,40.64,5.06,5.79,2.02,3.3,1.25,5.28,54.05,-7.544498447109818,9.451452282157677,12.229401279130157,1.0173828319043727,172.39367373533943,41.0,0.4840776859846367,20.69092553827751,2.7210876020057024,0.1322416506201213,0.1056570297750381,0.4230490821758256,0.8962513199577613,0.0930112981482631,62867.5,-120144.36,9.53838661849944,-19.724351880936787,59.1517857142857,0.0,0.0,0.0,0.3487768860937489,109118.0,0.0487021110727409
296,(주)신세계푸드,031440,2019,35.92,132.71,3.19,숙박 및 음식점업,3.26,1.38,0.64,13.08,0.4,68.18,4.27,12.04,4.18,3.64,1.94,3.07,55.48,-1.198259532852443,3.24823318514718,-0.5692557706568214,17.32977683336027,-19.017687472591728,40.0,0.3106197912617983,12.281210950621432,0.6178272808692566,0.0392151247233257,0.021782391222503,1.5360312656537354,0.3712656222937745,0.0136635831891149,24762.0,40533.905,5.539138233910536,-17.21021319011005,-54.285714285714285,0.0,0.0,0.0,0.0687652153949904,-83645.0,0.0184849212523568
297,(주)신세계푸드,031440,2020,51.5,213.19,0.04,숙박 및 음식점업,0.96,-7.35,-2.71,12.89,0.6,64.05,4.18,12.01,4.15,2.43,1.53,1.76,55.5,-6.987387094149239,-6.048846188517108,-10.0986667766843,20.99410443456168,-65.06768953068593,41.0,0.2224626777351345,6.595184553660983,0.5979266163499136,0.0738803320540348,0.0528497434392365,2.3882547118208106,0.2850220005522962,-0.021916017154998,14950.5,-32565.206,5.301663694152479,3.321743000004428,-523.4375,0.0,0.0,0.0,0.1085350002069793,65547.0,0.0705751734324959
298,(주)신세계푸드,031440,2021,48.62,208.78,10.76,숙박 및 음식점업,3.32,0.85,0.27,14.97,0.93,68.84,4.72,15.25,4.69,2.22,1.51,5.49,55.55,-2.309296677608326,7.469207870658543,0.5425727195707428,-0.8720645172198083,278.56866037979586,42.0,0.22406045472945,4.650443645757286,4.650443645757286,0.0827920970404835,0.0546279547659257,1.874947313012842,0.3606226855326174,0.0199381899057157,18523.0,-32097.271,6.212854183656703,24.74430466491041,109.96309963099633,0.0,0.0,0.0,0.122446611541896,72813.0,0.0528146004656051
299,(주)신영와코루,005800,2019,0.35,10.8,35.1,제조업,0.06,0.92,0.84,59.56,-1.3,39.57,3.7,3.36,0.57,5.8,0.52,26.88,49.0,-22.10164352664953,3.861386716129747,1.9632709722618649,3.750126592835739,-71.44754316069057,51.0,0.7277842853533614,66.45435897435897,7.57812865497076,0.009491490387928,0.0185666709723072,0.3771888888888889,0.2583890305243574,0.0028135694434874,484.0,-2912.09,1.4555236688550552,-25.1339456505256,3.703703703703693,0.0,0.0,0.0,0.0973871034259286,3003.0,0.0024317509168206
300,(주)신영와코루,005800,2020,5.74,17.74,35.57,제조업,0.14,0.93,0.82,58.25,-1.04,39.55,4.3,3.28,0.57,4.15,0.5,26.35,49.0,-2.4990506929941145,-0.0449284234054621,0.8903662939576608,7.210202347320793,139.53488372093022,52.0,0.6872713737125964,9.59419452887538,0.1535930125054741,0.0225774316732096,0.0473702249116478,0.5982243487506645,0.2518571283199349,0.0054227611360751,365.0,-8288.909,1.7734982947618,3.577778373333656,-2.380952380952383,0.0,0.0,0.0,0.1498498124877806,-11791.0,0.0309583607238974
301,(주)신영와코루,005800,2021,6.06,20.36,29.91,제조업,0.97,2.03,1.7,60.6,-0.97,42.09,5.41,3.39,0.59,3.1,0.5,26.12,49.0,-29.44770342964243,6.423157528050746,1.8142033774324955,4.081933234429312,616.5048543689321,53.0,0.6705088391407599,13.27994575045208,0.3274685632747703,0.0428436535972768,0.0879137123639876,0.616502578527895,0.274398009617438,0.0173360880337768,2102.5,-16556.533,3.877141484481002,11.37653237459577,107.31707317073172,0.0,0.0,0.0,0.2532623574144487,-3444.0,0.0536394017306098
302,(주)신원,009270,2019,28.17,100.13,33.08,제조업,2.2,0.74,0.13,26.1,0.73,16.67,6.63,3.81,3.51,3.13,1.65,2.32,22.96,4.11244561185411,8.588539496147169,10.1910967290537,-2.137047575384899,512.6452494873548,46.0,0.2971438202859898,4.321807750188111,0.3593451161335732,0.0745189507263763,0.0445479708624501,1.286479364325836,0.3889129033861209,0.0134393876675895,5213.0,-22340.05,3.4043294392384884,-0.7722975734742047,108.55263157894736,0.0,0.0,0.0,0.1489400702491417,-27855.0,0.0437611503286568
303,(주)신원,009270,2020,31.04,118.62,33.82,제조업,0.07,-3.92,-2.28,21.45,0.58,16.31,6.86,3.91,3.59,3.29,1.72,2.4,22.96,-4.971689392188583,2.878933361783341,-7.922098537611366,0.5859592852486485,-96.6529063929488,47.0,0.2771626766550437,2.987675448306398,0.1929861716884268,0.0051872204630302,0.0030318437210588,1.836270038440444,0.2954865602690947,-0.011466098249159,4631.5,2225.7200000000003,1.9437402149224323,-17.002056938863955,-1853.8461538461536,0.0,0.0,0.0,0.0095600557707766,-61107.0,0.0163330678369631
304,(주)신화다이나믹스,001770,2019,21.74,91.18,23.11,제조업,1.56,2.82,1.48,7.04,0.63,12.2,5.16,4.79,2.17,2.4,1.14,0.56,51.86,-3.604158117904528,3.44481045167774,0.3731562555091967,1.1319995044598612,-68.12323168814838,63.0,0.4124825822653008,3.4840677966101694,0.1120828789531079,0.0383113601910974,0.0337597150259067,1.1952047629704152,0.3990251136937847,0.0224018864746504,2097.5,-2429.224,2.218911917098445,5.013540808745868,-55.15151515151515,0.0,0.0,0.0,0.080331342708534,-11198.0,0.0207658678756476
305,(주)신화다이나믹스,001770,2020,21.34,85.53,29.33,제조업,0.29,1.42,0.76,6.52,0.3,12.73,5.38,5.67,2.25,2.55,1.19,0.13,51.86,3.9588506562610855,4.338028929188256,1.2968004449518458,-1.6950709724838071,-81.55818540433924,64.0,0.4243613707165109,2.609908256880734,0.0945430375540046,0.0410591900311526,0.0340889986679943,1.1941810730999245,0.386036,0.0179750778816199,600.5,-1418.555,1.1036765942038358,-6.112636640899253,-48.648648648648646,0.0,0.0,0.0,0.0890660900121638,-6064.0,0.0277652049090227
306,(주)신화다이나믹스,001770,2021,19.33,74.96,31.68,제조업,8.45,15.4,8.57,9.02,0.17,17.25,6.86,7.74,2.79,3.49,1.55,1.77,51.86,8.380536408926499,35.49083761170096,17.330366431626402,10.64797507788162,2955.0802139037432,65.0,0.4657638380539445,24.37,0.7203625209146681,-0.0108536516695759,-0.007358906567657,0.8364848528618718,0.5122134706346079,0.0991609887944141,2950.0,3395.942,6.163967128308406,25.12849823557905,1027.6315789473686,0.0,0.0,0.0,-0.0253318438691023,-9471.0,0.0626509243970182
307,(주)신흥,004080,2019,22.82,66.79,9.05,도매 및 소매업,2.15,2.33,1.46,24.99,0.59,18.27,2.15,4.17,1.4,2.36,0.88,0.06,78.48,27.42929875502168,1.2077831255913447,0.7433709409541263,10.557770425581625,170.57761732851986,55.0,0.5074438642653615,6.965168831168832,0.2290880355388492,0.0061895867700991,0.0073813336801801,0.6434454959691552,0.6223397728667057,0.0243834271769212,2053.0,15284.502,4.359848146130897,-8.35119350781554,-36.7965367965368,0.0,0.0,0.0,0.0154568977257251,-21733.0,0.0092347963223399
308,(주)신흥,004080,2020,9.79,59.06,7.41,도매 및 소매업,2.16,13.82,8.49,25.75,0.15,17.33,1.81,4.47,1.3,2.06,0.8,0.58,78.07,1.289134438305709,-5.170998187183469,4.488710007503922,-0.3551513994737488,5.303535690460307,56.0,0.5358435321562216,17.24981072555205,0.3913677354709418,0.0874761419375141,0.1096166375201453,0.513967803030303,0.7224118705405091,0.1200462453053489,3077.5,7477.486000000001,4.687609299454788,10.698771363021663,481.5068493150685,0.0,0.0,0.0,0.2355964993090741,-868.0,0.0030518122278229
309,(주)신흥,004080,2021,4.91,36.68,12.88,도매 및 소매업,9.16,13.91,9.45,29.19,0.14,18.84,1.97,6.15,1.31,2.77,0.89,0.4,77.81,-1.4545454545454546,8.744813633713951,10.353419947335205,-5.175232765756583,313.1453911941717,57.0,0.6404928866187631,53.06695652173913,2.45952644836272,0.0241248953914524,0.0263612212560995,0.2424311552875998,1.1068666493521484,0.147296049404092,8100.0,-1366.471,11.546025714803749,31.657746381501383,11.307420494699636,0.0,0.0,0.0,0.0899045570641215,-2335.0,0.0796670161525545
310,(주)쌍방울,102280,2019,15.49,104.99,-19.47,제조업,-2.87,-19.68,-10.1,23.53,2.1,1.5,4.4,2.3,0.52,0.55,0.27,3.79,18.0,-7.31257411392683,-5.030642257788445,-18.6241980778373,-10.46692095225569,-1933.6879432624112,11.0,-0.0102244682101304,-1.6765892351274787,-0.1739721920103471,-0.0069690915501233,-0.024569362874574,1.2328930673286154,0.4154160689710894,-0.0462010812081325,-4889.0,2941.089,-6.130283914939456,32.57230140995165,46.78609062170706,0.0,0.0,0.0,-0.0136071592473611,-25567.0,0.3525061371616793
311,(주)쌍방울,102280,2020,9.0,62.74,-2.38,제조업,-0.37,-8.46,-4.66,31.42,2.81,1.06,4.23,2.6,0.51,0.63,0.28,2.8,13.21,17.811789234268385,0.717814859699823,29.718140207178998,2.986543659654484,87.80700058015857,12.0,-0.0626660009985022,-2.3705856738515134,-0.8219294934702197,0.0287397475215747,0.1036036036036036,0.8961808910636538,0.4302020255616575,-0.0517509450110548,-5801.5,-7701.903,-11.197601711300342,-17.78161748218722,53.86138613861385,0.0,0.0,0.0,0.0745443647745687,3933.0,0.2692932658686083
312,(주)쌍방울,102280,2021,5.64,73.29,31.95,제조업,-0.62,-8.37,-4.97,27.0,-1.07,0.77,4.57,2.6,0.44,0.64,0.26,2.06,12.04,-29.236214455214576,-0.2334526307129047,6.002767150763288,12.871835104486127,-82.87073750991277,13.0,-0.1032013628413422,0.1466981132075471,0.0129152823920265,-0.0104285670956718,-0.042532136193549,0.7867009657455555,0.5376035640373669,-0.0550065210138407,-1783.5,10058.034,0.2564710490779206,33.063233209590216,-6.652360515021451,0.0,0.0,0.0,-0.0246577143505985,-16551.0,0.1487903184240637
313,(주)씨아이테크,004920,2019,16.33,79.22,3.42,제조업,-6.3,-15.96,-9.21,31.76,0.67,1.5,2.93,6.26,1.47,1.87,0.82,1.07,17.34,-42.65528740179733,26.127493495229835,29.0828109534807,30.48312437486916,-58.44748858447488,52.0,-0.5056153736451797,-1.0755555555555556,-0.0960356347438752,-0.004314033086138,-0.0059431714924236,0.9986209514670584,0.4426205206788363,-0.0781339132915002,-2547.0,834.296,-1.1648616125150422,-22.754941912561492,-23.45844504021449,0.0,0.0,0.0,-0.0097600322645694,-4152.0,0.1060929787077285
314,(주)씨아이테크,004920,2020,21.88,129.49,-13.48,제조업,-3.86,-14.95,-7.17,30.59,1.83,2.64,4.79,7.17,1.63,1.56,0.8,1.38,36.8,15.582495564754584,28.51985559566787,4.546325878594249,33.86694238448374,18.892090938200447,53.0,-0.266772312035582,-1.7740946314831665,-0.2445415778251599,-0.0014115641729032,-0.0020255293128487,1.879972794584122,0.3001388130609635,-7.98998588435827e-05,-2828.0,820.886,-3.725693648245816,-13.172922161082868,22.14983713355049,0.0,0.0,0.0,-0.0025016520343623,-5076.0,0.0879003286707941
315,(주)씨아이테크,004920,2021,15.55,66.32,5.69,제조업,1.13,-15.91,-8.07,43.39,1.9,2.91,3.95,6.17,1.17,1.27,0.61,2.33,23.09,3.769079901082971,-9.749292975617212,46.14491336368915,5.919247875995419,134.4255823134623,54.0,-0.3376205383522548,-1.0628571428571427,-0.1470148200423429,-0.0458642929883453,-0.077239042981156,0.5205463452392477,0.765993682030199,-0.000942933655188,-830.5,4330.256,-2.205377937751429,84.9669821732313,-12.55230125523013,0.0,0.0,0.0,-0.1150244363865678,-8618.0,0.0547956807114122
316,(주)아모레퍼시픽,090430,2019,9.43,33.12,12.3,제조업,7.53,5.36,3.94,73.11,0.13,161.71,2.08,13.04,1.25,4.62,0.98,37.33,47.79,-1.8902904691558968,5.727659679281979,1.1790167229029576,11.503541987478629,-11.234052794612236,13.0,0.6468166347415131,32.9478705511338,2.0768898067626758,0.1199365571059514,0.12872450199296,0.1274551395357629,1.9521927504521617,0.0627549670997267,454908.0,-471751.276,11.79539176601599,-5.6470433427924505,-36.75762439807384,0.0,0.0,0.0,0.4820271821883051,618954.0,0.0886249848122144
317,(주)아모레퍼시픽,090430,2020,7.38,27.72,15.08,제조업,2.45,0.78,0.37,71.45,0.24,128.44,1.7,10.22,0.99,3.25,0.76,35.48,49.29,-3.5882670722003787,-20.57229009584344,-0.7655971838080075,-4.793615236446503,-66.57379597274651,14.0,0.6748162635800795,20.90910025254008,2.0797096158002653,0.0972232501414436,0.1250759502267394,0.1027631510970724,2.1119996709879025,0.0053380283616846,285422.0,-371337.212,8.032600894503584,3.79464890899064,-90.60913705583756,0.0,0.0,0.0,0.4479596289352899,400199.0,0.1201418083520543
318,(주)아모레퍼시픽,090430,2021,6.38,28.93,14.08,제조업,5.61,4.07,2.96,71.98,0.11,140.86,1.91,9.86,1.03,3.54,0.8,35.12,50.19,-0.9728296616800346,9.723185818984296,6.269647105835994,7.274674942712259,140.09537861253486,15.0,0.6437729473701076,45.10811656441717,2.444657917486012,0.1130401061746552,0.1421788610129118,0.1404968417405583,1.5969834053055283,0.0488477963821751,243183.5,-600251.156,10.583386042892558,-23.670129438612445,700.0,0.0,0.0,0.0,0.5038086175162888,492310.0,0.1049892168168306
319,(주)아모레퍼시픽그룹,002790,2019,9.83,27.8,20.29,제조업,6.36,4.12,3.6,73.87,0.04,135.95,1.93,12.29,0.99,4.27,0.8,23.45,61.96,-3.659271234584069,3.390423348835235,3.807419178626409,12.10198644335592,-9.322370121243226,74.0,0.3197875043486041,4.800762878787879,0.5497629003713086,0.1002546310747479,0.1321155809240713,0.2641397575830211,0.8234473941763178,0.0515119859666121,523862.0,-556042.345,2.0167886249046227,9.582878646250853,-29.549902152641884,0.0,0.0,0.0,0.4609298230225077,672643.0,0.0871770798606994
320,(주)아모레퍼시픽그룹,002790,2020,7.63,24.18,21.61,제조업,1.88,0.31,0.27,72.19,0.22,102.72,1.57,9.83,0.77,2.97,0.61,20.33,61.95,-3.718887271229591,-21.548648169114717,-3.211408630082003,-5.948866332028923,-69.76196688409433,75.0,0.3379116068007884,1.409094400558635,0.1151558102955705,0.0855131456368318,0.1350971170262245,0.335037858243511,0.5812174699797554,0.0039765076371748,324455.5,-471045.799,0.6548891773221668,-31.41286443947103,-92.5,0.0,0.0,0.0,0.4391373118366771,408580.0,0.1306249813644111
321,(주)아모레퍼시픽그룹,002790,2021,5.96,24.13,21.67,제조업,4.43,5.44,3.63,72.56,0.07,110.97,1.82,9.81,0.82,3.41,0.66,16.92,61.95,-5.229936558145512,8.032258280438686,3.2458642263772743,3.2020438725422227,136.40557277596724,76.0,0.3435947830238899,0.879826851916498,0.0463219958316026,0.0948717881729648,0.1431809135424177,0.4272653360068881,0.4549583508280457,0.0526036921711892,253416.0,-663228.061,0.2366047825042057,-21.75643754453308,1244.4444444444443,0.0,0.0,0.0,0.4880538976190994,504869.0,0.0883602950012016
322,(주)아이마켓코리아,122900,2019,5.48,157.16,24.11,도매 및 소매업,4.78,4.31,2.37,5.48,-0.02,160.94,106.87,31.1,6.74,4.47,2.69,13.28,40.08,222.50791444676085,-0.3902233614809273,-3.396847757894761,1.7250685353286173,43.75017264716444,19.0,0.2351694857308522,19.863769389865563,1.9437629022465088,0.0964128156575441,0.0361698591005914,1.7932818280532212,0.3407954911991043,0.0346748085701496,44120.0,-98278.747,1.313930079745864,55.57361623602984,24.083769633507863,0.0,0.0,0.0,0.1577583583452177,87923.0,0.0273497941711232
323,(주)아이마켓코리아,122900,2020,5.0,166.42,21.19,도매 및 소매업,3.67,5.87,2.61,5.03,0.01,156.3,70.15,43.04,6.73,4.16,2.57,12.35,40.76,-6.179371767860562,-2.8858795507745434,-2.249085056350213,1.2712455453072675,-22.143008128519,20.0,0.2312460783510574,17.623014753046824,1.6816183131350226,0.0046704194465174,0.0018271395018192,2.2431303864005474,0.2784767227123002,0.036993358966026,46277.5,-1023.8729999999996,0.9676049011573172,-15.3434863380614,10.126582278481004,0.0,0.0,0.0,0.0074767432643737,-9591.0,0.0083158091590122
324,(주)아이마켓코리아,122900,2021,4.97,168.77,17.0,도매 및 소매업,4.07,10.52,3.99,4.67,0.03,172.43,91.17,43.14,7.51,4.48,2.81,7.55,43.11,-24.63316916324291,10.321894223837267,-0.0388548842028512,0.8407295144762298,12.10632836410307,21.0,0.2079595772032566,24.30588002636783,1.553029230898829,0.0483555920582773,0.0172916642724067,1.966475933529084,0.3193191936866162,0.0377285387801742,42968.5,-51641.038,1.177082654959693,15.675365643873288,52.87356321839082,0.0,0.0,0.0,0.0770075037035141,31941.0,0.0030860414009038
325,(주)아이에이치큐,003560,2021,40.26,101.87,0.69,정보통신업,-6.05,-8.7,-5.25,0.0,3.66,0.82,3.91,322.79,0.51,0.81,0.31,2.37,25.28,251.6034127684613,-25.962072326617232,-0.4087170498213442,63.04537998906506,28.267701978184505,59.0,-0.2186169142550551,5.513282051282052,4.800937779100923,0.0662662217900137,0.2634525971969937,0.5581421786350821,0.904135207991013,-0.0253806042721572,-13933.5,6218.969000000001,26.87411468661989,-8.009110718927854,55.08982035928144,0.0,0.0,0.0,0.1313148932635601,15375.0,0.4317662939323745
326,(주)알루코,001780,2019,51.14,170.26,-16.62,제조업,1.61,-3.55,-0.9,13.11,4.1,12.19,1.12,3.99,1.6,0.96,0.6,1.34,45.9,1.4046348471843864,-10.340132564284206,1.8223202168546808,3.7913189275753294,1.2827940081105689,63.0,0.1165358448363346,0.4281091816468911,0.0235845398972655,0.0620527809131294,0.1055060611129206,2.379127868480887,0.2647959748858329,0.0115590924623844,12160.5,18802.47,1.8501976354176757,-3.546598599223321,-269.811320754717,0.0,0.0,0.0,0.0984990599862336,-224817.0,0.1204607678290035
327,(주)알루코,001780,2020,52.03,167.82,-12.0,제조업,3.36,-7.24,-4.33,14.08,3.32,12.55,1.27,5.07,1.81,1.07,0.67,1.15,48.62,-9.2828525935903,8.999894359687657,-8.380064157953102,-9.20701778003293,102.4023533257068,64.0,0.1075898566200424,0.4548201521129982,0.0251946274708565,0.1318961596639973,0.1867989864012195,1.1155763375853416,0.5616959880200678,-0.0146844343570142,18504.0,-35841.991,1.6058958335436584,110.209452322795,-381.1111111111112,0.0,0.0,0.0,0.2104900323533293,-154177.0,0.2512917327087519
328,(주)알루코,001780,2021,50.64,166.57,-4.29,제조업,2.25,1.93,0.33,13.2,2.32,11.68,1.33,5.13,1.82,1.09,0.68,1.27,49.56,5.703908438896161,2.0839348631540693,11.745614771937596,11.225038243684624,-32.71295922486879,65.0,0.1030111849138251,0.7147755524861878,0.0335833438788787,-0.0036748966235044,-0.0056706475258413,1.5921356780907163,0.3924693473886059,0.0141791790893639,20718.5,62337.736,2.047119580051663,-30.453305059601515,107.62124711316396,0.0,0.0,0.0,-0.0058811100877345,-253581.0,0.0105046421380338
329,(주)에넥스,011090,2019,12.98,143.71,13.42,제조업,-1.97,-6.42,-2.62,8.58,0.16,12.12,19.68,15.06,6.4,4.18,2.53,2.91,31.22,-6.861771622680951,-18.415797598319894,-8.883432281067627,-15.042306083711354,-410.0766703176341,43.0,0.0501753296424487,4.646710013003902,0.2504253977153269,-0.0066875194074388,-0.0024284193822519,1.153642203067739,0.5111491182395843,-0.0211834561524421,-959.0,3704.981,0.9827315455253004,-10.204934331408662,-474.2857142857144,0.0,0.0,0.0,-0.0113408682250192,-14383.0,0.0079260528421857
330,(주)에넥스,011090,2020,13.79,149.55,10.6,제조업,-6.95,-17.89,-7.26,8.01,0.25,7.79,13.83,15.22,4.7,3.21,1.91,1.23,29.24,-10.436539108966446,-35.73351741283955,-16.464551377890988,-14.464884842884947,-200.77711056163895,44.0,-0.019488568949335,-5.073072546230441,-0.2565180176940229,0.1414227275142113,0.0683498801780212,0.936243850693351,0.6400850679576404,-0.0693300749083568,-5673.0,-14549.45,-1.52617682300582,28.22234497794079,-177.09923664122135,0.0,0.0,0.0,0.2359894209600922,2772.0,0.1064061965080451
331,(주)에넥스,011090,2021,10.27,100.12,10.75,제조업,-10.03,17.95,8.15,6.95,0.27,6.73,6.59,13.23,3.61,3.01,1.64,0.77,27.75,183.52336799899763,-13.654570352618968,46.74856928210001,17.68049726398555,-44.83852025836759,45.0,0.0593577415617052,-10.800609929078014,-0.8550735541830433,-0.1451476983732864,-0.0956079138829966,0.4222302522827424,1.1848829821452755,0.090748348456804,-10424.0,53481.795,-3.773779315266737,48.44596081389129,212.2589531680441,0.0,0.0,0.0,-0.2901251278349275,-27491.0,0.1452728822631485
332,(주)에스비에스,034120,2019,25.97,92.82,25.96,정보통신업,1.14,3.45,1.9,19.61,0.05,8.96,2.65,312.66,1.35,1.65,0.74,0.0,36.92,2.621633227021375,-10.5442522944763,13.832627946003567,30.294670165520284,147.3746312684366,29.0,0.3453580527712394,4.806234375,0.215536776607597,-0.0489227521572606,-0.074656582654978,1.5820864939293773,0.3042674815650087,0.0224545847248235,8832.0,73101.743,3.761924213368817,-8.637794034472844,233.33333333333331,0.0,0.0,0.0,-0.1016307469470319,-67412.0,0.1002587860050094
333,(주)에스비에스,034120,2020,25.45,106.43,35.15,정보통신업,5.71,-12.32,-5.12,25.97,0.19,9.43,2.81,344.27,1.42,1.43,0.71,0.0,36.92,-4.4641060448774255,5.219625665309956,-12.385067329296977,-6.199254185289995,448.95460688449,30.0,0.3046254691727948,10.349076993028191,10.349076993028191,0.0568236286227658,0.0773028896614489,1.4038440804268648,0.3672627018201298,-0.0596337525877661,40816.0,-58014.156,7.936742671236938,29.225864124886915,-369.4736842105263,0.0,0.0,0.0,0.1102131114941004,66507.0,0.1492834834478806
334,(주)에스비에스,034120,2021,20.34,102.63,27.17,정보통신업,14.01,23.29,11.0,34.95,-0.03,11.82,3.61,484.38,1.67,1.61,0.82,0.0,36.92,-0.2520904449697257,25.41219025435204,27.272069872939053,24.92620113789088,167.09484019521236,31.0,0.3435646137537188,29.44758333333333,1.5125494100569472,0.095834900659987,0.1298686253156931,0.8221368107922847,0.6160550707519747,0.1312334575795917,126745.0,-125286.72,15.065285108552098,64.6505319954292,314.84375,0.0,0.0,0.0,0.1892169624820404,138125.0,0.0043550591997034
335,(주)에스원,012750,2019,1.5,35.2,19.45,"사업시설 관리, 사업 지원 및 임대 서비스업",11.32,11.32,8.43,25.27,-0.27,113.24,4.63,51.01,1.66,4.85,1.24,54.22,25.65,2.3964078923587144,6.598643736260361,5.17207233042704,6.661659300212615,-1.1580490940500583,42.0,0.706199023933681,505.3925504322767,505.3925504322767,0.1558987386905558,0.1300623465621081,0.1312596500033721,1.9836224643446092,0.1041973080180059,197975.0,-127060.22,16.302061052594397,-11.351151707982536,33.59746434231379,0.0,0.0,0.0,0.5987593960025933,279832.0,0.061905479005095
336,(주)에스원,012750,2020,2.92,37.75,20.18,"사업시설 관리, 사업 지원 및 임대 서비스업",11.05,10.48,7.68,24.79,-0.14,117.02,4.73,52.07,1.64,4.49,1.2,55.53,25.65,-0.1399303325578329,3.338055571823109,4.261731266655921,6.224651245710211,3.88218796679233,43.0,0.6944144040195313,337.56294617563736,337.56294617563736,0.1816860632824423,0.1558101074014287,0.1617697532051568,1.69399856819934,0.0968007384525014,200642.5,-205884.858,16.07846749553937,-12.992958275741422,-8.896797153024911,0.0,0.0,0.0,0.6629965263490302,346419.0,0.091901782047828
337,(주)에스원,012750,2021,2.53,36.74,22.66,"사업시설 관리, 사업 지원 및 임대 서비스업",9.11,8.94,6.54,24.02,-0.18,121.71,4.83,143.8,1.6,4.36,1.17,52.94,25.65,1.8589110175988552,4.009641346064323,4.241557306284926,3.4763385762761647,-12.128355741625624,44.0,0.6987358671406045,359.5955663430421,359.5955663430421,0.1689323675488716,0.1441299828885672,0.1887644991989585,1.4233034381109118,0.0846093687039812,192064.0,-177632.786,14.414991379418456,-16.596433594007348,-14.843749999999996,0.0,0.0,0.0,0.6287746874510685,333299.0,0.0883498256640356
338,(주)에스제이엠,123700,2019,3.99,25.97,50.5,제조업,3.07,4.23,3.6,21.3,-0.34,20.22,2.69,3.34,0.92,3.99,0.75,13.06,53.03,-0.3198366791425654,1.5928223162586388,5.1417928382600335,10.17952998330651,769.6765498652292,9.0,0.5433963120052621,-7.456807095343681,-7.456807095343681,0.0912427136020322,0.1275200973803667,0.7584090478087927,0.2718265704370705,0.0494454399056454,3597.5,-14631.085,-2.132110161539827,20.934135179141848,95.65217391304348,0.0,0.0,0.0,0.4425912071469436,20114.0,0.0795336393376106
339,(주)에스제이엠,123700,2020,6.0,29.53,51.0,제조업,3.05,1.63,1.91,21.76,-0.25,17.77,2.47,3.04,0.8,2.87,0.62,11.94,53.03,-8.154696886947024,-12.085689650800091,-0.7720088229579767,2.0295311755766745,5.23787385712072,10.0,0.5380070158590425,-12.138063943161631,-9.84687319884726,0.1000760273698531,0.1623217878545313,0.9971578335369976,0.2286073604719921,0.0367376700056464,6622.0,-19420.627,-4.9280877485234615,-13.5251145883123,-46.94444444444445,0.0,0.0,0.0,0.4390115462630675,22378.0,0.1315867281079405
