,차입금의존도,부채비율,순운전자본비율,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,abs(영업현금흐름-당기순이익)/매출액,target_1,target_2,target_3,회사명,거래소코드,회계년도,산업군
0,0.4047848397935324,-0.03517835061082422,1.7232355578841339,-1.6968886782158807,-0.25624713642460867,-1.3445316000734278,0.40048631643680155,0.3534303833383218,-0.9191687969623058,-0.3454815759080513,-0.8269525879974463,-1.0115707706584414,-1.1308933535014714,-0.43555650154543807,-0.421868161128282,-0.2118667311011771,-0.5155075042332286,1.674708641212107,4.556655751396254,-2.7201488041440998,-2.1088234059320583,-0.7475211688326198,-0.6444525994442658,-0.41044734284999296,0.5683224840171611,-0.6951245327170645,-0.6124715145018939,0.13236941707786332,1.327296346284183,-1.4646466662150572,0.5391631102439252,0,0,0,(주)CMG제약,058820,2012,제조업
1,-0.9954954637082881,-0.10182851247498764,1.322690189996586,-0.224358161289869,0.04370500131464169,0.01216939364819883,1.026989615148468,0.1375854031128075,-0.9223117014993976,-0.3256056943634977,-0.9388726253246243,-0.8079822561145441,-1.1989415938024428,-0.42706529563047757,-0.6464162326607492,0.036112422951291794,0.579794786252963,1.176957971730232,-0.4427249960755299,0.4673547249679395,-2.1401311250529487,-1.2182024206341246,-1.1079537071224854,-0.5446587298941604,0.4743921281888692,-0.019003374915600026,-0.6070453023609209,0.394669405439934,1.024127370183482,0.24693329112182466,0.2473127506808291,0,0,0,(주)CMG제약,058820,2013,제조업
2,-0.9890057510717378,-0.09743916038102308,0.5023997589012602,-0.30472514372773224,0.03913720226277493,-0.007806571903530644,0.928418150196729,-0.42655488611296843,-0.9223117014993976,-0.35604063797859536,-0.9761793044336837,0.17294422305150736,-1.108210606734481,-0.3081884128210302,-0.6464162326607492,0.7498243307828691,0.12841960184088808,-0.18875242074217458,-0.17546786155651883,-0.1254952946423318,-2.0803700883962692,-0.3083774253250814,-0.02531821461257372,-0.52559766461947,0.3907812185705939,-0.08514836988493832,-0.4400185869222303,0.5123064730505726,1.2385687026022463,0.17650248827775253,-0.25859665151329303,0,0,0,(주)CMG제약,058820,2014,제조업
3,-1.1212960471244944,-0.09515949687891849,0.4064012823001123,-0.9878444944495705,-0.04721595124156328,-0.5613072840660348,0.8794347841777665,-0.29410455733822105,-0.9175973446937599,-0.3597673657681992,-0.901565946215565,0.1914522698282252,-0.949431379365548,-0.3421532364808723,-0.6792298476984452,-0.2271020818780011,0.3648358451207499,-0.30015989621310324,-0.4674846468245479,-2.446199737492719,-2.2626694455859155,0.022322709294523364,0.250266369268233,-0.5665623151196596,2.3301222373009125,-0.4988976164932791,-0.5608685963930384,-0.09261041424369214,1.2246350581734275,-0.5482883802307184,0.2930632700425021,0,0,0,(주)CMG제약,058820,2015,제조업
4,-1.1053213698652937,-0.0998288076485801,0.666590256812189,-0.3812034012089248,0.038810930901927304,-0.09603375309033582,0.3811348631947423,-0.42655488611296843,-0.6991654793658771,0.6408590457404202,-0.27481373718336843,3.7943520423626533,0.729091881391745,-0.0025049998824512297,-1.0845745040464523,-0.4829384507106865,-0.08678500708002077,-0.15026845564437774,-1.0935691897123705,0.40779562653958273,-0.36410781167340855,0.7931607658050362,0.27063215325040646,-0.548334683545464,0.7647664352708338,-0.10375610562765965,-0.6122918386031861,-0.25240361895012653,1.0743480443105609,0.1835383625247634,-0.05129449673939688,0,0,0,(주)ES큐브,050120,2012,도매 및 소매업
5,-0.8851703488869326,-0.1018685065715158,1.7374698147594767,-0.36305601807779436,0.048164043246225904,-0.13015936090787367,-0.017988859922728428,-0.6178720276764924,-0.8222625737353074,0.7818535804470971,-0.5956511775212786,3.0848769159217984,-0.06480425545292058,-0.8898360179958262,-1.3129830008774719,-0.09251595956092384,-1.021871596144343,0.2355027850097045,0.5545784115629989,0.4523327638716368,-0.4173051577700002,0.1144922736786497,0.1340729461448465,-0.5109053883027467,-0.07154165862185229,-0.30122095161717544,-0.5200462322066459,-0.15650288819922498,0.9775849794066998,-0.15472195101601688,-0.10932971056545383,0,0,0,(주)ES큐브,050120,2014,도매 및 소매업
6,-0.9485698492593859,-0.10392820254271556,1.5170043478064958,-1.3443109488110612,0.05262308517781012,-0.37320027512058235,0.3678307390908267,-0.39957426358477915,-0.8290722002323397,0.7756423674644242,-0.685187207383021,2.4309259298110972,-0.31431446988981543,-0.8388887825060631,-1.3129830008774719,-0.3377436401589312,-0.4108360838695869,-0.1877571491296797,-0.4274336229158191,-8.968140875034052,-0.3082503095604258,-0.9932787395867937,-0.49588323488347147,-0.5340435232340408,0.08262594938543105,-0.4944278582363507,-0.6240785775584121,0.18768819490186187,1.3425891969540746,0.04312555836601585,-0.2966696633473617,0,0,0,(주)ES큐브,050120,2015,도매 및 소매업
7,0.22656734662057357,-0.07052313341757754,0.8658698530669858,-0.12973252067754606,0.06186744040182617,0.1062228981209251,0.3254994351238223,-0.019392764323930122,-0.889835021282782,-0.21380386067538382,-0.9537952969682482,-0.9251998857004244,-1.2443070873364237,-0.8558711943359841,-1.137977054009761,0.6302176468967963,-0.10629689817559057,-0.1502918737366682,-0.3176148548522174,0.04986792675707021,0.08835915166211701,-0.20592694428061117,0.13248861972251122,-0.3481145967099115,-0.16129327564582424,0.05332258687093817,-0.3258525208833491,0.03157634043464577,0.7015545301758268,0.15427996959240015,-0.2832194431166404,0,0,0,(주)ES큐브,050120,2017,도매 및 소매업
8,0.475173261466886,-0.057025125839326625,-0.39468945347498396,-0.5497148159979931,-0.024594470222794585,-0.49805005981889156,0.07090687840798093,0.2945635705495452,-0.9076448136596358,-0.2951707507484,-0.9687179686118719,-1.0300788174351596,-1.3123553276373952,-0.8770992091233855,-1.137977054009761,0.21616534123325556,-0.422314813976972,-0.2594664986758823,-0.0711596761417243,-0.5247539239530693,0.00840634787414209,-0.5768787000773676,-0.3708445426742571,-0.10983672615913875,-0.47711267000569046,-0.5050075849759763,-0.4470259469718311,0.11273305558496166,0.6803749468068666,-0.08597494489660569,0.06391888058172347,0,0,0,(주)ES큐브,050120,2018,도매 및 소매업
9,-0.3470234087176055,-0.07132301534814056,0.05186897733518331,0.9098532844057827,0.26730964061554774,1.01263233503065,1.204781091809887,-1.6063439257546999,-0.39482755669081737,-0.30883541931028063,-0.3643497670451107,0.4135488311488408,0.07129222514902221,-0.10864507381945782,-0.7461438862066875,0.707006695185477,0.7470338443241992,0.33459837892077093,1.055257708645063,0.010098302225759272,0.2885157717388341,1.256620946602448,0.743060166029149,-0.28066857798250916,-0.34015556978585404,0.4706165364915361,0.08348511155256391,0.7028444003721648,-0.7297006331907799,0.2579890241979108,-0.17496996010781452,0,0,0,(주)가비아,079940,2012,정보통신업
