,차입금의존도,부채비율,순운전자본비율,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,abs(영업현금흐름-당기순이익)/매출액,target_1,target_2,target_3,회사명,거래소코드,회계년도,산업군
0,0.6183150419007344,0.2001565794096977,2.4605285687773257,-1.5215369761354276,-0.9947820171222027,-1.348761883080412,0.3938749620657502,0.6996820876603878,-2.2404044301514228,-0.691103342402813,-1.1398031461441753,-1.2617429035080308,-1.3201568972338913,-0.32216812140976314,-0.360950322034955,-0.14776673890372408,-0.4636758749469843,1.7152177447230432,3.7382060881725265,-2.4138096863425673,-2.0214735582374295,-0.7869873529318248,-1.097358489999747,-0.6803235115615388,1.0941031059318085,-1.2797830660346388,-0.5907519318883659,0.1211158928100621,1.3137019942302546,-1.4240518088861525,1.8374406530105551,0,0,0,(주)CMG제약,058820,2012,제조업
1,-1.3092215723086216,-1.6103973546973356,1.828355703647168,-0.37902134680787875,-0.40318973195843255,-0.3310105789446242,1.0405229561064446,0.41893855006522995,-2.2798369483712415,-0.47261460281659157,-1.4573842838877622,-0.8483691018426575,-1.4371168575325493,-0.3043715140535901,-0.5980142694910006,0.32717118266130374,0.6535631431837479,1.199520353301699,-0.3596929099724552,0.4678911118698401,-2.0346683749243213,-1.2375862443880123,-1.582061956737205,-1.465621009543618,1.01087637574363,-0.2889894309976473,-0.5835810912213467,0.38963746261783855,1.027130595060741,0.1757099945513157,1.4205260157991395,0,0,0,(주)CMG제약,058820,2013,제조업
2,-1.2902201486762526,-1.3444752814556191,0.5876578754256127,-0.46218463507224905,-0.42663878380712483,-0.35834166556137725,0.9383277337409197,-0.661494827071082,-2.2798369483712415,-0.8251372647298184,-1.5742455685419356,0.43985427496328194,-1.2820470138097095,-0.07775414485380663,-0.5980142694910006,1.0588758742201563,0.2643224525574973,-0.19921101596026064,-0.05458698044642712,-0.1900377487301325,-2.00932348006087,-0.35144742210692387,-0.24263188403492872,-1.333713247448812,0.9303594628628219,-0.4070901419708105,-0.3800340756643144,0.5102584631395004,1.2303296350674726,0.05799649406441722,-0.8824559902067314,0,0,0,(주)CMG제약,058820,2014,제조업
3,-1.810119002016864,-1.2283653682893634,0.4484829470057658,-1.0282113795742707,-0.6644937351992695,-0.8536160053910634,0.8876022823240203,-0.3272080212450507,-2.2212239817103696,-0.8759916622661543,-1.3463220215177862,0.45747043517889097,-1.026760611716687,-0.1386048529540254,-0.6333752527055335,-0.206213045303011,0.47171227483443745,-0.308345502134106,-0.3929234157540627,-2.1848720617656037,-2.0846313832527303,-0.01336009987774172,0.2387312639046807,-1.6276237575643924,1.9162772041136436,-1.0363392084625689,-0.5228611994788332,-0.10463293033728498,1.2171993921566784,-0.8704365194781539,1.5083938059867048,0,0,0,(주)CMG제약,058820,2015,제조업
4,-1.7224063512755898,-1.4811255745674974,0.8290406760086874,-0.5375791319005073,-0.4282211632437092,-0.46272304682697923,0.37402022131837226,-0.661494827071082,-0.8848534656393039,1.5718399270761714,-0.046462357465557505,2.3325231686284895,0.8504358797654116,0.3719953021776601,-1.0880769371104189,-1.460345223025305,0.06429947907586303,-0.16085444342733976,-1.3309539602441165,0.39607560984652435,-0.7893054120676186,0.8083640485999521,0.27708833541887,-1.4920030369714703,1.2471233070882664,-0.43935124238744017,-0.5905143839527012,-0.2612150323824177,1.0749329465806803,0.06962735908551727,0.4736726340565639,0,0,0,(주)ES큐브,050120,2012,도매 및 소매업
5,-1.0265240585358428,-1.6131472053662206,2.4832564432287025,-0.5200850383259196,-0.3782144350956653,-0.497951091369582,-0.033571291323950314,-1.2394569517074374,-1.4381920939277886,1.6389378633901546,-0.6050742098983104,2.0984910080116395,0.1095052110854157,-2.1247402976940983,-1.3620467895641841,0.14652550858162577,-1.237999727617908,0.23054595125797206,0.6165232152675737,0.44974595301806497,-0.8518365322117429,0.08241744505870406,0.027346178929946178,-1.2373275666109935,0.33443472050622475,-0.7574747918212933,-0.46983510698309516,-0.1672889785692759,0.9827129081632575,-0.4502655567762709,0.1753879181058235,0,0,0,(주)ES큐브,050120,2014,도매 및 소매업
6,-1.1795139492054079,-1.7651866258660351,2.1332060984455334,-1.282115194586287,-0.35144533008156703,-0.7119501816603074,0.3603746945424802,-0.5885990625311535,-1.4787420074379194,1.6362353019915425,-0.7956735453523046,1.8456235516159738,-0.1703873500713166,-1.733092058594558,-1.3620467895641841,-0.6985307932271767,-0.315371470403782,-0.1982244779971401,-0.3394652350136296,-7.508764357335536,-0.7205936802340631,-1.024275394244059,-0.9169961769450707,-1.3911709509000554,0.5674996100987952,-1.0304265724659554,-0.6061118350514869,0.17767458505793995,1.3280299172482555,-0.15660077135107767,-1.2406908433345896,0,0,0,(주)ES큐브,050120,2015,도매 및 소매업
7,0.45781937096819836,-0.4202254324119773,1.1271086087383528,-0.27715826961644713,-0.29100669202194845,-0.18766969017402105,0.31698243402137616,0.18650051196643294,-1.929280539928434,0.2910444730222794,-1.50340531384197,-1.0764741676087015,-1.5173658847098146,-1.8497933609967485,-1.1508158652673368,0.9505881463818571,0.04527932872975082,-0.16087788189402838,-0.20450249189440226,-0.022923348799183334,-0.13699271229178828,-0.24763888735276884,0.024550275634937023,-0.40516486356981224,0.1775615251775739,-0.15356541082752467,-0.26891300588716854,0.018285525301243662,0.7169985188917036,0.02145525655083395,-1.109158745263047,0,0,0,(주)ES큐브,050120,2017,도매 및 소매업
8,0.678901676398305,-0.14219705955245704,-0.6307926904829189,-0.6874834550148137,-0.6165497039849024,-0.8075298254367943,0.05687285418650278,0.6266641698832713,-2.1071729095321614,-0.2023043540462977,-1.55038544765198,-1.3036039384382945,-1.6413308316550996,-2.0139634168773792,-1.1508158652673368,0.5383871657864724,-0.3313182705504616,-0.26867576352821254,0.048353067540813865,-0.5464466719614541,-0.2686309303555205,-0.6195413866422005,-0.7540879698152526,0.33681173991754304,-0.5504612954405163,-1.0443937087660413,-0.3869766300798565,0.10105436235292245,0.6964501048712203,-0.352114848559903,0.9350280519293208,0,0,0,(주)ES큐브,050120,2018,도매 및 소매업
9,-0.155592964283337,-0.43905856648626557,-0.05060129122228721,0.9933739363578726,1.934528127167795,1.792881962790572,1.225232378317673,-5.4799326729208895,-0.13080924825486007,-0.3155692740016026,-0.18594774973600484,0.6565995173929835,0.2514675062650809,0.23233870461215667,-0.7060968718347914,1.0205219819812328,0.7918480895458495,0.3319248868487176,1.0407577132552088,-0.06347847551022728,0.22520610134335142,1.324978605854686,1.2834071607811788,-0.1525920693197102,-0.194975147817457,0.7691997656640052,0.11904746518542224,0.7057841091645964,-0.7212974738674471,0.19443984796918026,-0.23087292192284095,0,0,0,(주)가비아,079940,2012,정보통신업
