,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,target_1,target_2,target_3,abs(영업현금흐름-당기순이익)/매출액
1958,보성파워텍(주),006910,2021,9.16,21.78,37.7,제조업,-1.27,-1.07,-0.79,6.55,0.26,2.88,1.77,0.79,2.25,0.59,143.0,14.56,-1.8546468496584887,-16.49731968810916,12.15163834059852,-9.133788990900428,-164.9650959860384,0.1367299916622587,-0.0329475260218215,-0.0536191073695268,0.1192501147825843,1.4997808045472067,0.0070288055513219,401.5,4659.921,-47.90801396249656,0.4539751090619938,0,0,0,0.0401085513357358
1959,비나텍(주),126340,2021,40.55,96.03,11.14,제조업,6.28,16.01,8.37,30.9,0.83,18.11,1.09,1.05,1.15,0.55,214.0,35.01,81.45317277094902,4.857571214392804,15.752004423555432,22.26180870212898,-11.584407419050612,0.1603951750467062,0.0439139793680448,0.088341027002737,0.1924067340997841,2.5460488252375924,0.0544939485013402,5993.5,24212.984,-49.6459694367576,12.964071244740389,0,0,0,0.064749377017035
1960,비비씨(주),318410,2021,10.36,25.5,41.29,제조업,3.52,5.47,3.94,31.81,0.2,13.43,1.15,0.53,1.89,0.42,90.0,39.19,15.921318090114326,-2.036958142507189,7.683627719435501,2.9773574089997137,-69.47110675808031,0.1805571018236066,-0.0926387744650531,-0.2261694436139273,0.2329790648489969,0.8720461167642671,0.0449221794215225,6663.5,25733.731,-48.36865496969027,12.646136283330163,0,0,0,0.3208665162675654
1961,비에이치아이(주),083650,2019,47.41,429.87,-25.09,제조업,-3.39,-19.22,-4.02,3.82,3.98,17.14,1.18,2.9,0.77,0.61,397.0,58.84,-2.810685736123254,5.209189020763108,-16.80064787356938,1.3137583341544323,46.41613277722836,0.03459817810484,0.0489296636085626,0.0812736704180353,5.448185776487663,0.1489069709642212,-0.0211798013853319,-17859.5,-17940.369,-57.59891081199433,-0.13231202771346,0,0,0,0.1475912264642004
1962,비에이치아이(주),083650,2020,44.81,301.94,-22.05,제조업,2.95,5.4,1.19,14.0,3.38,18.73,1.23,2.9,0.82,0.64,409.0,58.83,13.140714885915584,9.238867050778095,40.42513598625823,6.521433742881534,190.4028245867437,0.0454420954390521,0.0088814721636098,0.0143854157680916,4.441490478332583,0.1691334604771952,0.0357997889952929,-598.0,-3187.651,-55.75799539302457,8.322053392813865,0,0,0,0.0043542377824606
1963,비에이치아이(주),083650,2021,48.92,505.93,-29.36,제조업,-7.8,-42.59,-8.82,-2.71,2.83,18.07,1.14,2.89,0.76,0.6,397.0,47.88,-3.290676416819013,-3.5150200664637428,-34.350312433104655,-1.0309304496023373,-371.711343866501,-0.0413515819792486,-0.0450211280779214,-0.0747986240016348,3.041784914115011,0.2744984483867578,-0.071310145833707,-9672.5,18613.601,-54.74440995646551,-7.561894381907665,0,0,0,0.0724527852046116
1964,빛샘전자(주),072950,2019,0.15,15.58,53.09,제조업,2.84,3.46,2.85,16.84,-0.84,15.48,1.96,0.81,5.11,0.7,93.0,35.89,-2.652508848636269,-2.0272978503470247,2.16220048206437,1.506818008684391,16.998754669987548,0.6382234630163305,0.1096451729106628,0.1572929675724559,0.2746177370030581,0.4908141210374639,0.0285632804995196,1742.5,-7007.216,-54.978168135632,5.666293441281598,0,0,0,0.1167262391800525
1965,빛샘전자(주),072950,2020,10.74,27.52,45.81,제조업,1.5,1.91,1.45,17.04,-0.27,15.82,1.9,0.79,3.63,0.65,79.0,36.2,13.516981777739757,2.1984410662762155,8.118798140309485,19.28734390009606,-41.83076104310803,0.547751465888215,0.0568236152704029,0.095147799338432,0.4678123295144571,0.4612829352995948,0.0161939753881772,1486.0,-3882.485,-56.47288061765202,5.287760992773318,0,0,0,0.0728567515749109
1966,빛샘전자(주),072950,2021,9.98,24.77,45.48,제조업,4.96,6.5,5.14,13.37,-0.07,26.75,3.06,1.27,4.85,1.0,118.0,35.44,1.2246589795764564,72.30895645028758,7.273281560875425,4.957596194982006,269.807868252516,0.560049871724171,0.0144699930467307,0.014758568406637,0.3280565447033987,0.605053802718968,0.0539957321312969,2567.5,-26.0329999999999,-57.66096425469919,3.694545321154764,0,0,0,0.036462345475221
1967,삼목에스폼(주),018310,2019,0.7,15.8,28.82,제조업,2.95,4.07,3.56,23.67,-1.5,19.62,0.63,0.43,2.96,0.37,261.0,66.82,-8.351972389066205,-23.6673988408712,3.637882907157692,6.09384994607094,-74.01769183295617,0.7661828217392181,0.1063020927932836,0.2921875758395218,0.4401425642027146,0.3100139250469214,0.038730298076729,27558.0,-14163.236,-62.903193626558185,27.89341210242756,0,0,0,0.1971931576283291
